ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.232,0.43,0.98,0.235,0.013,0.45
BLAST-S14,0.99,0.241,0.51,0.99,0.244,0.012,0.49
Naive-S11,1.00,0.280,0.19,1.00,0.280,0.006,0.19
Naive-S14,1.00,0.284,0.23,1.00,0.284,0.005,0.22
101-1,0.89,0.288,0.36,0.89,0.288,0.012,0.36
101-2,0.87,0.337,0.23,0.87,0.339,0.013,0.21
101-3,0.89,0.309,0.51,0.89,0.310,0.012,0.53
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.05,0.513,0.22,0.05,0.515,0.054,0.24
103-2,0.06,0.593,0.11,0.06,0.599,0.055,0.14
103-3,0.53,0.378,0.17,0.54,0.377,0.019,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.331,0.93,1.00,0.334,0.013,0.94
105-2,0.98,0.341,0.96,0.98,0.343,0.013,0.97
105-3,0.98,0.338,1.00,0.98,0.339,0.013,0.99
106-1,0.40,0.381,0.03,0.40,0.382,0.023,0.10
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.28,0.377,0.15,0.28,0.380,0.029,0.14
107-1,1.00,0.307,0.77,1.00,0.309,0.014,0.77
107-2,1.00,0.309,0.03,1.00,0.309,0.014,0.03
107-3,0.07,0.526,0.03,0.07,0.529,0.054,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,0.377,0.36,0.97,0.377,0.011,0.34
110-2,0.94,0.336,0.39,0.94,0.336,0.011,0.39
110-3,0.99,0.274,0.37,0.99,0.275,0.011,0.37
111-1,0.94,0.366,0.36,0.94,0.367,0.012,0.33
111-2,0.99,0.264,0.37,0.99,0.265,0.011,0.38
111-3,0.09,0.306,0.01,0.09,0.306,0.034,0.07
112-1,0.99,0.340,0.49,0.99,0.340,0.011,0.49
112-2,0.99,0.338,0.48,0.99,0.339,0.011,0.49
112-3,0.99,0.335,0.49,0.99,0.336,0.011,0.48
113-1,0.99,0.334,0.48,0.99,0.335,0.010,0.47
113-2,0.82,0.231,0.49,0.82,0.232,0.011,0.51
113-3,0.64,0.277,0.65,0.65,0.283,0.015,0.64
114-1,1.00,0.369,0.96,1.00,0.370,0.014,0.92
115-1,1.00,0.355,0.36,1.00,0.357,0.013,0.32
116-1,0.68,0.363,0.09,0.68,0.363,0.018,0.12
116-2,0.31,0.354,0.05,0.31,0.355,0.028,0.17
117-1,1.00,0.382,0.12,1.00,0.382,0.011,0.12
117-2,0.25,0.344,1.00,0.25,0.344,0.027,1.00
119-1,0.96,0.359,0.68,0.96,0.361,0.013,0.68
120-1,1.00,0.369,0.97,1.00,0.370,0.014,0.94
120-2,1.00,0.317,0.56,1.00,0.318,0.009,0.55
120-3,0.99,0.290,0.45,0.99,0.292,0.009,0.48
121-1,0.58,0.393,0.44,0.58,0.393,0.019,0.49
121-2,0.10,0.480,0.85,0.10,0.481,0.045,0.70
121-3,0.66,0.383,0.03,0.66,0.383,0.018,0.03
122-1,0.76,0.381,0.71,0.76,0.382,0.016,0.71
124-1,1.00,0.294,0.26,1.00,0.296,0.009,0.28
124-2,1.00,0.270,0.19,1.00,0.271,0.007,0.18
124-3,1.00,0.299,0.26,1.00,0.300,0.009,0.26
125-1,1.00,0.371,0.96,1.00,0.372,0.014,0.93
125-2,0.95,0.341,0.21,0.95,0.343,0.014,0.21
125-3,0.95,0.322,0.33,0.95,0.324,0.014,0.30
126-1,0.21,0.393,0.31,0.21,0.394,0.027,0.31
127-1,0.94,0.369,0.43,0.94,0.371,0.012,0.41
127-2,0.93,0.388,0.42,0.93,0.388,0.012,0.43
127-3,0.25,0.179,0.08,0.25,0.185,0.017,0.14
128-1,0.63,0.245,0.29,0.63,0.249,0.016,0.27
129-1,0.97,0.351,0.57,0.97,0.353,0.011,0.57
129-2,0.26,0.363,0.59,0.26,0.364,0.016,0.59
129-3,0.97,0.352,0.57,0.97,0.353,0.011,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.81,0.368,0.02,0.81,0.369,0.015,0.04
131-2,0.82,0.382,0.02,0.82,0.382,0.015,0.04
131-3,0.98,0.325,0.06,0.98,0.325,0.013,0.06
132-1,0.99,0.335,0.50,0.99,0.337,0.011,0.55
132-2,0.99,0.333,0.50,0.99,0.334,0.011,0.52
65-1,0.98,0.300,0.49,0.98,0.302,0.008,0.46
65-2,0.96,0.304,0.45,0.96,0.306,0.008,0.45
65-3,0.98,0.301,0.49,0.98,0.303,0.008,0.48
68-1,0.99,0.249,0.99,0.99,0.250,0.012,0.98
68-2,0.99,0.247,0.97,0.99,0.250,0.011,0.96
69-1,0.37,0.360,0.29,0.37,0.362,0.024,0.37
69-2,1.00,0.347,0.37,1.00,0.348,0.013,0.36
70-1,1.00,0.326,0.25,1.00,0.327,0.010,0.24
70-2,1.00,0.255,0.11,1.00,0.255,0.005,0.11
70-3,1.00,0.266,0.09,1.00,0.266,0.007,0.09
72-1,0.88,0.362,0.01,0.88,0.362,0.013,0.01
72-2,0.74,0.306,0.01,0.74,0.305,0.014,0.01
73-1,1.00,0.301,0.98,1.00,0.302,0.013,0.98
73-2,1.00,0.300,0.98,1.00,0.301,0.013,0.98
73-3,0.99,0.234,1.00,0.99,0.234,0.014,1.00
74-1,0.55,0.331,0.10,0.55,0.336,0.017,0.11
74-2,0.97,0.317,0.15,0.97,0.319,0.013,0.15
75-1,0.37,0.387,0.66,0.37,0.389,0.025,0.60
75-2,1.00,0.354,0.67,1.00,0.356,0.013,0.57
79-1,0.86,0.362,0.17,0.86,0.362,0.013,0.18
79-2,0.62,0.371,0.17,0.62,0.371,0.015,0.17
79-3,0.92,0.395,0.20,0.92,0.396,0.013,0.19
80-1,0.64,0.342,0.12,0.64,0.343,0.016,0.13
80-2,0.99,0.354,0.49,0.99,0.355,0.014,0.40
81-1,0.74,0.363,0.03,0.74,0.363,0.016,0.04
81-2,0.74,0.363,0.03,0.74,0.363,0.016,0.04
82-1,0.91,0.313,0.51,0.91,0.314,0.013,0.54
83-1,0.98,0.350,0.20,0.98,0.352,0.011,0.25
83-2,0.98,0.370,0.20,0.98,0.370,0.011,0.21
84-1,0.79,0.230,0.07,0.79,0.231,0.011,0.07
