ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.192,0.53,0.98,0.195,0.013,0.49
BLAST-S14,0.99,0.204,0.52,0.99,0.207,0.012,0.51
Naive-S11,1.00,0.222,0.14,1.00,0.222,0.004,0.14
Naive-S14,1.00,0.224,0.17,1.00,0.224,0.004,0.17
101-1,0.89,0.242,0.36,0.89,0.242,0.013,0.36
101-2,0.87,0.294,0.23,0.87,0.295,0.013,0.23
101-3,0.89,0.267,0.60,0.89,0.268,0.012,0.62
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.05,0.490,0.26,0.05,0.492,0.056,0.27
103-2,0.06,0.558,0.15,0.06,0.568,0.056,0.17
103-3,0.53,0.346,0.17,0.54,0.346,0.020,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.292,0.93,1.00,0.295,0.013,0.94
105-2,0.98,0.300,0.96,0.98,0.301,0.013,0.97
105-3,0.98,0.298,1.00,0.98,0.299,0.014,1.00
106-1,0.40,0.354,0.15,0.40,0.355,0.024,0.13
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.28,0.352,0.15,0.28,0.354,0.030,0.16
107-1,1.00,0.268,0.77,1.00,0.271,0.014,0.78
107-2,1.00,0.274,0.03,1.00,0.275,0.015,0.03
107-3,0.07,0.474,0.03,0.07,0.485,0.058,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,0.344,0.27,0.97,0.344,0.010,0.27
110-2,0.94,0.282,0.39,0.94,0.282,0.011,0.38
110-3,0.99,0.232,0.29,0.99,0.232,0.011,0.31
111-1,0.94,0.333,0.27,0.94,0.333,0.011,0.28
111-2,0.99,0.216,0.37,0.99,0.218,0.011,0.34
111-3,0.09,0.258,0.01,0.09,0.256,0.038,0.07
112-1,0.99,0.286,0.48,0.99,0.288,0.011,0.51
112-2,0.99,0.284,0.48,0.99,0.286,0.011,0.49
112-3,0.99,0.282,0.48,0.99,0.283,0.011,0.48
113-1,0.99,0.280,0.46,0.99,0.282,0.011,0.46
113-2,0.82,0.171,0.49,0.82,0.173,0.011,0.55
113-3,0.64,0.229,0.75,0.65,0.235,0.015,0.64
114-1,1.00,0.329,0.96,1.00,0.331,0.014,0.92
115-1,1.00,0.318,0.36,1.00,0.319,0.014,0.32
116-1,0.68,0.327,0.09,0.68,0.328,0.018,0.11
116-2,0.31,0.319,0.05,0.31,0.321,0.029,0.23
117-1,1.00,0.335,0.11,1.00,0.336,0.011,0.11
117-2,0.25,0.289,1.00,0.25,0.288,0.027,1.00
119-1,0.96,0.320,0.68,0.96,0.321,0.014,0.68
120-1,1.00,0.329,0.97,1.00,0.329,0.014,0.95
120-2,1.00,0.270,0.55,1.00,0.272,0.009,0.54
120-3,0.99,0.232,0.45,0.99,0.232,0.009,0.46
121-1,0.58,0.359,0.44,0.58,0.359,0.020,0.48
121-2,0.10,0.443,0.85,0.10,0.444,0.048,0.69
121-3,0.66,0.349,0.03,0.66,0.349,0.018,0.03
122-1,0.76,0.338,0.71,0.76,0.339,0.016,0.72
124-1,1.00,0.249,0.27,1.00,0.251,0.009,0.27
124-2,1.00,0.232,0.15,1.00,0.232,0.007,0.15
124-3,1.00,0.256,0.27,1.00,0.257,0.009,0.27
125-1,1.00,0.330,0.96,1.00,0.332,0.014,0.93
125-2,0.95,0.303,0.21,0.95,0.305,0.014,0.22
125-3,0.95,0.288,0.32,0.95,0.289,0.014,0.31
126-1,0.21,0.359,0.31,0.21,0.360,0.028,0.30
127-1,0.94,0.322,0.43,0.94,0.324,0.012,0.41
127-2,0.93,0.332,0.42,0.93,0.333,0.012,0.44
127-3,0.25,0.165,0.10,0.25,0.171,0.015,0.15
128-1,0.63,0.197,0.29,0.63,0.199,0.016,0.26
129-1,0.97,0.300,0.55,0.97,0.301,0.010,0.55
129-2,0.26,0.303,0.56,0.26,0.304,0.015,0.57
129-3,0.97,0.300,0.55,0.97,0.301,0.010,0.55
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.81,0.328,0.04,0.81,0.330,0.015,0.05
131-2,0.82,0.340,0.02,0.82,0.341,0.016,0.04
131-3,0.98,0.287,0.06,0.98,0.287,0.014,0.06
132-1,0.99,0.288,0.60,0.99,0.290,0.011,0.58
132-2,0.99,0.282,0.54,0.99,0.284,0.011,0.53
65-1,0.98,0.249,0.40,0.98,0.251,0.007,0.40
65-2,0.96,0.253,0.37,0.96,0.254,0.007,0.39
65-3,0.98,0.249,0.40,0.98,0.252,0.007,0.42
68-1,0.99,0.209,0.99,0.99,0.209,0.012,0.99
68-2,0.99,0.203,0.97,0.99,0.207,0.011,0.98
69-1,0.37,0.324,0.59,0.37,0.329,0.024,0.49
69-2,1.00,0.309,0.37,1.00,0.310,0.013,0.36
70-1,1.00,0.272,0.25,1.00,0.273,0.009,0.25
70-2,1.00,0.215,0.11,1.00,0.215,0.005,0.11
70-3,1.00,0.212,0.09,1.00,0.212,0.006,0.09
72-1,0.88,0.323,0.01,0.88,0.323,0.014,0.01
72-2,0.74,0.262,0.01,0.74,0.262,0.014,0.01
73-1,1.00,0.261,0.98,1.00,0.262,0.013,0.98
73-2,1.00,0.259,0.98,1.00,0.261,0.013,0.98
73-3,0.99,0.206,1.00,0.99,0.205,0.014,1.00
74-1,0.55,0.298,0.12,0.55,0.301,0.018,0.12
74-2,0.97,0.272,0.15,0.97,0.273,0.013,0.16
75-1,0.37,0.353,0.66,0.37,0.354,0.025,0.62
75-2,1.00,0.315,0.67,1.00,0.317,0.013,0.56
79-1,0.86,0.305,0.17,0.86,0.307,0.013,0.19
79-2,0.62,0.309,0.17,0.62,0.310,0.015,0.17
79-3,0.92,0.351,0.21,0.92,0.352,0.014,0.20
80-1,0.64,0.304,0.12,0.64,0.305,0.017,0.14
80-2,0.99,0.315,0.49,0.99,0.315,0.014,0.45
81-1,0.74,0.319,0.02,0.74,0.319,0.016,0.05
81-2,0.74,0.319,0.02,0.74,0.319,0.016,0.05
82-1,0.91,0.271,0.51,0.91,0.272,0.013,0.53
83-1,0.98,0.317,0.21,0.98,0.318,0.011,0.24
83-2,0.98,0.337,0.20,0.98,0.338,0.011,0.21
84-1,0.79,0.188,0.07,0.79,0.189,0.011,0.08
85-1,0.92,0.367,0.23,0.92,0.369,0.013,0.25
85-2,0.94,0.353,0.45,0.94,0.355,0.012,0.41
86-1,0.73,0.302,0.30,0.73,0.302,0.014,0.31
86-2,0.73,0.302,0.30,0.73,0.302,0.014,0.31
86-3,0.39,0.316,0.30,0.39,0.319,0.022,0.33
87-1,0.91,0.275,0.45,0.91,0.277,0.014,0.43
87-2,0.91,0.291,0.19,0.91,0.295,0.013,0.20
87-3,0.73,0.292,0.11,0.73,0.292,0.015,0.19
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.16,0.142,0.05,0.15,0.147,0.018,0.04
91-2,0.16,0.137,1.00,0.15,0.137,0.017,1.00
91-3,0.16,0.027,0.46,0.15,0.030,0.010,0.53
93-1,0.07,0.448,1.00,0.07,0.444,0.073,1.00
93-2,0.07,0.253,1.00,0.07,0.250,0.061,1.00
94-1,1.00,0.328,0.98,1.00,0.329,0.014,0.86
95-1,0.99,0.219,0.69,0.99,0.223,0.010,0.79
95-2,0.99,0.210,0.97,0.99,0.215,0.011,0.95
96-1,0.36,0.048,1.00,0.36,0.048,0.003,1.00
96-2,0.36,0.057,1.00,0.36,0.056,0.003,1.00
96-3,0.36,0.053,1.00,0.36,0.053,0.003,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.65,0.176,0.50,0.65,0.178,0.013,0.50
99-1,0.96,0.265,0.18,0.96,0.266,0.012,0.17
