ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.658,0.42,0.99,0.658,0.003,0.42
BLAST-S14,0.99,0.656,0.46,0.99,0.655,0.003,0.46
Naive-S11,1.00,0.634,0.14,1.00,0.634,0.001,0.14
Naive-S14,1.00,0.633,0.17,1.00,0.633,0.001,0.17
101-1,0.86,0.650,0.36,0.86,0.650,0.004,0.36
101-2,0.84,0.636,0.10,0.84,0.635,0.003,0.10
101-3,0.86,0.638,0.21,0.86,0.637,0.003,0.23
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.09,0.925,0.01,0.09,0.925,0.008,0.01
103-2,0.10,0.913,0.01,0.10,0.913,0.009,0.01
103-3,0.47,0.767,0.17,0.47,0.767,0.010,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.617,0.94,1.00,0.617,0.004,0.94
105-2,0.97,0.611,0.97,0.97,0.611,0.005,0.97
105-3,0.98,0.616,1.00,0.98,0.616,0.005,1.00
106-1,0.43,0.809,0.03,0.43,0.810,0.009,0.04
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.08
106-3,0.27,0.858,0.03,0.27,0.858,0.009,0.04
107-1,1.00,0.641,0.78,1.00,0.641,0.004,0.78
107-2,1.00,0.619,0.02,1.00,0.619,0.005,0.02
107-3,0.12,0.889,0.01,0.12,0.889,0.009,0.01
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.98,0.659,0.40,0.98,0.659,0.003,0.37
110-2,0.96,0.612,0.44,0.96,0.611,0.005,0.46
110-3,0.99,0.664,0.62,0.99,0.663,0.002,0.54
111-1,0.96,0.651,0.40,0.96,0.652,0.003,0.40
111-2,0.98,0.660,0.61,0.98,0.659,0.003,0.55
111-3,0.11,0.924,0.01,0.11,0.924,0.008,0.01
112-1,0.99,0.596,0.48,0.99,0.595,0.005,0.48
112-2,0.99,0.595,0.49,0.99,0.595,0.005,0.48
112-3,0.99,0.597,0.46,0.99,0.597,0.005,0.46
113-1,0.99,0.597,0.45,0.99,0.597,0.005,0.46
113-2,0.77,0.669,0.61,0.77,0.668,0.002,0.52
113-3,0.67,0.660,0.40,0.67,0.660,0.004,0.42
114-1,1.00,0.597,0.85,1.00,0.597,0.005,0.86
115-1,1.00,0.585,0.28,1.00,0.585,0.006,0.30
116-1,0.75,0.698,0.01,0.75,0.698,0.008,0.01
116-2,0.39,0.859,0.01,0.39,0.859,0.008,0.01
117-1,1.00,0.608,0.11,1.00,0.608,0.004,0.11
117-2,0.29,0.818,1.00,0.29,0.818,0.010,1.00
119-1,0.96,0.617,0.54,0.96,0.617,0.004,0.55
120-1,1.00,0.598,0.91,1.00,0.597,0.005,0.90
120-2,1.00,0.623,0.51,1.00,0.623,0.003,0.51
120-3,1.00,0.648,0.45,1.00,0.648,0.003,0.45
121-1,0.51,0.760,0.38,0.51,0.760,0.010,0.36
121-2,0.06,0.966,0.32,0.06,0.966,0.005,0.36
121-3,0.60,0.691,0.01,0.60,0.691,0.009,0.01
122-1,0.69,0.659,0.69,0.69,0.659,0.008,0.69
124-1,1.00,0.637,0.25,1.00,0.637,0.003,0.25
124-2,1.00,0.643,0.16,1.00,0.643,0.002,0.16
124-3,1.00,0.636,0.23,1.00,0.636,0.003,0.24
125-1,1.00,0.597,0.85,1.00,0.597,0.005,0.85
125-2,0.92,0.624,0.16,0.92,0.624,0.004,0.17
125-3,0.95,0.638,0.20,0.95,0.638,0.004,0.20
126-1,0.88,0.624,0.20,0.88,0.624,0.006,0.19
127-1,0.93,0.602,0.38,0.93,0.602,0.004,0.38
127-2,0.93,0.602,0.40,0.93,0.601,0.004,0.41
127-3,0.28,0.816,0.01,0.28,0.816,0.009,0.01
128-1,0.63,0.671,0.05,0.63,0.671,0.003,0.06
129-1,0.98,0.599,0.55,0.98,0.599,0.004,0.55
129-2,0.18,0.838,0.11,0.18,0.838,0.010,0.11
129-3,0.98,0.599,0.55,0.98,0.599,0.004,0.55
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.73,0.655,0.03,0.73,0.655,0.008,0.03
131-2,0.72,0.650,0.02,0.72,0.650,0.008,0.02
131-3,0.97,0.609,0.06,0.97,0.609,0.005,0.06
132-1,0.99,0.597,0.52,0.99,0.597,0.005,0.52
132-2,0.99,0.601,0.50,0.99,0.600,0.004,0.51
65-1,0.88,0.642,0.20,0.88,0.642,0.003,0.20
65-2,0.83,0.642,0.19,0.83,0.643,0.003,0.19
65-3,0.88,0.642,0.21,0.88,0.642,0.003,0.21
68-1,0.99,0.663,0.93,0.99,0.663,0.003,0.93
68-2,0.99,0.661,0.95,0.99,0.661,0.003,0.95
69-1,0.28,0.770,0.01,0.28,0.770,0.010,0.01
69-2,1.00,0.595,0.42,1.00,0.594,0.005,0.42
70-1,1.00,0.621,0.23,1.00,0.621,0.003,0.23
70-2,0.99,0.634,0.13,0.99,0.634,0.002,0.13
70-3,0.99,0.632,0.09,0.99,0.632,0.002,0.09
72-1,0.85,0.631,0.01,0.85,0.631,0.007,0.01
72-2,0.74,0.750,0.01,0.74,0.750,0.008,0.01
73-1,1.00,0.644,0.98,1.00,0.644,0.004,0.98
73-2,1.00,0.644,0.98,1.00,0.644,0.004,0.98
73-3,0.98,0.782,0.98,0.98,0.782,0.009,0.98
74-1,0.53,0.678,0.01,0.53,0.678,0.007,0.01
74-2,0.98,0.616,0.09,0.98,0.616,0.004,0.09
75-1,0.28,0.770,0.01,0.28,0.770,0.010,0.01
75-2,1.00,0.587,0.59,1.00,0.587,0.005,0.57
79-1,0.86,0.613,0.10,0.86,0.613,0.004,0.10
79-2,0.57,0.669,0.02,0.57,0.669,0.005,0.02
79-3,0.92,0.595,0.07,0.92,0.595,0.005,0.08
80-1,0.60,0.658,0.01,0.60,0.658,0.006,0.01
80-2,0.99,0.601,0.12,0.99,0.600,0.005,0.13
81-1,0.74,0.663,0.01,0.74,0.663,0.007,0.01
81-2,0.74,0.663,0.01,0.74,0.663,0.007,0.01
82-1,0.89,0.648,0.57,0.89,0.648,0.003,0.58
83-1,0.96,0.609,0.26,0.96,0.608,0.004,0.28
83-2,0.96,0.598,0.22,0.96,0.597,0.004,0.22
84-1,0.82,0.664,0.03,0.82,0.664,0.002,0.03
85-1,0.96,0.590,0.27,0.96,0.590,0.005,0.28
85-2,0.97,0.593,0.42,0.97,0.593,0.005,0.42
86-1,0.97,0.625,0.48,0.97,0.624,0.004,0.49
86-2,0.97,0.625,0.48,0.97,0.624,0.004,0.49
86-3,0.73,0.649,0.30,0.73,0.649,0.006,0.30
87-1,0.85,0.623,0.39,0.85,0.623,0.004,0.39
87-2,0.85,0.626,0.18,0.85,0.625,0.004,0.18
87-3,0.71,0.637,0.11,0.71,0.637,0.006,0.12
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.10,0.904,0.02,0.10,0.904,0.009,0.02
91-2,0.10,0.924,1.00,0.10,0.924,0.008,1.00
91-3,0.10,0.902,0.44,0.10,0.902,0.009,0.44
93-1,0.11,0.906,1.00,0.11,0.906,0.009,1.00
93-2,0.12,0.892,1.00,0.12,0.892,0.009,1.00
94-1,0.99,0.584,0.21,0.99,0.584,0.006,0.22
95-1,0.99,0.663,0.93,0.99,0.663,0.003,0.93
95-2,0.99,0.663,0.95,0.99,0.663,0.003,0.96
96-1,0.34,0.746,1.00,0.34,0.746,0.008,1.00
