ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.233,0.42,0.99,0.235,0.008,0.44
BLAST-S14,0.99,0.252,0.52,0.99,0.254,0.008,0.50
Naive-S11,1.00,0.286,0.21,1.00,0.286,0.004,0.20
Naive-S14,1.00,0.285,0.19,1.00,0.285,0.004,0.19
101-1,0.86,0.299,0.36,0.86,0.299,0.009,0.36
101-2,0.84,0.333,0.17,0.84,0.333,0.009,0.17
101-3,0.86,0.319,0.29,0.86,0.320,0.008,0.34
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.09,0.461,0.20,0.09,0.461,0.038,0.20
103-2,0.10,0.461,0.20,0.10,0.460,0.034,0.20
103-3,0.47,0.383,0.17,0.47,0.383,0.015,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.313,0.93,1.00,0.315,0.009,0.93
105-2,0.97,0.324,0.95,0.97,0.325,0.009,0.95
105-3,0.98,0.325,0.99,0.98,0.325,0.010,0.99
106-1,0.43,0.372,0.09,0.43,0.372,0.016,0.07
106-2,0.00,0.472,1.00,0.00,0.472,0.000,1.00
106-3,0.27,0.386,0.03,0.27,0.387,0.020,0.07
107-1,1.00,0.275,0.78,1.00,0.277,0.009,0.81
107-2,1.00,0.278,0.02,1.00,0.278,0.009,0.02
107-3,0.12,0.352,0.04,0.12,0.357,0.032,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.355,0.38,0.98,0.355,0.007,0.37
110-2,0.96,0.345,0.37,0.96,0.346,0.008,0.37
110-3,0.99,0.276,0.34,0.99,0.276,0.007,0.32
111-1,0.96,0.350,0.38,0.96,0.350,0.008,0.38
111-2,0.98,0.273,0.34,0.98,0.274,0.007,0.34
111-3,0.11,0.318,0.01,0.11,0.324,0.025,0.15
112-1,0.99,0.348,0.48,0.99,0.350,0.008,0.47
112-2,0.99,0.349,0.40,0.99,0.350,0.008,0.46
112-3,0.99,0.343,0.42,0.99,0.344,0.008,0.44
113-1,0.99,0.344,0.40,0.99,0.345,0.008,0.42
113-2,0.77,0.209,0.42,0.77,0.211,0.007,0.47
113-3,0.67,0.286,0.62,0.67,0.289,0.010,0.64
114-1,1.00,0.352,0.87,1.00,0.354,0.010,0.85
