ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,9.543,0.68,1.00,9.487,0.436,0.71
BLAST-S14,0.98,9.231,0.68,0.98,9.212,0.450,0.68
Naive-S11,1.00,9.977,0.30,1.00,9.954,0.432,0.23
Naive-S14,1.00,10.009,0.17,1.00,10.001,0.414,0.22
101-1,0.94,9.602,0.45,0.94,9.600,0.469,0.45
101-2,0.93,8.951,0.31,0.93,8.916,0.490,0.28
101-3,0.94,8.961,0.59,0.94,8.960,0.437,0.63
102-1,1.00,8.954,0.77,1.00,8.955,0.469,0.76
102-2,0.97,9.405,0.83,0.97,9.391,0.480,0.84
102-3,0.02,6.705,0.80,0.02,6.479,1.729,0.82
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.51,9.231,0.33,0.51,9.199,0.690,0.31
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,10.356,0.96,0.98,10.328,0.454,0.95
105-2,0.96,15.029,1.00,0.96,15.061,1.328,1.00
105-3,0.97,18.813,1.00,0.97,18.842,1.573,1.00
106-1,0.73,10.017,0.99,0.73,10.000,0.562,0.93
106-2,0.38,10.325,0.99,0.38,10.314,0.733,0.99
106-3,0.30,10.165,0.23,0.30,10.096,1.025,0.26
107-1,0.99,16.279,1.00,0.99,16.300,1.038,1.00
107-2,0.99,9.386,0.04,0.99,9.330,0.434,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,10.068,0.22,1.00,10.074,0.453,0.22
110-2,0.94,9.179,0.73,0.94,9.161,0.476,0.78
110-3,1.00,13.151,1.00,1.00,13.163,0.452,1.00
111-1,0.93,9.692,0.09,0.93,9.697,0.467,0.12
111-2,0.99,11.884,1.00,0.99,11.895,0.452,1.00
111-3,0.21,10.511,0.37,0.21,10.439,1.263,0.46
112-1,1.00,9.081,0.61,1.00,9.049,0.449,0.64
112-2,1.00,9.094,0.64,1.00,9.051,0.449,0.66
112-3,0.99,8.985,0.57,0.99,8.979,0.434,0.58
113-1,0.99,9.015,0.57,0.99,8.993,0.432,0.58
113-2,0.87,13.503,1.00,0.87,13.512,0.430,1.00
113-3,0.21,10.572,0.57,0.22,10.517,1.244,0.58
114-1,1.00,8.946,1.00,1.00,8.958,0.452,1.00
115-1,1.00,9.056,0.59,1.00,9.010,0.422,0.61
116-1,0.68,9.307,0.70,0.68,9.253,0.487,0.62
116-2,0.59,9.588,0.69,0.59,9.554,0.639,0.54
117-1,1.00,8.449,0.12,1.00,8.456,0.448,0.12
117-2,0.17,10.730,1.00,0.17,10.768,1.060,1.00
119-1,0.96,8.800,0.97,0.96,8.770,0.441,0.97
120-1,1.00,9.324,1.00,1.00,9.342,0.502,1.00
120-2,1.00,9.088,0.79,1.00,9.079,0.426,0.80
120-3,0.71,9.153,0.68,0.71,9.143,0.454,0.65
121-1,0.53,9.302,0.60,0.53,9.325,0.588,0.60
121-2,0.03,2.590,0.85,0.03,2.571,1.041,0.89
121-3,0.69,8.616,0.05,0.69,8.552,0.491,0.16
122-1,0.86,8.852,0.91,0.86,8.818,0.446,0.90
124-1,1.00,9.603,0.39,1.00,9.595,0.460,0.40
124-2,1.00,9.848,0.34,1.00,9.849,0.452,0.34
124-3,1.00,9.653,0.39,1.00,9.642,0.460,0.40
125-1,0.97,8.953,1.00,0.97,8.966,0.454,1.00
125-2,0.90,9.876,0.86,0.90,9.835,0.467,0.86
125-3,1.00,9.988,0.94,1.00,9.915,0.480,0.88
126-1,0.47,9.148,0.63,0.47,9.047,0.595,0.53
127-1,0.96,8.399,0.63,0.96,8.374,0.485,0.62
127-2,0.93,8.230,0.23,0.93,8.187,0.486,0.21
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.50,12.569,1.00,0.50,12.616,1.113,0.98
129-1,0.99,8.451,0.52,0.99,8.440,0.451,0.52
129-2,0.74,8.436,0.52,0.74,8.427,0.504,0.52
129-3,0.99,8.431,0.52,0.99,8.413,0.451,0.52
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.74,9.063,0.43,0.74,9.016,0.503,0.44
131-2,0.74,9.107,0.23,0.74,9.099,0.521,0.25
131-3,0.97,8.963,0.31,0.97,8.942,0.444,0.36
132-1,1.00,9.210,0.57,1.00,9.189,0.448,0.59
132-2,0.99,9.100,0.56,0.99,9.092,0.430,0.57
65-1,0.97,10.017,0.28,0.97,9.984,0.441,0.27
65-2,0.95,9.997,0.26,0.95,9.944,0.445,0.25
65-3,0.97,9.887,0.28,0.97,9.863,0.441,0.27
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,8.964,0.97,1.00,8.943,0.434,0.95
70-1,1.00,8.490,0.20,1.00,8.475,0.441,0.19
70-2,1.00,9.639,0.17,1.00,9.638,0.452,0.17
70-3,1.00,9.755,0.19,1.00,9.733,0.430,0.21
72-1,1.00,8.692,0.01,1.00,8.704,0.420,0.01
72-2,0.95,9.136,0.01,0.95,9.140,0.458,0.01
73-1,1.00,13.414,1.00,1.00,13.467,0.974,1.00
73-2,1.00,12.937,1.00,1.00,12.982,0.873,1.00
73-3,0.99,46.122,1.00,0.99,46.178,2.235,1.00
74-1,0.51,8.273,0.30,0.51,8.240,0.563,0.30
74-2,0.97,8.972,0.75,0.97,8.956,0.433,0.71
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,8.964,0.97,1.00,8.942,0.434,0.95
79-1,0.87,9.532,0.62,0.87,9.435,0.576,0.56
79-2,0.65,9.123,0.29,0.65,9.115,0.596,0.31
79-3,0.98,9.224,0.65,0.98,9.161,0.473,0.70
80-1,0.55,8.456,0.37,0.55,8.426,0.543,0.45
80-2,0.99,9.094,0.75,0.99,9.076,0.437,0.75
81-1,0.80,8.967,0.59,0.80,8.913,0.493,0.56
81-2,0.80,8.981,0.59,0.80,8.918,0.494,0.55
82-1,0.93,9.511,0.88,0.93,9.492,0.478,0.88
83-1,0.94,9.119,0.50,0.94,9.073,0.472,0.61
83-2,0.94,9.026,0.46,0.94,8.996,0.469,0.56
84-1,0.70,10.092,0.23,0.70,10.081,0.521,0.22
85-1,0.97,8.393,0.43,0.97,8.397,0.471,0.45
85-2,1.00,9.522,0.92,1.00,9.510,0.469,0.91
86-1,0.75,8.447,0.31,0.75,8.450,0.511,0.31
86-2,0.75,8.447,0.31,0.75,8.450,0.511,0.31
86-3,0.68,8.405,0.31,0.68,8.410,0.552,0.31
87-1,0.91,9.128,0.50,0.91,9.089,0.474,0.49
87-2,0.91,9.170,0.24,0.91,9.132,0.470,0.24
87-3,0.75,9.155,0.68,0.75,9.050,0.482,0.68
88-1,0.94,8.699,0.90,0.94,8.685,0.451,0.90
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.38,10.382,1.00,0.38,10.383,0.851,1.00
91-2,0.38,22.847,1.00,0.38,22.836,1.907,1.00
91-3,0.38,10.382,1.00,0.38,10.383,0.851,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,9.592,1.00,1.00,9.598,0.452,0.96
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.92,23.283,1.00,0.92,23.293,0.758,1.00
96-2,0.84,16.497,1.00,0.84,16.507,0.591,1.00
96-3,0.90,18.443,1.00,0.90,18.455,0.698,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.01,11.530,0.53,0.01,11.592,5.286,0.69
99-1,0.97,8.513,0.13,0.97,8.489,0.427,0.14
