ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.482,0.45,0.99,0.484,0.022,0.46
BLAST-S14,0.98,0.445,0.45,0.98,0.448,0.025,0.46
Naive-S11,1.00,0.381,0.30,1.00,0.380,0.016,0.30
Naive-S14,1.00,0.347,0.17,1.00,0.347,0.012,0.17
101-1,0.93,0.505,0.37,0.93,0.505,0.018,0.37
101-2,0.91,0.562,0.17,0.91,0.567,0.018,0.12
101-3,0.93,0.519,0.11,0.93,0.521,0.020,0.10
102-1,1.00,0.552,0.60,1.00,0.554,0.020,0.59
102-2,0.93,0.555,0.69,0.93,0.559,0.019,0.66
102-3,0.02,0.675,0.72,0.02,0.694,0.163,0.52
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.46,0.584,0.17,0.46,0.584,0.030,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.468,0.92,0.98,0.470,0.022,0.91
105-2,0.96,0.487,0.97,0.96,0.492,0.022,0.98
105-3,0.97,0.480,1.00,0.97,0.480,0.023,1.00
106-1,0.83,0.389,0.07,0.83,0.388,0.026,0.08
106-2,0.53,0.211,0.81,0.53,0.212,0.029,0.81
106-3,0.23,0.540,0.07,0.23,0.538,0.040,0.09
107-1,1.00,0.408,0.72,1.00,0.412,0.020,0.73
107-2,1.00,0.446,0.04,1.00,0.447,0.025,0.04
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.346,0.22,1.00,0.345,0.024,0.22
110-2,0.95,0.492,0.48,0.95,0.497,0.019,0.41
110-3,1.00,0.257,0.21,1.00,0.259,0.020,0.22
111-1,0.89,0.365,0.02,0.89,0.364,0.027,0.09
111-2,0.99,0.251,0.21,0.99,0.255,0.018,0.29
111-3,0.09,0.568,0.02,0.09,0.562,0.054,0.03
112-1,1.00,0.482,0.39,1.00,0.483,0.020,0.41
112-2,1.00,0.481,0.39,1.00,0.484,0.020,0.41
112-3,0.99,0.464,0.39,0.99,0.464,0.020,0.38
113-1,0.99,0.463,0.34,0.99,0.466,0.019,0.36
113-2,0.86,0.200,0.33,0.86,0.203,0.018,0.34
113-3,0.10,0.516,0.02,0.10,0.516,0.053,0.07
114-1,1.00,0.534,0.60,1.00,0.540,0.021,0.73
115-1,1.00,0.508,0.38,1.00,0.511,0.021,0.35
116-1,0.80,0.485,0.15,0.80,0.485,0.026,0.18
116-2,0.76,0.443,0.15,0.76,0.443,0.029,0.20
117-1,1.00,0.503,0.11,1.00,0.503,0.020,0.11
117-2,0.27,0.620,1.00,0.27,0.619,0.043,1.00
119-1,0.94,0.571,0.78,0.94,0.575,0.022,0.76
120-1,1.00,0.551,0.91,1.00,0.553,0.020,0.91
120-2,1.00,0.436,0.50,1.00,0.439,0.019,0.49
120-3,0.71,0.275,0.46,0.71,0.275,0.019,0.46
121-1,0.62,0.579,0.51,0.62,0.578,0.027,0.54
121-2,0.02,0.600,0.72,0.02,0.588,0.184,0.77
121-3,0.68,0.596,0.01,0.68,0.596,0.023,0.01
122-1,0.84,0.512,0.70,0.85,0.512,0.025,0.74
124-1,1.00,0.399,0.39,1.00,0.400,0.025,0.38
124-2,1.00,0.322,0.34,1.00,0.323,0.023,0.33
124-3,1.00,0.384,0.38,1.00,0.385,0.025,0.39
125-1,0.98,0.539,0.60,0.98,0.544,0.021,0.73
125-2,0.87,0.491,0.29,0.87,0.496,0.023,0.27
125-3,0.99,0.504,0.55,0.99,0.508,0.021,0.58
126-1,0.99,0.493,0.25,0.99,0.494,0.024,0.30
127-1,0.95,0.587,0.54,0.95,0.587,0.023,0.55
127-2,0.94,0.587,0.18,0.94,0.591,0.024,0.18
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.63,0.409,0.43,0.63,0.414,0.027,0.35
129-1,0.98,0.632,0.51,0.98,0.635,0.019,0.50
129-2,0.53,0.606,0.49,0.53,0.610,0.025,0.50
129-3,0.98,0.631,0.51,0.98,0.633,0.019,0.50
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.78,0.533,0.09,0.78,0.534,0.026,0.09
131-2,0.75,0.542,0.05,0.75,0.542,0.027,0.06
131-3,0.97,0.436,0.15,0.97,0.443,0.024,0.14
132-1,1.00,0.468,0.48,1.00,0.468,0.021,0.48
132-2,0.99,0.442,0.46,0.99,0.443,0.021,0.47
65-1,0.91,0.446,0.12,0.91,0.448,0.019,0.13
65-2,0.86,0.465,0.12,0.86,0.465,0.020,0.12
