ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.90,0.370,0.30,0.91,0.387,0.049,0.33
BLAST-S14,0.81,0.330,0.36,0.81,0.340,0.038,0.34
Naive-S11,1.00,0.483,0.77,1.00,0.483,0.047,0.76
Naive-S14,1.00,0.483,0.76,1.00,0.483,0.047,0.75
101-1,0.81,0.651,0.01,0.81,0.648,0.059,0.13
101-2,0.19,0.199,0.20,0.19,0.195,0.077,0.27
101-3,0.81,0.675,0.20,0.81,0.672,0.058,0.24
102-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
103-1,0.57,0.501,0.07,0.57,0.503,0.062,0.10
103-2,0.76,0.576,0.03,0.76,0.580,0.048,0.05
103-3,0.57,0.432,0.17,0.57,0.427,0.077,0.18
104-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
105-1,0.90,0.575,0.92,0.90,0.595,0.054,0.68
105-2,0.86,0.622,1.00,0.86,0.635,0.057,0.98
105-3,0.90,0.618,1.00,0.90,0.631,0.051,0.99
106-1,0.67,0.547,0.07,0.67,0.541,0.086,0.08
106-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
106-3,0.38,0.461,0.07,0.38,0.453,0.099,0.09
107-1,0.95,0.572,0.70,0.95,0.589,0.054,0.72
107-2,0.95,0.647,0.02,0.95,0.659,0.050,0.03
107-3,0.95,0.657,0.02,0.95,0.655,0.049,0.02
108-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
109-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
110-1,0.95,0.591,0.45,0.95,0.585,0.050,0.43
110-2,0.81,0.475,0.42,0.81,0.472,0.055,0.43
110-3,1.00,0.408,0.94,1.00,0.434,0.043,0.63
111-1,0.95,0.591,0.45,0.95,0.585,0.050,0.43
111-2,1.00,0.408,0.94,1.00,0.434,0.043,0.63
111-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
112-1,1.00,0.474,0.36,1.00,0.492,0.051,0.45
112-2,1.00,0.497,0.31,1.00,0.505,0.046,0.39
112-3,1.00,0.474,0.36,1.00,0.492,0.051,0.45
113-1,1.00,0.497,0.31,1.00,0.505,0.046,0.39
113-2,1.00,0.408,0.94,1.00,0.434,0.043,0.63
113-3,0.71,0.504,0.45,0.71,0.509,0.061,0.39
114-1,1.00,0.725,0.93,1.00,0.728,0.042,0.94
115-1,1.00,0.709,0.17,1.00,0.712,0.043,0.19
116-1,0.67,0.429,0.02,0.67,0.424,0.073,0.21
116-2,0.38,0.321,0.02,0.38,0.313,0.085,0.15
117-1,1.00,0.530,0.04,1.00,0.547,0.032,0.04
117-2,0.10,0.119,1.00,0.10,0.117,0.082,0.87
119-1,1.00,0.596,0.75,1.00,0.617,0.055,0.68
120-1,1.00,0.702,0.94,1.00,0.715,0.038,0.96
120-2,1.00,0.519,0.77,1.00,0.518,0.050,0.77
120-3,1.00,0.425,0.56,1.00,0.430,0.041,0.59
121-1,0.76,0.647,0.60,0.76,0.642,0.065,0.60
121-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
121-3,0.76,0.647,0.02,0.76,0.642,0.065,0.02
122-1,0.33,0.238,1.00,0.33,0.234,0.085,1.00
124-1,1.00,0.513,0.18,1.00,0.523,0.040,0.21
124-2,1.00,0.580,0.15,1.00,0.579,0.031,0.15
124-3,1.00,0.513,0.18,1.00,0.523,0.040,0.21
125-1,1.00,0.725,0.93,1.00,0.727,0.042,0.93
125-2,0.81,0.616,0.28,0.81,0.618,0.056,0.27
125-3,1.00,0.459,0.33,1.00,0.492,0.052,0.35
126-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
127-1,0.62,0.427,0.20,0.62,0.424,0.067,0.25
127-2,0.71,0.527,0.69,0.71,0.540,0.059,0.62
127-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
128-1,0.33,0.214,0.01,0.33,0.215,0.054,0.07
129-1,0.86,0.416,0.51,0.86,0.427,0.048,0.56
129-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
129-3,0.86,0.416,0.51,0.86,0.427,0.048,0.56
130-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
130-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
130-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
131-1,0.48,0.308,1.00,0.48,0.301,0.079,1.00
131-2,0.43,0.299,1.00,0.43,0.291,0.082,1.00
131-3,0.71,0.494,0.02,0.71,0.490,0.063,0.03
132-1,1.00,0.528,0.59,1.00,0.553,0.057,0.55
132-2,1.00,0.528,0.59,1.00,0.553,0.057,0.55
65-1,0.76,0.451,0.07,0.76,0.467,0.045,0.09
65-2,0.67,0.427,0.03,0.67,0.447,0.056,0.08
65-3,0.76,0.427,0.05,0.76,0.444,0.050,0.09
68-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
68-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
69-1,1.00,0.647,0.08,1.00,0.666,0.048,0.26
