ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.90,0.626,0.36,0.91,0.621,0.037,0.34
BLAST-S14,0.81,0.670,0.32,0.81,0.660,0.017,0.32
Naive-S11,1.00,0.581,0.18,1.00,0.580,0.018,0.21
Naive-S14,1.00,0.535,0.22,1.00,0.539,0.027,0.22
101-1,0.81,0.434,0.01,0.81,0.443,0.069,0.12
101-2,0.19,0.854,0.10,0.19,0.857,0.060,0.11
101-3,0.81,0.434,0.01,0.81,0.436,0.072,0.09
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.57,0.600,0.10,0.57,0.599,0.069,0.07
103-2,0.76,0.519,0.02,0.76,0.507,0.050,0.05
103-3,0.57,0.665,0.17,0.57,0.667,0.080,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.90,0.514,0.81,0.90,0.480,0.055,0.63
105-2,0.86,0.435,0.98,0.86,0.434,0.063,0.97
105-3,0.90,0.474,0.99,0.90,0.458,0.056,0.98
106-1,0.67,0.561,0.07,0.67,0.563,0.092,0.08
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.38,0.705,0.07,0.38,0.706,0.094,0.09
107-1,0.95,0.511,0.70,0.95,0.488,0.057,0.71
107-2,0.95,0.437,0.05,0.95,0.428,0.061,0.03
107-3,0.95,0.463,0.02,0.95,0.469,0.070,0.02
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.95,0.570,0.05,0.95,0.557,0.042,0.21
110-2,0.81,0.648,0.26,0.81,0.648,0.032,0.26
110-3,1.00,0.656,0.94,1.00,0.660,0.046,0.96
111-1,0.95,0.570,0.05,0.95,0.557,0.042,0.21
111-2,1.00,0.656,0.94,1.00,0.660,0.046,0.96
111-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
112-1,1.00,0.587,0.36,1.00,0.582,0.039,0.37
112-2,1.00,0.587,0.30,1.00,0.580,0.039,0.36
112-3,1.00,0.587,0.36,1.00,0.582,0.039,0.37
113-1,1.00,0.587,0.30,1.00,0.580,0.039,0.36
113-2,1.00,0.656,0.94,1.00,0.660,0.046,0.96
113-3,0.71,0.582,0.05,0.71,0.570,0.046,0.24
114-1,1.00,0.352,0.92,1.00,0.350,0.060,0.91
115-1,1.00,0.373,0.17,1.00,0.375,0.056,0.17
116-1,0.67,0.565,0.02,0.67,0.570,0.072,0.15
116-2,0.38,0.762,0.02,0.38,0.763,0.073,0.15
117-1,1.00,0.552,0.04,1.00,0.542,0.038,0.04
117-2,0.10,0.936,1.00,0.10,0.935,0.048,0.87
119-1,1.00,0.474,0.75,1.00,0.451,0.058,0.70
120-1,1.00,0.331,0.93,1.00,0.334,0.054,0.94
120-2,1.00,0.559,0.73,1.00,0.557,0.036,0.70
120-3,1.00,0.608,0.64,1.00,0.601,0.025,0.56
121-1,0.76,0.480,0.60,0.76,0.484,0.087,0.60
121-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
121-3,0.76,0.480,0.02,0.76,0.484,0.087,0.02
122-1,0.33,0.780,0.75,0.33,0.783,0.069,0.84
124-1,1.00,0.527,0.18,1.00,0.523,0.040,0.19
124-2,1.00,0.451,0.15,1.00,0.456,0.048,0.15
124-3,1.00,0.527,0.18,1.00,0.523,0.040,0.19
125-1,1.00,0.342,0.90,1.00,0.345,0.060,0.90
125-2,0.81,0.493,0.24,0.81,0.496,0.072,0.26
125-3,1.00,0.573,0.33,1.00,0.562,0.039,0.35
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.62,0.698,0.20,0.62,0.705,0.053,0.20
