ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.582,0.48,1.00,0.569,0.061,0.46
BLAST-S14,1.00,0.554,0.51,1.00,0.534,0.073,0.50
Naive-S11,1.00,0.521,0.29,1.00,0.512,0.054,0.30
Naive-S14,1.00,0.556,0.29,1.00,0.562,0.017,0.29
101-1,0.73,0.554,0.38,0.73,0.544,0.051,0.38
101-2,0.07,0.771,0.10,0.07,0.771,0.000,0.10
101-3,0.73,0.335,0.11,0.73,0.326,0.089,0.14
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.47,0.372,0.17,0.47,0.381,0.109,0.18
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.479,0.92,1.00,0.486,0.077,0.92
105-2,1.00,0.433,0.98,1.00,0.430,0.070,0.98
105-3,1.00,0.491,1.00,1.00,0.500,0.081,1.00
106-1,0.40,0.372,0.10,0.40,0.378,0.125,0.18
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.27,0.350,0.10,0.27,0.354,0.199,0.15
107-1,1.00,0.596,0.79,1.00,0.576,0.061,0.80
107-2,1.00,0.444,0.03,1.00,0.451,0.073,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.541,0.67,1.00,0.548,0.063,0.67
110-2,0.87,0.557,0.50,0.87,0.554,0.071,0.65
110-3,1.00,0.562,1.00,1.00,0.564,0.070,0.64
111-1,1.00,0.541,0.67,1.00,0.548,0.063,0.67
111-2,1.00,0.562,1.00,1.00,0.564,0.070,0.64
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.511,0.48,1.00,0.511,0.062,0.45
112-2,1.00,0.506,0.45,1.00,0.510,0.064,0.45
112-3,1.00,0.511,0.48,1.00,0.511,0.062,0.45
113-1,1.00,0.506,0.45,1.00,0.510,0.064,0.45
113-2,0.87,0.580,1.00,0.87,0.582,0.084,0.99
113-3,1.00,0.587,0.67,1.00,0.590,0.049,0.65
114-1,1.00,0.381,0.93,1.00,0.376,0.074,0.93
115-1,1.00,0.386,0.27,1.00,0.381,0.073,0.30
116-1,0.60,0.389,0.49,0.60,0.394,0.099,0.56
116-2,0.33,0.449,0.70,0.33,0.457,0.118,0.72
117-1,1.00,0.405,0.13,1.00,0.409,0.062,0.13
117-2,0.13,0.675,1.00,0.13,0.677,0.018,1.00
119-1,1.00,0.385,0.76,1.00,0.388,0.074,0.73
120-1,1.00,0.382,0.94,1.00,0.376,0.073,0.95
120-2,1.00,0.530,0.66,1.00,0.520,0.045,0.63
120-3,1.00,0.511,0.52,1.00,0.508,0.037,0.55
121-1,0.47,0.315,0.60,0.46,0.323,0.117,0.60
121-2,0.20,0.281,0.85,0.20,0.282,0.258,0.85
121-3,0.73,0.347,0.04,0.73,0.354,0.091,0.07
122-1,1.00,0.362,0.71,1.00,0.368,0.069,0.72
124-1,1.00,0.610,0.25,1.00,0.609,0.025,0.28
124-2,1.00,0.585,0.27,1.00,0.595,0.027,0.26
124-3,1.00,0.604,0.24,1.00,0.605,0.016,0.24
125-1,1.00,0.390,0.91,1.00,0.382,0.075,0.93
125-2,1.00,0.410,0.38,1.00,0.413,0.068,0.39
125-3,1.00,0.572,0.54,1.00,0.543,0.063,0.49
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,0.435,0.48,1.00,0.423,0.060,0.50
127-2,1.00,0.364,0.59,1.00,0.353,0.072,0.61
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.93,0.661,0.17,0.93,0.659,0.047,0.24
129-1,1.00,0.375,0.54,1.00,0.360,0.067,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.375,0.54,1.00,0.360,0.067,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.93,0.381,0.24,0.93,0.386,0.081,0.28
131-2,0.93,0.357,0.20,0.93,0.363,0.081,0.23
131-3,1.00,0.461,0.03,1.00,0.459,0.064,0.04
132-1,1.00,0.507,0.51,1.00,0.501,0.058,0.54
132-2,1.00,0.507,0.51,1.00,0.501,0.058,0.54
65-1,1.00,0.587,0.12,1.00,0.580,0.033,0.12
65-2,1.00,0.613,0.08,1.00,0.608,0.039,0.08
65-3,1.00,0.606,0.08,1.00,0.601,0.032,0.08
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.428,0.33,1.00,0.422,0.071,0.40
69-2,1.00,0.399,0.43,1.00,0.404,0.070,0.47
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.500,0.27,1.00,0.493,0.050,0.27
70-3,1.00,0.456,0.26,1.00,0.447,0.060,0.27
72-1,0.93,0.366,0.01,0.93,0.374,0.074,0.01
72-2,0.93,0.420,0.01,0.93,0.429,0.090,0.01
73-1,1.00,0.539,0.99,1.00,0.547,0.058,0.98
73-2,1.00,0.539,0.99,1.00,0.547,0.058,0.98
73-3,1.00,0.806,1.00,1.00,0.807,0.039,1.00
74-1,0.53,0.523,0.06,0.53,0.525,0.081,0.11
74-2,1.00,0.457,0.22,1.00,0.446,0.070,0.26
75-1,1.00,0.385,0.70,1.00,0.386,0.074,0.61
75-2,1.00,0.389,0.61,1.00,0.395,0.071,0.59
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.73,0.339,0.31,0.73,0.347,0.093,0.35
80-2,1.00,0.381,0.52,1.00,0.378,0.079,0.42
81-1,1.00,0.471,0.50,1.00,0.478,0.079,0.50
81-2,1.00,0.471,0.50,1.00,0.478,0.079,0.50
82-1,1.00,0.532,0.50,1.00,0.535,0.087,0.50
83-1,1.00,0.606,0.08,1.00,0.589,0.047,0.27
83-2,1.00,0.437,0.05,1.00,0.434,0.067,0.05
84-1,0.87,0.680,0.04,0.87,0.675,0.012,0.04
85-1,1.00,0.417,0.33,1.00,0.399,0.065,0.28
85-2,1.00,0.417,0.33,1.00,0.399,0.065,0.28
86-1,1.00,0.489,0.42,1.00,0.483,0.063,0.45
86-2,1.00,0.489,0.42,1.00,0.483,0.063,0.45
86-3,0.93,0.448,0.34,0.94,0.452,0.077,0.37
87-1,0.93,0.429,0.40,0.93,0.410,0.076,0.37
87-2,0.93,0.443,0.17,0.93,0.448,0.071,0.17
87-3,0.47,0.459,0.30,0.47,0.453,0.143,0.36
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.415,0.63,1.00,0.416,0.065,0.54
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.389,0.17,1.00,0.394,0.079,0.20
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.570,0.51,1.00,0.571,0.045,0.51
99-1,1.00,0.408,0.20,1.00,0.398,0.072,0.21
