ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.574,0.42,1.00,0.571,0.040,0.42
BLAST-S14,1.00,0.569,0.46,1.00,0.568,0.035,0.45
Naive-S11,1.00,0.568,0.28,1.00,0.567,0.011,0.26
Naive-S14,1.00,0.524,0.22,1.00,0.526,0.021,0.22
101-1,0.93,0.567,0.36,0.93,0.568,0.031,0.32
101-2,0.21,0.877,0.10,0.22,0.877,0.045,0.11
101-3,0.93,0.500,0.13,0.93,0.495,0.032,0.22
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.57,0.554,0.33,0.57,0.554,0.085,0.33
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.469,0.92,1.00,0.473,0.041,0.92
105-2,1.00,0.460,1.00,1.00,0.466,0.034,1.00
105-3,1.00,0.476,1.00,1.00,0.481,0.042,1.00
106-1,0.57,0.640,0.07,0.57,0.643,0.065,0.12
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.50,0.665,0.07,0.50,0.667,0.069,0.12
107-1,1.00,0.620,0.76,1.00,0.604,0.031,0.75
107-2,1.00,0.475,0.03,1.00,0.477,0.047,0.04
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,1.00,0.596,0.70,1.00,0.590,0.035,0.69
110-2,0.93,0.495,0.64,0.93,0.498,0.040,0.67
110-3,1.00,0.599,0.22,1.00,0.598,0.027,0.17
111-1,1.00,0.596,0.70,1.00,0.590,0.035,0.69
111-2,1.00,0.599,0.22,1.00,0.598,0.027,0.17
111-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
112-1,1.00,0.470,0.46,1.00,0.465,0.037,0.52
112-2,1.00,0.471,0.46,1.00,0.466,0.037,0.53
112-3,1.00,0.470,0.46,1.00,0.464,0.037,0.52
113-1,1.00,0.471,0.46,1.00,0.466,0.037,0.53
113-2,0.50,0.655,0.01,0.50,0.659,0.041,0.09
113-3,1.00,0.596,0.70,1.00,0.590,0.035,0.69
114-1,1.00,0.427,0.93,1.00,0.408,0.038,0.96
115-1,1.00,0.392,0.31,1.00,0.388,0.035,0.30
116-1,0.71,0.540,0.01,0.72,0.544,0.058,0.19
116-2,0.61,0.535,0.01,0.61,0.537,0.081,0.26
117-1,1.00,0.445,0.14,1.00,0.446,0.042,0.14
117-2,0.25,0.805,1.00,0.25,0.808,0.055,1.00
119-1,1.00,0.382,0.83,1.00,0.384,0.062,0.83
120-1,1.00,0.424,0.97,1.00,0.411,0.040,0.97
120-2,1.00,0.493,0.75,1.00,0.487,0.039,0.77
120-3,1.00,0.523,0.66,1.00,0.525,0.030,0.67
121-1,0.64,0.572,0.60,0.64,0.577,0.061,0.60
121-2,0.21,0.934,1.00,0.21,0.934,0.039,0.98
121-3,0.75,0.470,0.02,0.75,0.475,0.055,0.04
122-1,0.96,0.521,0.70,0.96,0.515,0.045,0.72
124-1,1.00,0.560,0.37,1.00,0.556,0.018,0.33
124-2,1.00,0.569,0.27,1.00,0.572,0.020,0.27
124-3,1.00,0.631,0.22,1.00,0.629,0.022,0.20
125-1,0.96,0.411,0.92,0.96,0.401,0.040,0.95
125-2,1.00,0.517,0.34,1.00,0.513,0.042,0.34
125-3,1.00,0.522,0.39,1.00,0.516,0.045,0.41
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,1.00,0.377,0.64,1.00,0.379,0.049,0.63
127-2,1.00,0.399,0.74,1.00,0.390,0.047,0.75
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.86,0.653,0.03,0.86,0.654,0.010,0.09
129-1,1.00,0.417,0.64,1.00,0.413,0.039,0.65
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,1.00,0.417,0.64,1.00,0.413,0.039,0.65
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.82,0.455,0.13,0.82,0.461,0.043,0.19
131-2,0.86,0.463,0.14,0.86,0.467,0.045,0.23
131-3,0.93,0.454,0.06,0.93,0.454,0.037,0.08
132-1,1.00,0.480,0.60,1.00,0.480,0.037,0.59
132-2,1.00,0.480,0.60,1.00,0.480,0.037,0.59
65-1,0.96,0.572,0.07,0.96,0.575,0.023,0.08
65-2,0.96,0.583,0.04,0.96,0.587,0.024,0.04
65-3,0.96,0.569,0.05,0.96,0.576,0.023,0.05
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,1.00,0.393,0.34,1.00,0.396,0.033,0.35
69-2,1.00,0.445,0.80,1.00,0.423,0.053,0.64
70-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
70-2,1.00,0.402,0.27,1.00,0.402,0.040,0.28
70-3,1.00,0.480,0.20,1.00,0.482,0.023,0.20
72-1,1.00,0.415,0.19,1.00,0.403,0.053,0.14
72-2,1.00,0.428,0.10,1.00,0.414,0.053,0.10
73-1,1.00,0.429,0.83,1.00,0.427,0.056,0.83
73-2,1.00,0.423,0.79,1.00,0.421,0.056,0.82
73-3,1.00,0.646,1.00,1.00,0.649,0.051,1.00
74-1,0.50,0.609,0.10,0.50,0.610,0.071,0.10
74-2,1.00,0.519,0.24,1.00,0.519,0.029,0.22
75-1,1.00,0.393,0.34,1.00,0.390,0.033,0.46
75-2,1.00,0.440,0.70,1.00,0.414,0.048,0.71
79-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
80-1,0.71,0.464,0.15,0.71,0.469,0.060,0.16
80-2,1.00,0.398,0.29,1.00,0.400,0.038,0.39
81-1,1.00,0.463,0.50,1.00,0.466,0.050,0.50
81-2,1.00,0.463,0.50,1.00,0.466,0.050,0.50
82-1,1.00,0.475,0.56,1.00,0.465,0.048,0.61
83-1,1.00,0.592,0.38,1.00,0.589,0.035,0.41
83-2,1.00,0.524,0.06,1.00,0.521,0.038,0.07
84-1,0.89,0.646,0.03,0.89,0.647,0.021,0.03
85-1,1.00,0.390,0.38,1.00,0.387,0.043,0.39
85-2,1.00,0.390,0.38,1.00,0.387,0.043,0.39
86-1,1.00,0.540,0.54,1.00,0.530,0.037,0.63
86-2,1.00,0.540,0.54,1.00,0.530,0.037,0.63
86-3,0.96,0.510,0.45,0.96,0.510,0.049,0.45
87-1,0.96,0.571,0.39,0.96,0.571,0.053,0.39
87-2,0.96,0.527,0.20,0.96,0.515,0.038,0.20
87-3,0.68,0.473,0.25,0.68,0.477,0.053,0.28
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,1.00,0.453,0.81,1.00,0.454,0.042,0.81
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
