ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.330,0.53,1.00,0.337,0.055,0.49
BLAST-S14,0.98,0.318,0.40,0.98,0.327,0.045,0.43
Naive-S11,1.00,0.219,0.12,1.00,0.219,0.014,0.12
Naive-S14,1.00,0.235,0.13,1.00,0.235,0.016,0.13
101-1,0.90,0.342,0.36,0.90,0.342,0.043,0.36
101-2,0.88,0.415,0.23,0.88,0.419,0.047,0.22
101-3,0.90,0.418,0.60,0.90,0.425,0.040,0.70
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.60,0.625,0.17,0.60,0.626,0.062,0.18
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.411,0.96,1.00,0.412,0.047,0.94
105-2,0.96,0.405,0.99,0.96,0.410,0.045,0.98
105-3,0.96,0.406,1.00,0.96,0.409,0.046,0.99
106-1,0.33,0.617,0.46,0.33,0.627,0.086,0.37
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.21,0.614,0.46,0.21,0.608,0.125,0.49
107-1,1.00,0.338,0.77,1.00,0.345,0.040,0.84
107-2,1.00,0.418,0.06,1.00,0.424,0.047,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,0.334,0.94,0.96,0.343,0.036,0.85
110-2,0.92,0.396,0.30,0.92,0.404,0.040,0.37
110-3,1.00,0.284,0.40,1.00,0.283,0.038,0.42
111-1,0.96,0.310,0.94,0.96,0.327,0.036,0.76
111-2,1.00,0.286,0.40,1.00,0.284,0.038,0.40
111-3,0.04,0.286,0.10,0.04,0.285,0.118,0.12
112-1,1.00,0.389,0.48,1.00,0.398,0.041,0.48
112-2,1.00,0.393,0.45,1.00,0.401,0.040,0.47
112-3,1.00,0.379,0.48,1.00,0.388,0.041,0.45
113-1,1.00,0.384,0.45,1.00,0.391,0.040,0.44
113-2,0.94,0.233,0.40,0.94,0.239,0.036,0.58
113-3,0.94,0.316,0.98,0.94,0.339,0.039,0.76
114-1,1.00,0.455,0.87,1.00,0.467,0.042,0.86
115-1,1.00,0.482,0.44,1.00,0.493,0.047,0.37
116-1,0.75,0.551,0.01,0.75,0.552,0.056,0.13
116-2,0.35,0.450,0.01,0.35,0.452,0.094,0.12
117-1,1.00,0.438,0.10,1.00,0.440,0.034,0.11
117-2,0.40,0.548,1.00,0.40,0.547,0.075,1.00
119-1,0.90,0.490,0.73,0.90,0.488,0.050,0.73
120-1,1.00,0.471,0.89,1.00,0.475,0.044,0.89
120-2,1.00,0.304,0.54,1.00,0.310,0.028,0.50
120-3,1.00,0.248,0.45,1.00,0.248,0.023,0.46
121-1,0.56,0.515,0.60,0.56,0.514,0.059,0.60
121-2,0.46,0.483,0.85,0.46,0.483,0.072,0.77
121-3,0.48,0.619,0.07,0.48,0.621,0.069,0.11
122-1,0.90,0.496,0.79,0.90,0.495,0.047,0.78
124-1,1.00,0.319,0.28,1.00,0.321,0.029,0.28
124-2,1.00,0.283,0.15,1.00,0.288,0.027,0.17
124-3,1.00,0.315,0.26,1.00,0.317,0.030,0.27
125-1,1.00,0.463,0.88,1.00,0.471,0.043,0.85
125-2,0.92,0.409,0.19,0.92,0.424,0.040,0.20
125-3,1.00,0.430,0.54,1.00,0.435,0.045,0.46
126-1,0.17,0.704,0.31,0.17,0.695,0.114,0.31
127-1,0.88,0.437,0.52,0.88,0.446,0.049,0.50
127-2,0.88,0.438,0.52,0.88,0.445,0.048,0.51
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.46,0.314,0.18,0.46,0.339,0.057,0.34
129-1,0.96,0.326,0.60,0.96,0.340,0.039,0.59
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.96,0.326,0.60,0.96,0.340,0.039,0.59
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.69,0.542,0.25,0.69,0.547,0.058,0.37
131-2,0.83,0.491,0.22,0.83,0.495,0.053,0.30
131-3,0.96,0.417,0.11,0.96,0.431,0.049,0.11
132-1,1.00,0.438,0.56,1.00,0.441,0.041,0.57
132-2,1.00,0.437,0.56,1.00,0.439,0.042,0.56
65-1,1.00,0.318,0.54,1.00,0.323,0.026,0.56
65-2,1.00,0.326,0.51,1.00,0.326,0.026,0.52
65-3,1.00,0.327,0.54,1.00,0.327,0.026,0.55
68-1,1.00,0.262,0.99,1.00,0.276,0.036,0.94
68-2,1.00,0.282,0.97,1.00,0.287,0.042,0.95
69-1,1.00,0.462,0.49,1.00,0.471,0.046,0.52
69-2,1.00,0.436,0.38,1.00,0.438,0.043,0.44
70-1,1.00,0.395,0.36,1.00,0.396,0.037,0.34
70-2,1.00,0.234,0.10,1.00,0.234,0.017,0.10
70-3,1.00,0.253,0.09,1.00,0.253,0.022,0.09
72-1,0.73,0.490,0.04,0.73,0.494,0.055,0.05
72-2,0.48,0.351,0.01,0.48,0.347,0.064,0.01
73-1,0.98,0.400,0.99,0.98,0.416,0.043,0.88
73-2,1.00,0.396,0.99,1.00,0.412,0.042,0.88
73-3,0.98,0.305,1.00,0.98,0.303,0.040,1.00
74-1,0.63,0.344,0.21,0.63,0.349,0.063,0.22
74-2,0.98,0.422,0.18,0.98,0.424,0.050,0.28
75-1,1.00,0.480,0.49,1.00,0.484,0.045,0.52
75-2,1.00,0.466,0.64,1.00,0.472,0.043,0.51
79-1,0.90,0.428,0.22,0.90,0.436,0.045,0.25
79-2,0.56,0.456,0.22,0.56,0.463,0.063,0.23
79-3,0.98,0.530,0.21,0.98,0.535,0.043,0.20
80-1,0.90,0.400,0.21,0.90,0.405,0.048,0.22
80-2,0.98,0.461,0.50,0.98,0.463,0.049,0.50
81-1,0.48,0.633,0.05,0.48,0.633,0.059,0.12
81-2,0.48,0.633,0.05,0.48,0.633,0.059,0.12
82-1,0.92,0.430,0.63,0.92,0.435,0.041,0.60
83-1,1.00,0.441,0.16,1.00,0.444,0.039,0.20
83-2,1.00,0.440,0.16,1.00,0.444,0.040,0.17
84-1,0.81,0.369,0.14,0.81,0.372,0.040,0.15
85-1,0.94,0.474,0.64,0.94,0.478,0.046,0.62
85-2,0.94,0.474,0.64,0.94,0.478,0.046,0.62
86-1,0.60,0.401,0.30,0.60,0.401,0.067,0.32
86-2,0.60,0.401,0.30,0.60,0.401,0.067,0.32
86-3,0.21,0.598,0.42,0.21,0.600,0.133,0.59
87-1,0.92,0.443,0.46,0.92,0.445,0.048,0.45
87-2,0.92,0.419,0.18,0.92,0.431,0.040,0.19
