ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,4.811,0.95,0.98,4.804,0.130,0.94
BLAST-S14,0.99,4.778,0.95,0.99,4.765,0.128,0.94
Naive-S11,1.00,4.290,0.32,1.00,4.289,0.123,0.32
Naive-S14,1.00,4.356,0.48,1.00,4.356,0.125,0.48
101-1,0.90,4.796,0.44,0.90,4.794,0.133,0.45
101-2,0.19,4.278,0.57,0.19,4.256,0.270,0.61
101-3,0.90,4.493,1.00,0.90,4.489,0.124,0.99
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.51,4.486,0.33,0.51,4.490,0.149,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,4.696,0.95,0.99,4.696,0.129,0.95
105-2,0.98,10.616,1.00,0.98,10.612,0.800,1.00
105-3,0.98,16.055,1.00,0.98,16.052,0.933,1.00
106-1,0.32,5.108,0.94,0.32,5.100,0.221,0.83
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.21,5.402,1.00,0.21,5.376,0.261,0.77
107-1,1.00,15.234,1.00,1.00,15.238,0.785,1.00
107-2,1.00,4.589,0.10,1.00,4.587,0.121,0.11
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,4.398,0.28,1.00,4.400,0.128,0.28
110-2,0.93,4.699,1.00,0.93,4.700,0.126,1.00
110-3,1.00,9.618,1.00,1.00,9.621,0.177,1.00
111-1,0.94,4.517,0.29,0.94,4.519,0.134,0.30
111-2,0.99,8.673,1.00,0.99,8.675,0.178,1.00
111-3,0.11,5.741,1.00,0.11,5.748,0.340,1.00
112-1,0.99,4.828,1.00,0.99,4.829,0.121,1.00
112-2,0.99,4.828,1.00,0.99,4.830,0.121,1.00
112-3,0.96,4.819,1.00,0.96,4.819,0.126,1.00
113-1,0.96,4.819,1.00,0.96,4.819,0.126,0.99
113-2,0.82,11.005,1.00,0.82,11.006,0.152,1.00
113-3,0.11,5.625,1.00,0.11,5.632,0.335,1.00
