ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.336,0.45,0.99,0.337,0.014,0.44
BLAST-S14,0.99,0.353,0.49,0.99,0.354,0.015,0.49
Naive-S11,1.00,0.417,0.28,1.00,0.418,0.014,0.39
Naive-S14,1.00,0.427,0.32,1.00,0.426,0.014,0.33
101-1,0.96,0.398,0.36,0.96,0.397,0.015,0.36
101-2,0.17,0.445,0.05,0.17,0.450,0.038,0.09
101-3,0.96,0.411,0.13,0.96,0.412,0.016,0.11
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.66,0.416,0.17,0.66,0.416,0.020,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.377,0.91,1.00,0.379,0.015,0.91
105-2,1.00,0.398,0.97,1.00,0.398,0.016,0.97
105-3,1.00,0.387,0.99,1.00,0.389,0.015,0.99
106-1,0.40,0.377,0.03,0.40,0.377,0.027,0.04
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.31,0.399,0.03,0.31,0.399,0.030,0.04
107-1,1.00,0.333,1.00,1.00,0.336,0.014,0.86
107-2,1.00,0.386,0.02,1.00,0.385,0.015,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.415,0.26,1.00,0.415,0.016,0.27
110-2,0.95,0.357,0.53,0.95,0.358,0.014,0.48
110-3,1.00,0.271,0.29,1.00,0.273,0.011,0.53
111-1,0.92,0.390,0.28,0.92,0.390,0.016,0.22
111-2,0.99,0.270,0.64,0.99,0.274,0.012,0.53
111-3,0.13,0.348,0.01,0.13,0.348,0.043,0.04
112-1,0.99,0.361,0.42,1.00,0.363,0.013,0.41
112-2,0.99,0.358,0.44,1.00,0.361,0.014,0.42
112-3,0.99,0.358,0.36,1.00,0.360,0.013,0.39
113-1,0.99,0.356,0.36,1.00,0.358,0.013,0.39
113-2,0.90,0.266,0.91,0.90,0.268,0.013,0.83
113-3,0.14,0.359,0.01,0.14,0.359,0.041,0.04
114-1,1.00,0.412,0.91,1.00,0.414,0.015,0.93
