ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.292,0.41,0.98,0.294,0.009,0.40
BLAST-S14,0.99,0.312,0.45,0.99,0.313,0.010,0.44
Naive-S11,1.00,0.431,0.28,1.00,0.431,0.009,0.28
Naive-S14,1.00,0.441,0.32,1.00,0.441,0.009,0.32
101-1,0.90,0.371,0.36,0.90,0.371,0.010,0.36
101-2,0.19,0.124,0.01,0.19,0.124,0.010,0.04
101-3,0.90,0.372,0.03,0.90,0.373,0.010,0.07
102-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
102-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
102-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
103-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
103-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
103-3,0.51,0.268,0.17,0.51,0.267,0.012,0.17
104-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
104-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
104-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
105-1,0.99,0.340,0.87,0.99,0.341,0.010,0.87
105-2,0.98,0.375,0.98,0.98,0.375,0.010,0.98
105-3,0.98,0.369,0.99,0.98,0.369,0.010,0.99
106-1,0.32,0.164,0.03,0.32,0.164,0.011,0.06
106-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
106-3,0.21,0.127,0.03,0.21,0.127,0.010,0.04
107-1,1.00,0.324,0.72,1.00,0.324,0.010,0.73
107-2,1.00,0.369,0.02,1.00,0.369,0.010,0.02
107-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
108-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
109-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
110-1,1.00,0.419,0.28,1.00,0.419,0.010,0.28
110-2,0.93,0.359,0.29,0.93,0.360,0.009,0.33
110-3,1.00,0.311,0.29,1.00,0.311,0.009,0.29
111-1,0.94,0.392,0.28,0.94,0.392,0.010,0.28
111-2,0.99,0.310,0.29,0.99,0.310,0.009,0.29
111-3,0.11,0.083,0.01,0.11,0.083,0.010,0.01
112-1,0.99,0.355,0.45,0.99,0.355,0.009,0.45
112-2,0.99,0.355,0.45,0.99,0.355,0.010,0.45
112-3,0.96,0.348,0.45,0.96,0.349,0.009,0.45
113-1,0.96,0.349,0.45,0.96,0.349,0.009,0.44
113-2,0.82,0.256,0.60,0.82,0.258,0.008,0.57
113-3,0.11,0.088,0.01,0.11,0.088,0.010,0.01
114-1,1.00,0.398,0.84,1.00,0.399,0.010,0.85
115-1,1.00,0.396,0.23,1.00,0.396,0.010,0.23
116-1,0.70,0.288,0.09,0.70,0.288,0.011,0.12
116-2,0.51,0.206,0.09,0.51,0.206,0.011,0.12
117-1,1.00,0.370,0.12,1.00,0.371,0.010,0.12
117-2,0.11,0.064,1.00,0.11,0.064,0.008,1.00
119-1,0.94,0.364,0.66,0.94,0.364,0.010,0.65
120-1,1.00,0.396,0.94,1.00,0.396,0.010,0.94
120-2,1.00,0.411,0.70,1.00,0.412,0.010,0.70
120-3,1.00,0.389,0.55,1.00,0.391,0.010,0.52
121-1,0.67,0.307,0.60,0.67,0.307,0.012,0.60
121-2,0.02,0.013,0.72,0.02,0.013,0.004,0.70
121-3,0.68,0.318,0.01,0.68,0.318,0.011,0.01
122-1,0.56,0.277,0.69,0.56,0.277,0.012,0.69
124-1,1.00,0.386,0.33,1.00,0.387,0.009,0.35
124-2,1.00,0.392,0.31,1.00,0.392,0.009,0.32
124-3,1.00,0.392,0.33,1.00,0.392,0.009,0.33
125-1,0.99,0.397,0.84,0.99,0.397,0.010,0.84
125-2,0.94,0.361,0.29,0.94,0.362,0.010,0.28
125-3,0.99,0.320,0.31,0.99,0.321,0.010,0.32
126-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
127-1,0.91,0.375,0.50,0.91,0.377,0.010,0.50
127-2,0.89,0.377,0.66,0.89,0.378,0.010,0.64
127-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
128-1,0.44,0.198,0.01,0.44,0.198,0.008,0.01
129-1,0.98,0.407,0.54,0.98,0.408,0.010,0.56
129-2,0.51,0.312,0.54,0.51,0.312,0.010,0.54
129-3,0.98,0.406,0.55,0.98,0.407,0.010,0.56
130-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
130-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
130-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
131-1,0.80,0.338,0.04,0.80,0.338,0.011,0.04
131-2,0.83,0.354,0.03,0.83,0.354,0.011,0.03
131-3,0.98,0.362,0.05,0.98,0.363,0.009,0.05
132-1,0.99,0.350,0.43,0.99,0.350,0.009,0.44
132-2,0.96,0.342,0.43,0.96,0.342,0.009,0.45
65-1,0.82,0.278,0.14,0.82,0.280,0.009,0.15
65-2,0.78,0.268,0.09,0.78,0.269,0.009,0.09
65-3,0.82,0.277,0.09,0.82,0.278,0.008,0.09
68-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
68-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
69-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
69-2,1.00,0.387,0.25,1.00,0.388,0.010,0.27
70-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
70-2,0.99,0.438,0.28,0.99,0.439,0.010,0.28
70-3,0.99,0.428,0.37,0.99,0.428,0.011,0.36
72-1,0.99,0.408,0.01,0.99,0.408,0.010,0.01
72-2,0.99,0.416,0.01,0.99,0.416,0.010,0.01
73-1,1.00,0.343,0.71,1.00,0.343,0.010,0.70
73-2,1.00,0.341,0.71,1.00,0.341,0.010,0.70
73-3,0.99,0.311,1.00,0.99,0.311,0.009,1.00
74-1,0.55,0.288,0.02,0.55,0.288,0.010,0.02
74-2,0.98,0.371,0.09,0.98,0.372,0.010,0.08
75-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
75-2,1.00,0.395,0.40,1.00,0.396,0.010,0.37
79-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
79-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
79-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
80-1,0.57,0.291,0.02,0.57,0.292,0.010,0.02
80-2,0.99,0.376,0.09,0.99,0.378,0.010,0.11
81-1,0.99,0.368,0.50,0.99,0.368,0.011,0.50
81-2,0.99,0.368,0.45,0.99,0.368,0.011,0.47
82-1,0.86,0.373,0.50,0.86,0.373,0.010,0.50
83-1,0.94,0.397,0.23,0.94,0.398,0.010,0.21
83-2,0.94,0.398,0.23,0.94,0.399,0.010,0.21
84-1,0.79,0.280,0.02,0.79,0.279,0.009,0.02
85-1,0.95,0.390,0.34,0.95,0.391,0.010,0.32
85-2,1.00,0.420,0.61,1.00,0.421,0.010,0.62
86-1,0.96,0.396,0.42,0.96,0.396,0.010,0.44
86-2,0.96,0.396,0.42,0.96,0.396,0.010,0.44
86-3,0.88,0.373,0.31,0.88,0.374,0.011,0.31
87-1,0.89,0.363,0.14,0.89,0.363,0.010,0.14
87-2,0.89,0.365,0.07,0.89,0.365,0.010,0.08
87-3,0.72,0.324,0.21,0.72,0.325,0.010,0.18
88-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
91-1,0.28,0.196,0.03,0.28,0.196,0.010,0.03
91-2,0.28,0.200,1.00,0.28,0.200,0.010,1.00
91-3,0.28,0.127,0.52,0.28,0.127,0.009,0.52
93-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
93-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
94-1,0.98,0.378,0.43,0.98,0.380,0.010,0.41
95-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
95-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
96-1,0.99,0.197,1.00,0.99,0.197,0.005,1.00
96-2,1.00,0.194,1.00,1.00,0.194,0.005,1.00
96-3,1.00,0.188,1.00,1.00,0.188,0.005,1.00
97-1,1.00,0.395,0.01,1.00,0.395,0.010,0.02
97-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
97-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
