ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.657,0.44,0.99,0.657,0.003,0.44
BLAST-S14,0.99,0.655,0.48,0.99,0.655,0.003,0.48
Naive-S11,1.00,0.632,0.14,1.00,0.633,0.001,0.14
Naive-S14,1.00,0.631,0.17,1.00,0.631,0.001,0.17
101-1,0.87,0.651,0.36,0.87,0.652,0.003,0.36
101-2,0.85,0.625,0.15,0.85,0.625,0.004,0.15
101-3,0.87,0.639,0.40,0.87,0.639,0.004,0.36
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.43,0.595,0.17,0.43,0.595,0.010,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.621,0.94,1.00,0.621,0.005,0.94
105-2,0.98,0.617,0.97,0.98,0.617,0.005,0.97
105-3,0.98,0.622,1.00,0.98,0.622,0.005,1.00
106-1,0.40,0.633,0.03,0.40,0.634,0.011,0.04
106-2,0.00,0.650,1.00,0.00,0.650,0.000,1.00
106-3,0.25,0.598,0.03,0.25,0.599,0.012,0.05
107-1,1.00,0.647,0.79,1.00,0.647,0.004,0.80
107-2,1.00,0.625,0.02,1.00,0.625,0.005,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.663,0.40,0.99,0.662,0.003,0.33
110-2,0.96,0.613,0.50,0.96,0.613,0.005,0.50
110-3,0.99,0.662,0.40,0.99,0.663,0.003,0.41
111-1,0.96,0.652,0.40,0.96,0.653,0.004,0.40
111-2,0.98,0.659,0.40,0.98,0.659,0.003,0.44
111-3,0.12,0.619,0.45,0.12,0.617,0.012,0.44
