ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.235,0.47,0.99,0.237,0.009,0.44
BLAST-S14,0.99,0.257,0.52,0.99,0.259,0.009,0.53
Naive-S11,1.00,0.292,0.19,1.00,0.292,0.005,0.19
Naive-S14,1.00,0.290,0.19,1.00,0.290,0.004,0.19
101-1,0.87,0.285,0.36,0.87,0.285,0.009,0.36
101-2,0.85,0.320,0.17,0.85,0.320,0.009,0.17
101-3,0.87,0.306,0.27,0.87,0.307,0.008,0.28
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.43,0.360,0.17,0.43,0.359,0.016,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.305,0.94,1.00,0.306,0.010,0.94
105-2,0.98,0.312,0.95,0.98,0.313,0.010,0.95
105-3,0.98,0.311,0.99,0.98,0.311,0.010,0.99
106-1,0.40,0.339,0.09,0.40,0.339,0.017,0.09
106-2,0.00,0.472,1.00,0.00,0.472,0.000,1.00
106-3,0.25,0.358,0.09,0.25,0.358,0.022,0.10
107-1,1.00,0.265,1.00,1.00,0.266,0.009,0.87
107-2,1.00,0.267,0.02,1.00,0.267,0.010,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.355,0.38,0.99,0.355,0.008,0.36
110-2,0.96,0.340,0.38,0.96,0.340,0.009,0.38
110-3,0.99,0.277,0.25,0.99,0.278,0.007,0.27
111-1,0.96,0.351,0.38,0.96,0.350,0.008,0.38
111-2,0.98,0.274,0.25,0.98,0.275,0.007,0.29
111-3,0.12,0.318,0.01,0.12,0.323,0.025,0.15
112-1,0.99,0.341,0.46,0.99,0.342,0.009,0.47
112-2,0.99,0.341,0.40,0.99,0.343,0.009,0.45
112-3,0.98,0.335,0.46,0.98,0.336,0.009,0.44
113-1,0.99,0.337,0.42,0.99,0.337,0.009,0.42
113-2,0.74,0.208,0.40,0.74,0.210,0.008,0.40
113-3,0.65,0.281,0.62,0.65,0.283,0.011,0.61
114-1,1.00,0.337,0.85,1.00,0.339,0.010,0.82
115-1,1.00,0.326,0.28,1.00,0.327,0.010,0.24
116-1,0.73,0.295,0.01,0.73,0.295,0.012,0.02
116-2,0.38,0.268,0.01,0.38,0.267,0.016,0.01
117-1,1.00,0.368,0.12,1.00,0.368,0.009,0.12
117-2,0.30,0.342,1.00,0.30,0.342,0.019,1.00
119-1,0.96,0.335,0.56,0.96,0.337,0.010,0.60
120-1,1.00,0.337,0.91,1.00,0.339,0.010,0.88
120-2,1.00,0.298,0.54,1.00,0.299,0.007,0.53
120-3,1.00,0.273,0.46,1.00,0.273,0.007,0.46
121-1,0.48,0.346,0.60,0.48,0.347,0.015,0.50
121-2,0.06,0.343,0.44,0.06,0.344,0.043,0.56
121-3,0.57,0.358,0.02,0.57,0.359,0.014,0.02
122-1,0.70,0.366,0.69,0.70,0.366,0.013,0.69
124-1,1.00,0.274,0.34,1.00,0.276,0.007,0.30
124-2,1.00,0.256,0.16,1.00,0.256,0.005,0.16
124-3,1.00,0.278,0.25,1.00,0.278,0.007,0.25
125-1,1.00,0.335,0.85,1.00,0.337,0.009,0.80
125-2,0.93,0.311,0.15,0.93,0.311,0.010,0.16
125-3,0.95,0.299,0.23,0.95,0.301,0.010,0.22
126-1,0.94,0.317,0.16,0.94,0.317,0.010,0.18
127-1,0.94,0.357,0.40,0.94,0.358,0.009,0.40
127-2,0.93,0.358,0.42,0.93,0.360,0.009,0.45
127-3,0.30,0.157,0.08,0.30,0.161,0.011,0.11
128-1,0.61,0.251,0.27,0.61,0.253,0.013,0.29
129-1,0.99,0.367,0.57,0.99,0.368,0.008,0.58
129-2,0.21,0.360,0.60,0.21,0.366,0.016,0.57
129-3,0.99,0.368,0.57,0.99,0.368,0.008,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.73,0.344,0.04,0.73,0.344,0.012,0.04
131-2,0.72,0.348,0.04,0.72,0.349,0.012,0.04
131-3,0.99,0.292,0.06,0.99,0.294,0.010,0.05
132-1,0.99,0.344,0.53,0.99,0.345,0.009,0.52
132-2,0.99,0.340,0.48,0.99,0.341,0.009,0.49
65-1,0.88,0.296,0.25,0.88,0.298,0.008,0.24
65-2,0.84,0.309,0.22,0.84,0.309,0.008,0.22
65-3,0.88,0.309,0.24,0.88,0.310,0.008,0.25
68-1,0.99,0.231,0.99,0.99,0.233,0.008,0.97
68-2,0.99,0.241,0.99,0.99,0.242,0.009,0.98
69-1,0.18,0.280,0.28,0.18,0.283,0.024,0.23
69-2,1.00,0.319,0.27,1.00,0.320,0.010,0.27
70-1,1.00,0.303,0.20,1.00,0.303,0.007,0.21
70-2,1.00,0.298,0.15,1.00,0.298,0.005,0.15
70-3,1.00,0.289,0.09,1.00,0.289,0.005,0.09
72-1,0.84,0.346,0.01,0.84,0.346,0.011,0.01
72-2,0.72,0.286,0.01,0.72,0.286,0.012,0.01
73-1,1.00,0.254,0.98,1.00,0.255,0.009,0.90
73-2,1.00,0.255,0.98,1.00,0.256,0.009,0.90
73-3,0.99,0.207,0.95,0.99,0.207,0.010,0.96
74-1,0.50,0.305,0.08,0.50,0.306,0.013,0.07
74-2,0.98,0.290,0.09,0.98,0.290,0.009,0.09
75-1,0.18,0.296,0.33,0.18,0.298,0.025,0.37
75-2,1.00,0.329,0.31,1.00,0.330,0.010,0.35
79-1,0.88,0.336,0.16,0.88,0.337,0.009,0.13
79-2,0.59,0.334,0.10,0.59,0.335,0.010,0.11
79-3,0.91,0.350,0.07,0.91,0.351,0.009,0.08
80-1,0.57,0.315,0.08,0.57,0.317,0.013,0.08
80-2,0.99,0.314,0.09,0.99,0.315,0.010,0.13
81-1,0.73,0.311,0.02,0.73,0.311,0.012,0.06
81-2,0.73,0.311,0.02,0.73,0.311,0.012,0.05
82-1,0.91,0.260,0.51,0.91,0.260,0.009,0.52
83-1,0.95,0.326,0.30,0.95,0.327,0.008,0.28
83-2,0.95,0.333,0.30,0.95,0.334,0.008,0.27
84-1,0.81,0.226,0.05,0.81,0.227,0.007,0.05
85-1,0.98,0.369,0.24,0.98,0.370,0.009,0.28
85-2,0.99,0.362,0.46,0.99,0.363,0.009,0.47
86-1,0.96,0.312,0.43,0.96,0.314,0.008,0.54
86-2,0.96,0.312,0.43,0.96,0.314,0.008,0.54
86-3,0.72,0.297,0.30,0.72,0.297,0.012,0.30
87-1,0.85,0.313,0.40,0.85,0.316,0.010,0.41
87-2,0.85,0.311,0.18,0.85,0.312,0.010,0.18
87-3,0.69,0.337,0.11,0.69,0.340,0.012,0.26
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.12,0.189,0.03,0.12,0.194,0.018,0.04
91-2,0.12,0.188,1.00,0.12,0.188,0.016,1.00
91-3,0.12,0.052,0.46,0.12,0.054,0.006,0.47
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.334,0.20,0.99,0.335,0.010,0.19
95-1,0.99,0.243,0.66,0.99,0.248,0.007,0.81
95-2,0.99,0.231,0.93,0.99,0.236,0.008,0.95
96-1,0.39,0.081,1.00,0.39,0.081,0.003,1.00
96-2,0.39,0.089,1.00,0.39,0.089,0.004,1.00
96-3,0.39,0.088,1.00,0.39,0.088,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.50,0.179,0.49,0.50,0.179,0.009,0.49
99-1,0.97,0.294,0.13,0.97,0.294,0.009,0.13
