ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.194,0.53,0.99,0.197,0.013,0.50
BLAST-S14,1.00,0.200,0.53,1.00,0.202,0.012,0.53
Naive-S11,1.00,0.224,0.14,1.00,0.224,0.004,0.14
Naive-S14,1.00,0.226,0.17,1.00,0.226,0.004,0.17
101-1,0.89,0.224,0.36,0.89,0.223,0.013,0.36
101-2,0.86,0.274,0.26,0.86,0.275,0.013,0.23
101-3,0.89,0.256,0.60,0.89,0.256,0.012,0.59
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.52,0.320,0.17,0.52,0.320,0.020,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.270,0.93,1.00,0.272,0.013,0.93
105-2,0.97,0.282,0.96,0.97,0.283,0.013,0.96
105-3,0.98,0.276,1.00,0.98,0.276,0.014,1.00
106-1,0.39,0.335,0.16,0.39,0.337,0.025,0.17
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.26,0.328,0.23,0.26,0.331,0.031,0.20
107-1,1.00,0.246,0.78,1.00,0.247,0.014,0.78
107-2,1.00,0.252,0.03,1.00,0.251,0.015,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.339,0.27,0.98,0.339,0.010,0.27
110-2,0.93,0.273,0.39,0.93,0.273,0.012,0.38
110-3,1.00,0.224,0.28,1.00,0.224,0.011,0.30
111-1,0.94,0.330,0.27,0.94,0.329,0.011,0.28
111-2,0.99,0.207,0.29,0.99,0.208,0.011,0.32
111-3,0.09,0.258,0.01,0.09,0.256,0.038,0.07
112-1,0.99,0.274,0.55,0.99,0.275,0.011,0.52
112-2,0.99,0.271,0.48,0.99,0.274,0.011,0.51
112-3,0.99,0.269,0.48,0.99,0.270,0.011,0.49
113-1,0.99,0.267,0.48,0.99,0.269,0.011,0.48
113-2,0.81,0.152,0.49,0.81,0.154,0.010,0.50
113-3,0.63,0.217,0.75,0.63,0.223,0.015,0.65
114-1,1.00,0.304,0.96,1.00,0.306,0.014,0.90
115-1,1.00,0.299,0.36,1.00,0.301,0.013,0.31
116-1,0.66,0.306,0.09,0.66,0.306,0.018,0.10
116-2,0.29,0.281,0.05,0.29,0.282,0.029,0.16
117-1,1.00,0.318,0.12,1.00,0.319,0.011,0.12
117-2,0.26,0.282,1.00,0.26,0.281,0.027,1.00
119-1,0.96,0.301,0.71,0.96,0.302,0.014,0.70
120-1,1.00,0.303,0.97,1.00,0.305,0.014,0.91
120-2,1.00,0.268,0.55,1.00,0.269,0.010,0.54
120-3,0.99,0.229,0.45,0.99,0.230,0.009,0.47
121-1,0.56,0.327,0.44,0.56,0.327,0.020,0.48
121-2,0.10,0.443,0.85,0.10,0.445,0.048,0.70
121-3,0.64,0.320,0.03,0.64,0.320,0.018,0.03
122-1,0.77,0.327,0.77,0.77,0.327,0.016,0.76
124-1,1.00,0.246,0.25,1.00,0.247,0.009,0.27
124-2,1.00,0.228,0.15,1.00,0.227,0.007,0.15
124-3,1.00,0.254,0.25,1.00,0.255,0.009,0.26
125-1,1.00,0.305,0.96,1.00,0.306,0.014,0.91
125-2,0.95,0.280,0.24,0.95,0.281,0.014,0.23
125-3,0.96,0.274,0.33,0.96,0.274,0.014,0.32
126-1,0.23,0.356,0.31,0.23,0.357,0.028,0.30
127-1,0.94,0.310,0.42,0.94,0.312,0.012,0.42
127-2,0.93,0.321,0.42,0.93,0.323,0.012,0.45
127-3,0.26,0.164,0.10,0.26,0.170,0.015,0.15
128-1,0.61,0.183,0.29,0.61,0.187,0.017,0.32
