ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.197,0.47,0.99,0.198,0.009,0.48
BLAST-S14,0.99,0.216,0.55,0.99,0.218,0.009,0.53
Naive-S11,1.00,0.219,0.15,1.00,0.219,0.004,0.15
Naive-S14,1.00,0.224,0.17,1.00,0.224,0.004,0.17
101-1,0.87,0.226,0.36,0.87,0.226,0.008,0.36
101-2,0.85,0.246,0.16,0.85,0.246,0.008,0.16
101-3,0.87,0.232,0.21,0.87,0.234,0.008,0.28
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.43,0.182,0.17,0.43,0.181,0.012,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,1.00,0.261,0.94,1.00,0.263,0.010,0.93
105-2,0.98,0.264,0.95,0.98,0.265,0.009,0.95
105-3,0.98,0.267,0.99,0.98,0.267,0.010,0.99
106-1,0.40,0.149,0.09,0.40,0.149,0.011,0.08
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.02
106-3,0.25,0.117,0.09,0.25,0.117,0.011,0.07
107-1,1.00,0.227,0.79,1.00,0.229,0.009,0.88
107-2,1.00,0.223,0.02,1.00,0.223,0.010,0.02
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.99,0.326,0.28,0.99,0.326,0.007,0.27
110-2,0.96,0.282,0.36,0.96,0.282,0.009,0.36
110-3,0.99,0.234,0.26,0.99,0.235,0.007,0.25
111-1,0.96,0.312,0.28,0.96,0.312,0.008,0.30
111-2,0.98,0.230,0.26,0.98,0.230,0.007,0.26
111-3,0.12,0.087,0.01,0.12,0.087,0.009,0.01
112-1,0.99,0.287,0.46,0.99,0.288,0.009,0.47
112-2,0.99,0.287,0.45,0.99,0.288,0.009,0.46
112-3,0.98,0.281,0.46,0.98,0.282,0.009,0.45
113-1,0.99,0.283,0.42,0.99,0.283,0.009,0.44
113-2,0.74,0.136,0.33,0.74,0.137,0.006,0.32
113-3,0.65,0.202,0.54,0.65,0.204,0.009,0.51
114-1,1.00,0.293,0.85,1.00,0.294,0.010,0.84
115-1,1.00,0.283,0.18,1.00,0.284,0.010,0.21
116-1,0.73,0.202,0.01,0.73,0.202,0.010,0.02
116-2,0.38,0.099,0.01,0.38,0.099,0.009,0.01
117-1,1.00,0.317,0.12,1.00,0.318,0.008,0.12
