ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,15.490,0.96,0.99,15.465,0.606,0.94
BLAST-S14,1.00,15.652,0.97,1.00,15.645,0.606,0.97
Naive-S11,1.00,14.738,0.29,1.00,14.731,0.578,0.29
Naive-S14,1.00,14.738,0.28,1.00,14.731,0.578,0.28
101-1,0.89,15.644,0.49,0.89,15.615,0.611,0.50
101-2,0.86,14.939,0.56,0.86,14.924,0.596,0.58
101-3,0.89,19.202,1.00,0.89,19.218,0.769,1.00
102-1,0.00,15.844,1.00,0.00,15.839,0.618,1.00
102-2,0.00,15.844,1.00,0.00,15.839,0.618,1.00
102-3,0.00,15.844,1.00,0.00,15.839,0.618,1.00
103-1,0.00,15.844,1.00,0.00,15.839,0.618,1.00
103-2,0.00,15.844,1.00,0.00,15.839,0.618,1.00
103-3,0.52,14.964,0.33,0.52,14.961,0.627,0.33
104-1,0.00,15.844,1.00,0.00,15.839,0.618,1.00
104-2,0.00,15.844,1.00,0.00,15.839,0.618,1.00
104-3,0.00,15.844,1.00,0.00,15.839,0.618,1.00
105-1,1.00,15.537,0.99,1.00,15.521,0.606,0.99
105-2,0.97,32.458,1.00,0.97,32.495,3.080,1.00
105-3,0.98,40.717,1.00,0.98,40.755,3.424,1.00
106-1,0.39,15.011,0.28,0.39,15.003,0.615,0.29
106-2,0.00,15.844,1.00,0.00,15.839,0.618,1.00
106-3,0.26,15.285,0.28,0.26,15.278,0.615,0.29
107-1,1.00,57.370,1.00,1.00,57.498,4.126,1.00
107-2,1.00,14.781,0.07,1.00,14.762,0.588,0.07
107-3,0.00,15.844,1.00,0.00,15.839,0.618,1.00
108-1,0.00,15.844,1.00,0.00,15.839,0.618,1.00
109-1,0.00,15.844,1.00,0.00,15.839,0.618,1.00
110-1,0.98,16.790,1.00,0.98,16.814,0.638,1.00
110-2,0.93,15.115,0.95,0.93,15.101,0.590,0.93
110-3,1.00,20.622,1.00,1.00,20.627,0.605,1.00
111-1,0.94,16.492,1.00,0.94,16.513,0.617,1.00
111-2,0.99,19.485,1.00,0.99,19.492,0.593,1.00
111-3,0.09,15.655,0.49,0.09,15.646,0.611,0.46
112-1,0.99,15.443,0.78,0.99,15.417,0.580,0.83
112-2,0.99,15.426,0.79,0.99,15.407,0.581,0.83
112-3,0.99,14.968,0.72,0.99,14.940,0.592,0.74
113-1,0.99,14.958,0.76,0.99,14.942,0.593,0.75
113-2,0.81,19.327,1.00,0.81,19.331,0.551,1.00
113-3,0.63,16.141,1.00,0.63,16.158,0.607,1.00
114-1,1.00,19.926,1.00,1.00,19.950,0.848,1.00
115-1,1.00,14.688,0.71,1.00,14.659,0.601,0.70
