ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.296,0.51,1.00,0.297,0.013,0.51
BLAST-S14,1.00,0.328,0.55,1.00,0.332,0.013,0.59
Naive-S11,1.00,0.315,0.28,1.00,0.315,0.009,0.28
Naive-S14,1.00,0.315,0.29,1.00,0.315,0.009,0.29
101-1,0.96,0.322,0.36,0.96,0.322,0.012,0.36
101-2,0.23,0.149,0.03,0.23,0.149,0.013,0.05
101-3,0.96,0.341,0.33,0.96,0.343,0.012,0.33
102-1,0.00,0.003,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.003,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.003,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-3,0.57,0.272,0.17,0.57,0.272,0.014,0.17
104-1,0.00,0.003,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.003,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.003,0.00,0.00,0.002,0.000,0.00
105-1,1.00,0.300,0.92,1.00,0.300,0.012,0.92
105-2,0.99,0.334,0.98,0.99,0.334,0.012,0.98
105-3,0.99,0.317,1.00,0.99,0.317,0.013,1.00
106-1,0.42,0.190,0.07,0.42,0.190,0.012,0.09
106-2,0.00,0.003,0.00,0.00,0.002,0.000,0.00
106-3,0.30,0.158,0.07,0.30,0.158,0.012,0.08
107-1,1.00,0.267,1.00,1.00,0.270,0.012,0.89
107-2,1.00,0.326,0.03,1.00,0.325,0.012,0.03
107-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
108-1,0.00,0.003,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.003,0.00,0.00,0.002,0.000,0.00
110-1,1.00,0.392,0.29,1.00,0.392,0.011,0.29
110-2,0.96,0.288,0.46,0.96,0.288,0.012,0.45
110-3,0.99,0.250,0.29,0.99,0.253,0.010,0.36
111-1,0.96,0.385,0.29,0.96,0.384,0.011,0.29
111-2,0.99,0.239,0.45,0.99,0.241,0.010,0.37
