ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.437,0.33,0.97,0.441,0.031,0.34
BLAST-S14,0.96,0.461,0.37,0.95,0.466,0.031,0.37
Naive-S11,1.00,0.296,0.30,1.00,0.299,0.020,0.23
Naive-S14,1.00,0.288,0.16,1.00,0.289,0.018,0.17
101-1,0.93,0.504,0.36,0.93,0.508,0.025,0.31
101-2,0.90,0.605,0.22,0.90,0.614,0.027,0.16
101-3,0.93,0.592,0.24,0.93,0.596,0.031,0.29
102-1,0.99,0.563,0.64,0.99,0.570,0.026,0.55
102-2,0.90,0.530,0.70,0.90,0.535,0.029,0.68
102-3,0.13,0.182,0.61,0.13,0.182,0.040,0.69
103-1,0.79,0.472,0.27,0.79,0.477,0.027,0.25
103-2,0.90,0.604,0.34,0.90,0.605,0.030,0.34
103-3,0.85,0.602,0.17,0.85,0.601,0.030,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.97,0.493,0.92,0.97,0.492,0.027,0.91
105-2,0.94,0.520,1.00,0.94,0.520,0.029,1.00
105-3,0.97,0.498,1.00,0.97,0.497,0.028,1.00
106-1,0.89,0.406,0.10,0.89,0.405,0.033,0.12
106-2,0.63,0.292,0.99,0.63,0.297,0.043,0.92
106-3,0.46,0.384,0.07,0.46,0.382,0.040,0.08
107-1,1.00,0.481,0.73,1.00,0.483,0.027,0.74
107-2,1.00,0.495,0.05,1.00,0.499,0.029,0.06
107-3,0.99,0.451,0.05,0.99,0.459,0.030,0.05
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.97,0.566,0.63,0.97,0.567,0.033,0.66
110-2,0.93,0.509,0.84,0.93,0.517,0.036,0.63
110-3,1.00,0.283,1.00,1.00,0.284,0.029,0.98
111-1,0.97,0.566,0.63,0.97,0.567,0.033,0.66
111-2,1.00,0.283,1.00,1.00,0.284,0.029,0.98
111-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
112-1,1.00,0.551,0.68,1.00,0.557,0.034,0.57
112-2,1.00,0.551,0.34,1.00,0.562,0.032,0.50
112-3,1.00,0.508,0.32,1.00,0.512,0.031,0.32
113-1,1.00,0.530,0.32,1.00,0.530,0.031,0.32
113-2,1.00,0.179,0.66,1.00,0.188,0.021,0.75
113-3,0.90,0.503,0.63,0.90,0.504,0.035,0.59
114-1,1.00,0.597,1.00,1.00,0.602,0.026,0.97
115-1,1.00,0.584,0.39,1.00,0.586,0.028,0.44
116-1,0.89,0.593,0.36,0.89,0.593,0.030,0.39
116-2,0.78,0.487,0.42,0.78,0.487,0.042,0.45
117-1,1.00,0.503,0.12,1.00,0.512,0.027,0.12
117-2,0.30,0.331,1.00,0.30,0.329,0.050,1.00
119-1,0.99,0.563,0.87,0.99,0.570,0.028,0.82
120-1,1.00,0.595,1.00,1.00,0.599,0.026,0.99
120-2,0.99,0.256,0.30,0.99,0.260,0.021,0.36
120-3,0.85,0.248,0.44,0.85,0.251,0.020,0.50
121-1,0.84,0.591,0.60,0.84,0.589,0.030,0.60
121-2,0.03,0.008,0.52,0.03,0.008,0.005,0.53
121-3,0.90,0.622,0.22,0.90,0.621,0.031,0.23
122-1,0.78,0.564,0.71,0.78,0.564,0.034,0.71
124-1,1.00,0.351,0.18,1.00,0.353,0.027,0.18
124-2,1.00,0.313,0.14,1.00,0.320,0.026,0.16
124-3,1.00,0.263,0.19,1.00,0.265,0.024,0.19
125-1,0.99,0.597,1.00,0.99,0.602,0.026,0.97
125-2,0.99,0.515,0.32,0.99,0.523,0.026,0.36
125-3,0.98,0.548,0.57,0.98,0.553,0.029,0.59
126-1,0.07,0.068,0.56,0.07,0.067,0.031,0.61
127-1,0.89,0.549,0.68,0.89,0.555,0.033,0.66
127-2,0.89,0.582,0.20,0.89,0.586,0.034,0.20
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.78,0.475,0.18,0.78,0.474,0.034,0.18
129-1,0.97,0.502,0.59,0.97,0.509,0.031,0.56
129-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
129-3,0.97,0.502,0.59,0.97,0.509,0.031,0.56
130-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
131-1,0.82,0.613,0.04,0.82,0.612,0.030,0.09
131-2,0.84,0.610,0.11,0.84,0.612,0.029,0.18
131-3,0.85,0.601,0.19,0.85,0.604,0.031,0.24
132-1,1.00,0.564,0.63,1.00,0.572,0.032,0.59
132-2,1.00,0.518,0.43,1.00,0.525,0.030,0.42
65-1,0.99,0.411,0.29,0.99,0.418,0.029,0.26
65-2,0.97,0.411,0.29,0.97,0.419,0.029,0.25
65-3,0.99,0.410,0.25,0.99,0.418,0.028,0.26
