ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.538,0.35,0.97,0.536,0.022,0.35
BLAST-S14,0.96,0.522,0.37,0.95,0.520,0.021,0.37
Naive-S11,1.00,0.628,0.09,1.00,0.627,0.008,0.08
Naive-S14,1.00,0.626,0.13,1.00,0.625,0.008,0.13
101-1,0.93,0.507,0.37,0.93,0.498,0.019,0.38
101-2,0.90,0.380,0.18,0.90,0.381,0.026,0.18
101-3,0.93,0.383,0.30,0.93,0.381,0.026,0.33
102-1,0.99,0.497,0.63,0.99,0.490,0.021,0.56
102-2,0.90,0.488,0.73,0.90,0.484,0.021,0.73
102-3,0.13,0.410,0.87,0.13,0.395,0.044,0.84
103-1,0.79,0.472,0.21,0.79,0.470,0.018,0.21
103-2,0.90,0.359,0.36,0.90,0.358,0.026,0.35
103-3,0.85,0.366,0.17,0.85,0.367,0.026,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.97,0.519,0.92,0.97,0.520,0.019,0.92
105-2,0.94,0.477,1.00,0.94,0.478,0.021,1.00
105-3,0.97,0.524,1.00,0.97,0.525,0.022,1.00
106-1,0.89,0.518,0.10,0.89,0.517,0.022,0.19
106-2,0.63,0.534,0.76,0.63,0.535,0.031,0.78
106-3,0.46,0.396,0.07,0.46,0.398,0.034,0.08
107-1,1.00,0.522,0.76,1.00,0.519,0.017,0.76
107-2,1.00,0.486,0.08,1.00,0.485,0.020,0.07
107-3,0.99,0.512,0.06,0.99,0.510,0.019,0.06
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,0.448,0.63,0.97,0.448,0.027,0.65
110-2,0.93,0.475,0.42,0.93,0.471,0.027,0.45
110-3,1.00,0.622,1.00,1.00,0.623,0.015,1.00
111-1,0.97,0.448,0.63,0.97,0.448,0.027,0.65
111-2,1.00,0.622,1.00,1.00,0.623,0.015,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.470,0.43,1.00,0.466,0.024,0.44
112-2,1.00,0.464,0.46,1.00,0.461,0.024,0.42
112-3,1.00,0.482,0.34,1.00,0.479,0.023,0.36
113-1,1.00,0.469,0.34,1.00,0.467,0.024,0.35
113-2,1.00,0.653,1.00,1.00,0.654,0.012,1.00
113-3,0.90,0.470,0.63,0.90,0.472,0.028,0.64
114-1,1.00,0.421,1.00,1.00,0.422,0.021,0.99
115-1,1.00,0.429,0.61,1.00,0.424,0.022,0.55
116-1,0.89,0.389,0.36,0.89,0.387,0.025,0.49
116-2,0.78,0.409,0.22,0.78,0.411,0.031,0.30
117-1,1.00,0.505,0.09,1.00,0.503,0.021,0.09
117-2,0.30,0.298,1.00,0.30,0.301,0.049,1.00
119-1,0.99,0.452,0.78,0.99,0.453,0.021,0.79
120-1,1.00,0.424,1.00,1.00,0.425,0.021,1.00
120-2,0.99,0.631,0.36,0.99,0.629,0.011,0.37
120-3,0.85,0.616,0.44,0.85,0.616,0.013,0.44
121-1,0.84,0.357,0.60,0.84,0.358,0.024,0.60
121-2,0.03,0.694,0.52,0.03,0.706,0.049,0.55
121-3,0.90,0.348,0.22,0.90,0.348,0.025,0.29
122-1,0.78,0.372,0.73,0.78,0.369,0.031,0.73
124-1,1.00,0.568,0.19,1.00,0.568,0.016,0.19
124-2,1.00,0.589,0.17,1.00,0.586,0.020,0.17
124-3,1.00,0.621,0.19,1.00,0.622,0.012,0.19
125-1,0.99,0.420,1.00,0.99,0.421,0.021,0.99
125-2,0.99,0.482,0.32,0.99,0.478,0.019,0.35
125-3,0.98,0.485,0.57,0.98,0.482,0.026,0.58
126-1,0.07,0.473,0.56,0.07,0.488,0.129,0.62
127-1,0.89,0.421,0.68,0.89,0.419,0.028,0.67
127-2,0.89,0.404,0.17,0.89,0.402,0.029,0.17
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.78,0.495,0.18,0.78,0.494,0.026,0.23
129-1,0.97,0.491,0.54,0.97,0.490,0.024,0.54
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.97,0.491,0.54,0.97,0.490,0.024,0.54
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,0.355,0.04,0.82,0.354,0.026,0.31
131-2,0.84,0.361,0.50,0.84,0.361,0.025,0.42
131-3,0.85,0.355,0.30,0.85,0.354,0.025,0.29
132-1,1.00,0.453,0.50,1.00,0.448,0.024,0.47
132-2,1.00,0.471,0.43,1.00,0.469,0.023,0.44
65-1,0.99,0.551,0.25,0.99,0.549,0.020,0.24
65-2,0.97,0.549,0.25,0.97,0.546,0.020,0.25
65-3,0.99,0.551,0.25,0.99,0.550,0.020,0.26
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.476,0.70,1.00,0.473,0.023,0.65
69-2,1.00,0.461,0.69,1.00,0.457,0.025,0.62
70-1,1.00,0.523,0.06,1.00,0.522,0.016,0.07
70-2,1.00,0.605,0.11,1.00,0.604,0.010,0.11
70-3,1.00,0.619,0.10,1.00,0.618,0.008,0.11
72-1,0.96,0.412,0.01,0.95,0.412,0.028,0.02
72-2,0.67,0.769,0.01,0.67,0.769,0.028,0.01
73-1,1.00,0.533,0.99,1.00,0.530,0.020,0.99
73-2,1.00,0.533,0.99,1.00,0.530,0.020,0.99
73-3,0.97,0.570,1.00,0.97,0.570,0.022,0.97
74-1,0.62,0.444,0.12,0.62,0.443,0.029,0.29
74-2,0.93,0.420,0.37,0.93,0.419,0.025,0.38
75-1,1.00,0.461,0.70,1.00,0.459,0.022,0.70
75-2,1.00,0.457,0.70,1.00,0.450,0.022,0.71
79-1,0.62,0.433,0.18,0.62,0.434,0.027,0.18
79-2,0.45,0.407,0.19,0.45,0.407,0.030,0.21
79-3,0.94,0.404,0.18,0.94,0.403,0.022,0.19
80-1,0.70,0.438,0.70,0.70,0.438,0.026,0.44
80-2,0.94,0.437,0.75,0.94,0.433,0.024,0.73
81-1,0.82,0.393,0.59,0.82,0.395,0.029,0.59
81-2,0.82,0.393,0.59,0.82,0.395,0.029,0.59
82-1,0.85,0.440,0.67,0.85,0.433,0.028,0.72
83-1,1.00,0.551,0.39,1.00,0.548,0.014,0.39
83-2,1.00,0.482,0.23,1.00,0.478,0.019,0.26
84-1,0.94,0.613,0.18,0.94,0.613,0.011,0.19
85-1,0.89,0.378,0.14,0.89,0.376,0.031,0.18
85-2,0.89,0.378,0.14,0.89,0.376,0.031,0.18
86-1,0.27,0.725,0.33,0.27,0.727,0.044,0.32
86-2,0.27,0.725,0.33,0.27,0.727,0.044,0.32
86-3,0.24,0.765,0.31,0.24,0.767,0.050,0.32
87-1,0.91,0.355,0.44,0.91,0.349,0.031,0.43
87-2,0.91,0.389,0.22,0.91,0.382,0.025,0.22
87-3,0.89,0.382,0.52,0.89,0.375,0.028,0.48
88-1,0.99,0.415,0.10,0.99,0.416,0.028,0.11
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.96,0.807,1.00,0.96,0.807,0.027,1.00
93-2,0.98,0.881,1.00,0.98,0.882,0.019,1.00
94-1,0.99,0.386,1.00,0.99,0.387,0.023,0.97
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.93,0.634,0.50,0.93,0.634,0.011,0.50
99-1,0.89,0.479,0.11,0.89,0.477,0.026,0.11
