ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.91,5.304,0.68,0.91,5.184,0.670,0.61
BLAST-S14,0.96,5.086,0.57,0.96,5.000,0.665,0.57
Naive-S11,1.00,4.910,0.44,1.00,4.898,0.616,0.41
Naive-S14,1.00,4.758,0.32,1.00,4.753,0.576,0.34
101-1,0.87,4.890,0.38,0.87,4.741,0.656,0.37
101-2,0.17,3.649,0.23,0.17,3.667,1.788,0.23
101-3,0.87,3.999,0.14,0.87,3.917,0.576,0.37
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.61,3.693,0.36,0.61,3.674,0.693,0.39
103-2,0.85,4.201,0.36,0.85,4.165,0.655,0.37
103-3,0.65,3.467,0.17,0.65,3.465,0.691,0.20
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,4.659,0.93,0.98,4.559,0.645,0.93
105-2,0.96,5.084,1.00,0.96,5.121,1.201,1.00
105-3,0.98,5.783,1.00,0.98,5.830,1.509,1.00
106-1,0.52,2.562,0.07,0.52,2.591,0.550,0.10
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.41,2.228,0.07,0.41,2.246,0.622,0.08
107-1,1.00,8.772,1.00,1.00,8.826,1.979,0.97
107-2,1.00,3.723,0.03,1.00,3.615,0.552,0.05
107-3,0.98,3.513,0.03,0.98,3.460,0.555,0.04
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.91,4.173,0.95,0.91,4.134,0.577,0.93
110-2,0.83,4.283,0.91,0.83,4.273,0.667,0.93
110-3,0.98,8.156,1.00,0.98,8.173,0.875,1.00
111-1,0.91,4.173,0.95,0.91,4.134,0.577,0.93
111-2,0.98,8.156,1.00,0.98,8.173,0.875,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,4.050,0.63,1.00,3.949,0.493,0.69
112-2,1.00,4.076,0.76,1.00,3.995,0.509,0.72
112-3,1.00,4.416,0.63,1.00,4.335,0.521,0.67
113-1,1.00,4.477,0.66,1.00,4.395,0.527,0.70
113-2,0.98,8.190,1.00,0.98,8.207,0.876,1.00
113-3,0.85,4.597,0.95,0.85,4.550,0.631,0.93
114-1,1.00,3.476,0.89,1.00,3.450,0.535,0.91
115-1,1.00,3.616,0.34,1.00,3.581,0.549,0.38
116-1,0.72,3.939,0.69,0.72,3.962,0.677,0.65
116-2,0.33,3.779,0.72,0.33,3.791,1.124,0.72
117-1,1.00,4.107,0.09,1.00,4.112,0.642,0.09
117-2,0.07,6.248,1.00,0.07,6.525,2.552,1.00
119-1,1.00,4.120,0.78,1.00,4.057,0.560,0.81
120-1,1.00,3.610,0.95,1.00,3.598,0.554,0.96
120-2,1.00,4.483,0.79,1.00,4.452,0.649,0.79
120-3,0.98,4.631,0.74,0.98,4.586,0.650,0.75
121-1,0.78,3.338,0.60,0.78,3.359,0.672,0.60
121-2,0.02,0.000,0.61,0.02,0.000,0.000,0.61
121-3,0.85,3.584,0.01,0.85,3.580,0.642,0.01
122-1,0.59,3.400,0.71,0.59,3.478,0.748,0.71
124-1,1.00,4.885,0.43,1.00,4.766,0.554,0.37
124-2,1.00,4.402,0.11,1.00,4.408,0.542,0.12
124-3,1.00,4.885,0.43,1.00,4.766,0.554,0.37
125-1,0.93,3.259,0.89,0.93,3.259,0.566,0.91
125-2,0.91,3.938,0.45,0.91,3.884,0.614,0.42
125-3,0.96,4.085,0.48,0.96,4.092,0.618,0.49
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.78,4.378,0.34,0.78,4.310,0.743,0.35
127-2,0.91,4.582,0.70,0.91,4.501,0.665,0.69
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.57,6.437,1.00,0.57,6.515,1.133,1.00
129-1,0.96,4.613,0.61,0.96,4.582,0.619,0.60
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.96,4.613,0.61,0.96,4.582,0.619,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.57,3.575,0.50,0.57,3.621,0.722,0.68
131-2,0.57,3.779,1.00,0.57,3.824,0.727,1.00
131-3,0.67,3.599,0.03,0.67,3.566,0.664,0.35
132-1,1.00,3.778,0.60,1.00,3.764,0.530,0.63
132-2,1.00,4.157,0.60,1.00,4.158,0.518,0.61
65-1,1.00,4.973,0.18,1.00,4.902,0.542,0.20
