ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.86,0.635,0.36,0.86,0.626,0.034,0.34
BLAST-S14,0.77,0.667,0.30,0.77,0.662,0.015,0.32
Naive-S11,1.00,0.578,0.18,1.00,0.577,0.018,0.20
Naive-S14,1.00,0.531,0.22,1.00,0.535,0.026,0.22
101-1,0.82,0.416,0.01,0.82,0.424,0.069,0.12
101-2,0.18,0.860,0.10,0.18,0.863,0.058,0.11
101-3,0.82,0.416,0.01,0.82,0.417,0.071,0.09
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.55,0.615,0.10,0.55,0.612,0.067,0.07
103-2,0.77,0.498,0.02,0.77,0.497,0.049,0.04
103-3,0.59,0.637,0.17,0.59,0.639,0.080,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.91,0.507,0.22,0.91,0.474,0.051,0.56
105-2,0.86,0.417,0.98,0.86,0.418,0.062,0.97
105-3,0.91,0.454,0.99,0.91,0.446,0.055,0.98
106-1,0.64,0.581,0.07,0.64,0.582,0.089,0.09
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.36,0.719,0.07,0.36,0.720,0.092,0.09
107-1,0.95,0.490,0.70,0.95,0.468,0.057,0.71
107-2,0.95,0.419,0.05,0.95,0.410,0.061,0.03
107-3,0.95,0.458,0.02,0.95,0.462,0.068,0.02
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.95,0.575,0.05,0.95,0.565,0.041,0.19
110-2,0.82,0.652,0.21,0.82,0.652,0.031,0.25
110-3,1.00,0.658,0.94,1.00,0.661,0.045,0.96
111-1,0.95,0.575,0.05,0.95,0.565,0.041,0.19
111-2,1.00,0.658,0.94,1.00,0.661,0.045,0.96
111-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
112-1,1.00,0.588,0.36,1.00,0.583,0.037,0.39
112-2,1.00,0.591,0.40,1.00,0.582,0.038,0.38
112-3,1.00,0.588,0.36,1.00,0.583,0.037,0.39
113-1,1.00,0.591,0.40,1.00,0.582,0.038,0.38
113-2,1.00,0.658,0.94,1.00,0.661,0.045,0.96
113-3,0.68,0.590,0.05,0.68,0.581,0.046,0.22
114-1,1.00,0.338,0.92,1.00,0.337,0.060,0.91
115-1,1.00,0.358,0.17,1.00,0.359,0.055,0.17
116-1,0.68,0.557,0.02,0.68,0.563,0.070,0.15
116-2,0.36,0.773,0.02,0.36,0.776,0.070,0.15
117-1,1.00,0.551,0.04,1.00,0.535,0.039,0.04
117-2,0.09,0.939,1.00,0.09,0.938,0.046,0.88
119-1,1.00,0.479,0.75,1.00,0.461,0.055,0.70
120-1,1.00,0.320,0.93,1.00,0.323,0.053,0.94
120-2,1.00,0.549,0.73,1.00,0.547,0.037,0.70
120-3,1.00,0.596,0.64,1.00,0.591,0.028,0.57
121-1,0.73,0.502,0.60,0.73,0.507,0.086,0.60
121-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
121-3,0.77,0.460,0.02,0.77,0.465,0.085,0.02
122-1,0.32,0.790,0.75,0.32,0.792,0.067,0.84
124-1,1.00,0.531,0.18,1.00,0.525,0.039,0.18
124-2,1.00,0.435,0.15,1.00,0.440,0.049,0.15
124-3,1.00,0.531,0.18,1.00,0.525,0.039,0.18
125-1,1.00,0.328,0.90,1.00,0.332,0.059,0.90
125-2,0.82,0.473,0.24,0.82,0.475,0.072,0.26
125-3,1.00,0.577,0.33,1.00,0.569,0.037,0.34
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.64,0.685,0.20,0.64,0.692,0.047,0.20
127-2,0.68,0.574,0.50,0.68,0.580,0.047,0.49
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.32,0.778,0.01,0.32,0.785,0.056,0.02
129-1,0.86,0.595,0.51,0.86,0.591,0.030,0.50
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,0.86,0.595,0.51,0.86,0.591,0.030,0.50
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.45,0.755,1.00,0.46,0.756,0.068,1.00
131-2,0.45,0.715,0.07,0.46,0.716,0.075,0.40
131-3,0.73,0.610,0.01,0.73,0.614,0.064,0.01
132-1,1.00,0.543,0.48,1.00,0.525,0.050,0.50
132-2,1.00,0.543,0.48,1.00,0.525,0.050,0.50
65-1,0.73,0.627,0.05,0.73,0.624,0.033,0.05
65-2,0.64,0.622,0.03,0.64,0.627,0.038,0.04
65-3,0.73,0.634,0.04,0.73,0.631,0.031,0.05
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,1.00,0.380,0.13,1.00,0.376,0.060,0.19
69-2,0.95,0.443,0.49,0.95,0.432,0.053,0.43
70-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
70-2,0.86,0.561,0.22,0.86,0.563,0.023,0.21
70-3,0.86,0.601,0.18,0.86,0.598,0.021,0.17
72-1,0.73,0.473,0.01,0.73,0.479,0.093,0.01
72-2,0.73,0.473,0.01,0.73,0.479,0.093,0.01
73-1,1.00,0.421,0.70,1.00,0.423,0.057,0.71
73-2,0.95,0.421,0.70,0.95,0.425,0.057,0.70
73-3,0.91,0.563,0.81,0.91,0.563,0.041,0.82
74-1,0.73,0.488,0.09,0.73,0.483,0.070,0.09
74-2,0.82,0.467,0.06,0.82,0.471,0.054,0.12
75-1,1.00,0.375,0.13,1.00,0.371,0.059,0.24
75-2,0.95,0.396,0.65,0.95,0.392,0.058,0.60
79-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
80-1,0.73,0.488,0.09,0.73,0.483,0.070,0.11
80-2,0.91,0.435,0.06,0.91,0.437,0.055,0.18
81-1,1.00,0.668,0.50,1.00,0.670,0.063,0.50
81-2,1.00,0.668,0.50,1.00,0.670,0.063,0.50
82-1,0.41,0.767,0.53,0.41,0.771,0.058,0.54
83-1,1.00,0.431,0.09,1.00,0.425,0.053,0.09
83-2,1.00,0.413,0.06,1.00,0.408,0.061,0.06
84-1,0.95,0.415,0.26,0.95,0.410,0.057,0.25
85-1,0.45,0.667,0.09,0.45,0.669,0.071,0.08
85-2,0.45,0.667,0.09,0.45,0.669,0.071,0.08
86-1,0.95,0.536,0.46,0.95,0.539,0.038,0.47
86-2,0.95,0.536,0.46,0.95,0.539,0.038,0.47
86-3,0.91,0.568,0.32,0.91,0.569,0.037,0.33
87-1,0.64,0.533,0.14,0.64,0.536,0.091,0.17
87-2,0.64,0.533,0.07,0.64,0.536,0.091,0.10
87-3,0.59,0.600,0.25,0.59,0.604,0.087,0.25
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.77,0.682,1.00,0.77,0.691,0.051,1.00
93-2,0.86,0.720,1.00,0.86,0.726,0.055,1.00
94-1,0.86,0.468,0.09,0.86,0.474,0.062,0.26
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,1.00,0.470,0.24,1.00,0.475,0.073,0.32
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.433,0.49,1.00,0.436,0.062,0.50
99-1,0.68,0.631,0.11,0.68,0.634,0.025,0.11
