ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.472,0.44,1.00,0.486,0.043,0.44
BLAST-S14,0.97,0.427,0.48,0.97,0.452,0.047,0.43
Naive-S11,1.00,0.350,0.30,1.00,0.352,0.042,0.37
Naive-S14,1.00,0.302,0.17,1.00,0.302,0.034,0.17
101-1,0.91,0.541,0.38,0.91,0.547,0.048,0.30
101-2,0.85,0.656,0.06,0.85,0.668,0.043,0.10
101-3,0.91,0.619,0.28,0.91,0.623,0.045,0.22
102-1,0.94,0.680,0.30,0.94,0.688,0.042,0.43
102-2,0.91,0.660,0.49,0.91,0.669,0.048,0.54
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.56,0.619,0.17,0.56,0.617,0.060,0.18
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.527,0.80,1.00,0.531,0.057,0.77
105-2,0.91,0.578,0.87,0.91,0.584,0.057,0.90
105-3,1.00,0.522,0.96,1.00,0.530,0.058,0.93
106-1,0.79,0.563,0.03,0.79,0.561,0.057,0.05
106-2,0.35,0.302,0.79,0.35,0.306,0.103,0.82
106-3,0.29,0.569,0.03,0.29,0.562,0.079,0.06
107-1,1.00,0.509,0.75,1.00,0.514,0.056,0.84
107-2,1.00,0.475,0.02,1.00,0.475,0.061,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.606,0.98,1.00,0.611,0.050,0.91
110-2,0.97,0.643,1.00,0.97,0.646,0.049,0.80
110-3,1.00,0.449,0.04,1.00,0.453,0.053,0.07
111-1,1.00,0.613,1.00,1.00,0.620,0.050,0.95
111-2,1.00,0.434,0.07,1.00,0.437,0.054,0.09
111-3,0.09,0.517,0.98,0.09,0.491,0.078,0.82
112-1,1.00,0.618,0.45,1.00,0.636,0.049,0.65
112-2,1.00,0.625,0.50,1.00,0.640,0.048,0.63
112-3,1.00,0.549,0.31,1.00,0.551,0.048,0.32
113-1,1.00,0.547,0.32,1.00,0.550,0.048,0.32
113-2,0.50,0.380,0.43,0.50,0.397,0.086,0.23
113-3,0.94,0.494,0.60,0.94,0.505,0.049,0.61
114-1,1.00,0.636,0.90,1.00,0.636,0.045,0.90
115-1,1.00,0.605,0.20,1.00,0.614,0.048,0.24
116-1,0.47,0.623,0.34,0.47,0.625,0.078,0.49
116-2,0.44,0.604,0.34,0.44,0.612,0.085,0.50
117-1,1.00,0.576,0.11,1.00,0.580,0.044,0.11
117-2,0.15,0.758,1.00,0.15,0.747,0.113,1.00
119-1,0.97,0.606,0.75,0.97,0.605,0.048,0.75
120-1,1.00,0.611,0.97,1.00,0.614,0.045,0.94
120-2,1.00,0.322,0.50,1.00,0.328,0.041,0.46
120-3,0.88,0.269,0.49,0.88,0.271,0.043,0.48
121-1,0.50,0.518,0.44,0.50,0.517,0.054,0.47
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.79,0.616,0.02,0.79,0.627,0.042,0.04
122-1,0.85,0.688,0.73,0.85,0.685,0.042,0.75
124-1,1.00,0.342,0.34,1.00,0.348,0.040,0.33
124-2,1.00,0.178,0.23,1.00,0.189,0.025,0.17
124-3,1.00,0.342,0.34,1.00,0.347,0.040,0.33
125-1,0.94,0.640,0.93,0.94,0.647,0.045,0.87
125-2,0.91,0.582,0.34,0.91,0.581,0.055,0.35
125-3,1.00,0.603,0.63,1.00,0.608,0.049,0.62
126-1,0.03,0.001,0.00,0.03,0.001,0.000,0.00
127-1,0.94,0.607,0.59,0.94,0.619,0.060,0.52
127-2,0.88,0.650,0.15,0.88,0.657,0.058,0.16
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.85,0.549,0.11,0.85,0.556,0.059,0.14
129-1,0.94,0.604,0.44,0.94,0.621,0.050,0.46
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.94,0.604,0.44,0.94,0.621,0.050,0.46
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.71,0.597,0.04,0.71,0.600,0.059,0.23
131-2,0.76,0.623,0.03,0.76,0.622,0.057,0.09
131-3,0.97,0.459,0.02,0.97,0.471,0.060,0.19
132-1,1.00,0.623,0.79,1.00,0.637,0.047,0.68
132-2,1.00,0.560,0.43,1.00,0.567,0.046,0.46
65-1,1.00,0.422,0.38,1.00,0.424,0.053,0.40
65-2,1.00,0.436,0.37,1.00,0.434,0.053,0.38
65-3,1.00,0.433,0.40,1.00,0.431,0.052,0.41
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.591,0.19,1.00,0.598,0.049,0.26
69-2,1.00,0.631,0.23,1.00,0.633,0.048,0.23
70-1,1.00,0.621,0.21,1.00,0.628,0.043,0.29
70-2,1.00,0.215,0.09,1.00,0.225,0.025,0.08
70-3,1.00,0.365,0.06,1.00,0.373,0.046,0.10
72-1,1.00,0.630,0.01,1.00,0.627,0.045,0.01
72-2,0.85,0.547,0.01,0.85,0.544,0.055,0.01
73-1,1.00,0.540,0.94,1.00,0.541,0.037,0.94
73-2,1.00,0.540,0.94,1.00,0.541,0.037,0.94
73-3,1.00,0.430,0.99,1.00,0.428,0.047,0.97
74-1,0.41,0.501,0.14,0.41,0.501,0.082,0.16
74-2,1.00,0.584,0.18,1.00,0.594,0.045,0.25
75-1,1.00,0.613,0.34,1.00,0.613,0.049,0.33
75-2,1.00,0.629,0.31,1.00,0.628,0.048,0.32
79-1,0.94,0.584,0.25,0.94,0.589,0.057,0.30
79-2,0.56,0.572,0.25,0.56,0.574,0.073,0.28
79-3,1.00,0.602,0.88,1.00,0.611,0.049,0.70
80-1,0.56,0.637,0.14,0.56,0.638,0.073,0.16
80-2,1.00,0.634,0.28,1.00,0.635,0.045,0.32
81-1,0.76,0.628,0.39,0.76,0.630,0.057,0.48
81-2,0.76,0.628,0.39,0.76,0.630,0.057,0.48
82-1,0.88,0.534,0.68,0.88,0.553,0.060,0.68
83-1,1.00,0.653,0.97,1.00,0.663,0.044,0.64
83-2,1.00,0.653,0.97,1.00,0.664,0.044,0.62
84-1,0.74,0.326,0.10,0.73,0.328,0.044,0.10
85-1,0.91,0.713,0.22,0.91,0.716,0.039,0.31
85-2,0.91,0.713,0.22,0.91,0.716,0.039,0.31
86-1,0.62,0.525,0.39,0.62,0.525,0.064,0.42
86-2,0.62,0.525,0.39,0.62,0.525,0.064,0.42
86-3,0.56,0.530,0.40,0.56,0.530,0.065,0.42
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.71,0.669,0.40,0.71,0.687,0.054,0.41
88-1,0.91,0.686,0.06,0.91,0.685,0.053,0.21
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.616,0.44,1.00,0.617,0.043,0.59
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.504,0.50,1.00,0.509,0.052,0.50
99-1,0.97,0.601,0.11,0.97,0.610,0.056,0.12
