ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,8.168,0.77,1.00,8.002,0.696,0.71
BLAST-S14,0.97,8.339,0.60,0.97,7.974,0.734,0.69
Naive-S11,1.00,8.015,0.30,1.00,8.008,0.659,0.30
Naive-S14,1.00,8.100,0.43,1.00,8.093,0.660,0.43
101-1,0.91,8.153,0.49,0.91,8.029,0.645,0.48
101-2,0.85,5.469,0.11,0.85,5.458,0.646,0.12
101-3,0.91,5.830,0.28,0.91,5.778,0.579,0.42
102-1,0.94,5.306,0.74,0.94,5.270,0.721,0.72
102-2,0.91,5.648,0.83,0.91,5.507,0.734,0.78
102-3,0.00,8.567,1.00,0.00,8.561,0.661,1.00
103-1,0.00,8.567,1.00,0.00,8.561,0.661,1.00
103-2,0.00,8.567,1.00,0.00,8.561,0.661,1.00
103-3,0.56,6.337,0.17,0.56,6.364,0.638,0.19
104-1,0.00,8.567,1.00,0.00,8.561,0.661,1.00
104-2,0.00,8.567,1.00,0.00,8.561,0.661,1.00
104-3,0.00,8.567,1.00,0.00,8.561,0.661,1.00
105-1,1.00,8.316,0.93,1.00,8.140,0.664,0.94
105-2,0.91,10.770,1.00,0.91,10.894,3.168,1.00
105-3,1.00,12.857,1.00,1.00,13.043,3.818,1.00
106-1,0.79,6.320,0.03,0.79,6.288,0.648,0.27
106-2,0.35,7.743,0.79,0.35,7.720,0.595,0.84
106-3,0.29,7.326,0.03,0.29,7.362,0.608,0.05
107-1,1.00,13.301,1.00,1.00,13.413,2.789,1.00
107-2,1.00,6.418,0.09,1.00,6.281,0.696,0.08
107-3,0.00,8.567,1.00,0.00,8.561,0.661,1.00
108-1,0.00,8.567,1.00,0.00,8.561,0.661,1.00
109-1,0.00,8.567,1.00,0.00,8.561,0.661,1.00
110-1,1.00,5.236,1.00,1.00,5.264,0.721,1.00
110-2,0.97,5.270,1.00,0.97,5.264,0.675,0.95
110-3,1.00,8.038,1.00,1.00,8.047,0.810,0.89
111-1,1.00,5.207,1.00,1.00,5.234,0.718,1.00
111-2,1.00,8.102,1.00,1.00,8.141,0.812,0.97
111-3,0.09,8.534,0.98,0.09,8.517,0.654,0.75
112-1,1.00,5.327,0.96,1.00,5.294,0.682,0.92
112-2,1.00,5.327,0.96,1.00,5.289,0.682,0.91
112-3,1.00,6.553,0.70,1.00,6.380,0.634,0.65
113-1,1.00,6.526,0.69,1.00,6.385,0.627,0.66
113-2,0.50,7.976,1.00,0.50,7.987,0.802,0.90
113-3,0.94,7.479,1.00,0.94,7.379,0.743,0.98
114-1,1.00,5.648,1.00,1.00,5.658,0.784,0.99
115-1,1.00,5.538,0.64,1.00,5.445,0.674,0.52
116-1,0.47,6.272,0.34,0.47,6.278,0.684,0.49
116-2,0.44,6.345,0.34,0.44,6.368,0.655,0.48
117-1,1.00,6.088,0.12,1.00,6.007,0.712,0.13
117-2,0.15,7.939,1.00,0.15,7.994,0.729,1.00
