ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.188,0.59,0.99,0.194,0.014,0.54
BLAST-S14,0.99,0.215,0.55,0.99,0.220,0.015,0.61
Naive-S11,1.00,0.215,0.14,1.00,0.216,0.006,0.15
Naive-S14,1.00,0.221,0.17,1.00,0.221,0.005,0.17
101-1,0.82,0.254,0.36,0.82,0.254,0.015,0.36
101-2,0.80,0.302,0.17,0.80,0.303,0.015,0.20
101-3,0.82,0.274,0.62,0.82,0.274,0.015,0.58
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.42,0.357,0.17,0.42,0.356,0.026,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.300,0.93,1.00,0.303,0.017,0.93
105-2,0.97,0.319,0.94,0.97,0.321,0.017,0.95
105-3,0.99,0.316,0.99,0.99,0.317,0.018,0.99
106-1,0.39,0.316,0.09,0.39,0.317,0.027,0.12
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.26,0.362,0.20,0.26,0.361,0.032,0.18
107-1,1.00,0.238,0.80,1.00,0.240,0.016,0.82
107-2,1.00,0.275,0.02,1.00,0.275,0.018,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.169,0.04,1.00,0.169,0.011,0.09
110-2,0.94,0.317,0.65,0.95,0.324,0.016,0.55
110-3,1.00,0.215,0.29,1.00,0.216,0.012,0.31
111-1,0.93,0.232,0.01,0.93,0.231,0.015,0.01
111-2,0.99,0.207,0.29,0.99,0.208,0.012,0.33
111-3,0.16,0.319,0.01,0.16,0.317,0.039,0.02
112-1,0.99,0.320,0.54,0.99,0.321,0.016,0.54
112-2,0.99,0.320,0.57,0.99,0.322,0.016,0.54
112-3,0.97,0.301,0.51,0.97,0.302,0.015,0.51
113-1,0.97,0.301,0.53,0.97,0.302,0.015,0.51
113-2,0.84,0.149,0.93,0.85,0.152,0.011,0.70
113-3,0.17,0.281,0.01,0.17,0.281,0.037,0.10
114-1,1.00,0.326,0.85,1.00,0.328,0.016,0.84
115-1,1.00,0.315,0.28,1.00,0.319,0.016,0.25
116-1,0.71,0.299,0.34,0.71,0.299,0.020,0.31
116-2,0.35,0.235,0.33,0.35,0.235,0.027,0.30
117-1,1.00,0.333,0.12,1.00,0.333,0.015,0.12
117-2,0.25,0.332,1.00,0.25,0.330,0.034,1.00
119-1,0.94,0.317,0.56,0.94,0.321,0.015,0.63
120-1,1.00,0.331,0.86,1.00,0.333,0.016,0.86
120-2,1.00,0.280,0.51,1.00,0.283,0.011,0.54
120-3,1.00,0.221,0.45,1.00,0.221,0.010,0.45
121-1,0.49,0.330,0.60,0.49,0.329,0.022,0.60
121-2,0.02,0.175,0.72,0.02,0.168,0.074,0.72
121-3,0.59,0.345,0.01,0.59,0.346,0.022,0.02
122-1,0.65,0.344,0.69,0.65,0.343,0.020,0.70
124-1,1.00,0.246,0.34,1.00,0.249,0.012,0.31
124-2,1.00,0.202,0.18,1.00,0.202,0.006,0.17
124-3,1.00,0.244,0.27,1.00,0.246,0.012,0.30
125-1,1.00,0.318,0.85,1.00,0.323,0.015,0.80
125-2,0.90,0.312,0.15,0.90,0.312,0.017,0.15
125-3,0.94,0.272,0.29,0.94,0.277,0.016,0.27
126-1,0.99,0.311,0.27,0.99,0.312,0.015,0.27
127-1,0.93,0.347,0.38,0.93,0.347,0.015,0.39
127-2,0.92,0.352,0.46,0.92,0.356,0.015,0.47
