ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.227,0.50,0.99,0.234,0.013,0.52
BLAST-S14,0.99,0.257,0.55,0.99,0.260,0.015,0.56
Naive-S11,1.00,0.292,0.19,1.00,0.292,0.007,0.19
Naive-S14,1.00,0.293,0.20,1.00,0.293,0.006,0.20
101-1,0.82,0.295,0.36,0.82,0.294,0.015,0.36
101-2,0.80,0.354,0.17,0.80,0.355,0.015,0.19
101-3,0.82,0.317,0.62,0.82,0.321,0.014,0.42
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.42,0.399,0.17,0.42,0.398,0.025,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.344,0.92,1.00,0.346,0.017,0.92
105-2,0.97,0.362,0.94,0.97,0.364,0.017,0.95
105-3,0.99,0.357,0.99,0.99,0.357,0.018,0.99
106-1,0.39,0.366,0.09,0.39,0.366,0.027,0.11
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.26,0.405,0.20,0.26,0.405,0.032,0.17
107-1,1.00,0.276,0.80,1.00,0.278,0.016,0.80
107-2,1.00,0.320,0.02,1.00,0.320,0.018,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.264,0.04,1.00,0.264,0.009,0.09
110-2,0.94,0.370,0.40,0.95,0.375,0.015,0.49
