ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.367,0.37,0.97,0.369,0.021,0.38
BLAST-S14,0.96,0.357,0.38,0.96,0.364,0.023,0.40
Naive-S11,1.00,0.207,0.09,1.00,0.208,0.011,0.09
Naive-S14,1.00,0.207,0.16,1.00,0.208,0.011,0.15
101-1,0.90,0.446,0.22,0.90,0.447,0.020,0.22
101-2,0.87,0.499,0.10,0.87,0.502,0.021,0.13
101-3,0.90,0.472,0.12,0.90,0.474,0.021,0.18
102-1,0.99,0.480,0.61,0.99,0.485,0.022,0.58
102-2,0.90,0.468,0.49,0.90,0.472,0.022,0.55
102-3,0.06,0.084,0.03,0.06,0.084,0.021,0.18
103-1,0.21,0.187,0.18,0.21,0.188,0.024,0.15
103-2,0.23,0.219,0.18,0.23,0.219,0.027,0.20
103-3,0.53,0.422,0.17,0.54,0.421,0.025,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.98,0.456,0.92,0.98,0.456,0.021,0.92
105-2,0.95,0.475,0.99,0.95,0.476,0.022,0.99
105-3,0.96,0.459,0.99,0.96,0.462,0.021,0.99
106-1,0.78,0.349,0.08,0.78,0.348,0.024,0.09
106-2,0.45,0.142,0.74,0.45,0.144,0.023,0.77
106-3,0.27,0.252,0.07,0.27,0.251,0.027,0.08
107-1,1.00,0.408,0.80,1.00,0.418,0.021,0.79
107-2,1.00,0.454,0.04,1.00,0.454,0.023,0.04
107-3,0.27,0.212,0.03,0.27,0.213,0.024,0.03
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.97,0.406,0.23,0.97,0.406,0.018,0.21
110-2,0.93,0.402,0.27,0.93,0.407,0.021,0.31
110-3,1.00,0.214,0.23,1.00,0.215,0.017,0.19
111-1,0.92,0.389,0.23,0.92,0.389,0.019,0.21
111-2,0.99,0.198,0.29,0.99,0.199,0.017,0.25
111-3,0.03,0.031,0.02,0.03,0.030,0.014,0.05
112-1,1.00,0.408,0.39,1.00,0.411,0.022,0.38
112-2,1.00,0.412,0.34,1.00,0.415,0.022,0.36
112-3,0.99,0.404,0.39,0.99,0.407,0.022,0.37
113-1,0.99,0.407,0.34,0.99,0.409,0.022,0.35
113-2,0.83,0.141,0.29,0.83,0.143,0.015,0.33
113-3,0.56,0.313,0.42,0.56,0.315,0.023,0.42
114-1,1.00,0.523,0.92,1.00,0.527,0.022,0.95
115-1,1.00,0.491,0.38,1.00,0.493,0.022,0.37
116-1,0.82,0.457,0.15,0.82,0.457,0.024,0.22
116-2,0.77,0.402,0.15,0.77,0.402,0.025,0.26
117-1,1.00,0.456,0.11,1.00,0.456,0.020,0.11
117-2,0.28,0.274,1.00,0.28,0.273,0.030,1.00
119-1,0.94,0.499,0.76,0.94,0.501,0.023,0.79
120-1,1.00,0.525,0.97,1.00,0.527,0.022,0.97
120-2,1.00,0.301,0.45,1.00,0.303,0.018,0.47
120-3,0.77,0.222,0.46,0.77,0.222,0.019,0.46
121-1,0.57,0.441,0.51,0.57,0.441,0.025,0.52
121-2,0.05,0.063,0.27,0.05,0.063,0.020,0.41
121-3,0.67,0.472,0.02,0.67,0.473,0.023,0.03
122-1,0.77,0.438,0.71,0.77,0.438,0.024,0.72
124-1,1.00,0.263,0.34,1.00,0.264,0.019,0.33
124-2,1.00,0.174,0.14,1.00,0.175,0.013,0.15
124-3,1.00,0.216,0.34,1.00,0.221,0.016,0.28
125-1,0.98,0.522,0.91,0.98,0.526,0.022,0.95
125-2,0.90,0.469,0.29,0.90,0.472,0.022,0.31
125-3,0.99,0.407,0.44,0.99,0.410,0.022,0.43
126-1,0.89,0.419,0.38,0.89,0.421,0.025,0.35
127-1,0.93,0.517,0.63,0.93,0.521,0.023,0.64
127-2,0.91,0.494,0.19,0.91,0.496,0.024,0.19
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.67,0.299,0.01,0.67,0.308,0.022,0.14
