ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.413,0.37,0.97,0.415,0.020,0.38
BLAST-S14,0.96,0.405,0.37,0.96,0.408,0.022,0.38
Naive-S11,1.00,0.334,0.30,1.00,0.334,0.014,0.30
Naive-S14,1.00,0.310,0.17,1.00,0.311,0.011,0.17
101-1,0.90,0.489,0.22,0.90,0.490,0.017,0.24
101-2,0.87,0.546,0.07,0.87,0.550,0.017,0.12
101-3,0.90,0.518,0.12,0.90,0.520,0.018,0.14
102-1,0.99,0.536,0.62,0.99,0.540,0.019,0.58
102-2,0.90,0.530,0.49,0.90,0.532,0.018,0.52
102-3,0.06,0.083,0.23,0.06,0.083,0.020,0.19
103-1,0.21,0.192,0.18,0.21,0.193,0.023,0.15
103-2,0.23,0.225,0.18,0.23,0.226,0.026,0.19
103-3,0.53,0.415,0.17,0.54,0.414,0.023,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.467,0.92,0.98,0.467,0.019,0.92
105-2,0.95,0.492,0.99,0.95,0.492,0.020,0.99
105-3,0.96,0.476,0.99,0.96,0.476,0.019,0.99
106-1,0.78,0.382,0.08,0.78,0.381,0.022,0.09
106-2,0.45,0.165,0.74,0.45,0.167,0.022,0.71
106-3,0.27,0.264,0.07,0.27,0.263,0.026,0.08
107-1,1.00,0.439,0.72,1.00,0.442,0.019,0.75
107-2,1.00,0.475,0.04,1.00,0.475,0.020,0.04
107-3,0.27,0.215,0.03,0.27,0.217,0.023,0.04
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.97,0.457,0.22,0.97,0.457,0.020,0.21
110-2,0.93,0.439,0.22,0.93,0.443,0.018,0.23
110-3,1.00,0.264,0.23,1.00,0.264,0.017,0.23
111-1,0.92,0.434,0.22,0.92,0.435,0.020,0.21
111-2,0.99,0.248,0.23,0.99,0.249,0.017,0.26
111-3,0.03,0.037,0.02,0.03,0.037,0.014,0.06
112-1,1.00,0.445,0.34,1.00,0.448,0.019,0.35
112-2,1.00,0.452,0.34,1.00,0.454,0.018,0.32
112-3,0.99,0.439,0.34,0.99,0.441,0.019,0.34
113-1,0.99,0.445,0.34,0.99,0.447,0.018,0.32
113-2,0.83,0.193,0.27,0.83,0.196,0.016,0.29
113-3,0.56,0.354,0.42,0.56,0.356,0.021,0.42
114-1,1.00,0.536,0.92,1.00,0.540,0.019,0.85
115-1,1.00,0.530,0.28,1.00,0.533,0.019,0.33
116-1,0.82,0.475,0.15,0.82,0.475,0.021,0.21
116-2,0.77,0.425,0.15,0.77,0.425,0.023,0.24
117-1,1.00,0.493,0.11,1.00,0.493,0.017,0.11
117-2,0.28,0.272,1.00,0.28,0.271,0.029,1.00
119-1,0.94,0.526,0.76,0.94,0.526,0.021,0.76
120-1,1.00,0.537,0.97,1.00,0.540,0.019,0.95
120-2,1.00,0.366,0.45,1.00,0.369,0.016,0.42
120-3,0.77,0.259,0.46,0.77,0.258,0.017,0.46
121-1,0.57,0.441,0.51,0.57,0.440,0.023,0.52
121-2,0.05,0.063,0.27,0.05,0.063,0.020,0.41
121-3,0.67,0.481,0.02,0.67,0.481,0.021,0.02
122-1,0.77,0.470,0.71,0.77,0.471,0.021,0.71
124-1,1.00,0.363,0.34,1.00,0.364,0.018,0.34
124-2,1.00,0.258,0.25,1.00,0.264,0.015,0.25
124-3,1.00,0.330,0.39,1.00,0.335,0.018,0.36
125-1,0.98,0.533,0.91,0.98,0.539,0.019,0.83
125-2,0.90,0.478,0.29,0.90,0.480,0.019,0.30
125-3,0.99,0.470,0.44,0.99,0.473,0.019,0.42
126-1,0.89,0.448,0.25,0.89,0.448,0.023,0.28
127-1,0.93,0.546,0.54,0.93,0.551,0.021,0.59
127-2,0.91,0.519,0.18,0.91,0.521,0.021,0.17
127-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
128-1,0.67,0.351,0.01,0.67,0.356,0.021,0.11
129-1,0.97,0.566,0.50,0.97,0.570,0.019,0.51
129-2,0.15,0.152,0.36,0.15,0.152,0.022,0.37
129-3,0.97,0.566,0.50,0.97,0.569,0.019,0.51
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.72,0.480,0.08,0.72,0.481,0.021,0.16
131-2,0.75,0.489,0.08,0.75,0.489,0.022,0.09
131-3,0.96,0.467,0.23,0.96,0.470,0.021,0.18
132-1,1.00,0.459,0.43,1.00,0.460,0.018,0.44
132-2,0.99,0.455,0.43,0.99,0.455,0.018,0.43
65-1,0.90,0.407,0.15,0.90,0.411,0.019,0.13
65-2,0.85,0.403,0.12,0.85,0.408,0.019,0.13
65-3,0.90,0.405,0.13,0.90,0.412,0.018,0.13
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,0.43,0.350,0.14,0.43,0.353,0.022,0.18
69-2,1.00,0.521,0.66,1.00,0.525,0.019,0.56
70-1,1.00,0.537,0.21,1.00,0.540,0.017,0.21
70-2,1.00,0.316,0.10,1.00,0.315,0.012,0.10
70-3,1.00,0.368,0.09,1.00,0.369,0.015,0.09
72-1,1.00,0.573,0.01,1.00,0.573,0.017,0.01
72-2,0.90,0.418,0.01,0.90,0.417,0.023,0.01
73-1,1.00,0.429,0.99,1.00,0.430,0.019,0.98
73-2,1.00,0.432,0.99,1.00,0.434,0.020,0.99
73-3,0.98,0.409,0.95,0.98,0.409,0.017,0.95
74-1,0.56,0.369,0.07,0.56,0.372,0.023,0.09
74-2,0.97,0.491,0.29,0.97,0.496,0.020,0.31
75-1,0.43,0.369,0.70,0.43,0.370,0.024,0.56
75-2,1.00,0.563,0.68,1.00,0.564,0.018,0.67
79-1,0.90,0.510,0.14,0.90,0.513,0.020,0.14
79-2,0.42,0.359,0.14,0.42,0.360,0.025,0.13
79-3,0.97,0.521,0.10,0.97,0.523,0.019,0.15
80-1,0.63,0.420,0.10,0.63,0.420,0.023,0.11
80-2,0.98,0.517,0.42,0.98,0.518,0.019,0.38
81-1,0.73,0.446,0.02,0.73,0.446,0.023,0.03
81-2,0.73,0.446,0.02,0.73,0.446,0.023,0.03
82-1,0.83,0.435,0.57,0.83,0.438,0.019,0.55
83-1,0.98,0.508,0.24,0.98,0.510,0.017,0.26
83-2,0.98,0.526,0.24,0.98,0.527,0.016,0.24
84-1,0.81,0.223,0.13,0.81,0.226,0.019,0.15
85-1,0.95,0.570,0.40,0.95,0.573,0.019,0.34
85-2,0.96,0.561,0.40,0.96,0.562,0.019,0.42
86-1,0.99,0.438,0.43,0.99,0.441,0.019,0.40
86-2,0.99,0.438,0.43,0.99,0.441,0.019,0.40
86-3,0.98,0.438,0.31,0.98,0.438,0.021,0.32
87-1,0.81,0.493,0.27,0.81,0.498,0.020,0.34
87-2,0.81,0.477,0.17,0.81,0.481,0.019,0.16
87-3,0.66,0.467,0.24,0.66,0.467,0.021,0.22
88-1,0.93,0.496,0.02,0.93,0.496,0.024,0.06
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.07,0.029,0.03,0.07,0.029,0.011,0.03
91-2,0.07,0.029,1.00,0.07,0.029,0.011,1.00
91-3,0.07,0.016,0.48,0.07,0.015,0.005,0.48
93-1,0.26,0.152,1.00,0.26,0.150,0.018,1.00
93-2,0.27,0.115,1.00,0.27,0.115,0.013,1.00
94-1,0.98,0.517,1.00,0.98,0.518,0.020,0.84
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.38,0.087,1.00,0.38,0.087,0.011,1.00
96-2,0.33,0.081,1.00,0.33,0.081,0.014,1.00
96-3,0.31,0.070,1.00,0.31,0.069,0.010,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.63,0.195,0.48,0.63,0.197,0.018,0.48
99-1,0.92,0.497,0.09,0.92,0.500,0.023,0.10
