ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.648,0.51,1.00,0.647,0.005,0.51
BLAST-S14,1.00,0.628,0.62,1.00,0.627,0.006,0.61
Naive-S11,1.00,0.632,0.14,1.00,0.632,0.002,0.14
Naive-S14,1.00,0.631,0.17,1.00,0.631,0.002,0.17
101-1,0.92,0.652,0.36,0.92,0.653,0.004,0.36
101-2,0.90,0.635,0.15,0.90,0.636,0.004,0.14
101-3,0.92,0.636,0.26,0.92,0.636,0.004,0.27
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.03,0.979,0.01,0.03,0.979,0.006,0.01
103-2,0.03,0.977,0.01,0.03,0.977,0.007,0.01
103-3,0.48,0.753,0.17,0.49,0.753,0.014,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.609,0.96,1.00,0.609,0.007,0.96
105-2,1.00,0.621,0.98,1.00,0.620,0.007,0.98
105-3,1.00,0.627,1.00,1.00,0.628,0.008,1.00
106-1,0.45,0.802,0.07,0.45,0.803,0.013,0.07
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.26
106-3,0.32,0.833,0.07,0.32,0.833,0.013,0.07
107-1,1.00,0.646,1.00,1.00,0.647,0.005,0.99
107-2,1.00,0.628,0.02,1.00,0.628,0.007,0.02
107-3,0.03,0.975,0.01,0.03,0.975,0.007,0.01
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.99,0.652,0.40,0.99,0.652,0.004,0.39
110-2,0.98,0.614,0.54,0.98,0.614,0.007,0.54
110-3,0.99,0.663,0.40,0.99,0.662,0.004,0.45
111-1,0.97,0.646,0.40,0.97,0.646,0.005,0.41
111-2,0.98,0.662,0.40,0.98,0.660,0.004,0.50
111-3,0.15,0.896,0.01,0.15,0.896,0.012,0.01
112-1,1.00,0.596,0.51,1.00,0.596,0.007,0.51
112-2,1.00,0.596,0.51,1.00,0.595,0.007,0.51
112-3,1.00,0.598,0.48,1.00,0.598,0.006,0.48
113-1,1.00,0.598,0.48,1.00,0.598,0.007,0.48
113-2,0.74,0.670,0.40,0.74,0.670,0.003,0.42
113-3,0.74,0.651,0.42,0.74,0.651,0.005,0.44
114-1,1.00,0.602,0.99,1.00,0.600,0.007,0.99
115-1,1.00,0.591,0.32,1.00,0.590,0.008,0.31
116-1,0.77,0.698,0.01,0.77,0.698,0.011,0.02
116-2,0.38,0.863,0.01,0.38,0.863,0.010,0.01
117-1,1.00,0.598,0.12,1.00,0.598,0.006,0.12
117-2,0.34,0.780,1.00,0.34,0.781,0.014,1.00
119-1,0.99,0.624,0.79,0.99,0.623,0.006,0.80
120-1,1.00,0.602,1.00,1.00,0.601,0.007,0.99
120-2,1.00,0.623,0.53,1.00,0.623,0.004,0.53
120-3,1.00,0.647,0.45,1.00,0.647,0.004,0.45
121-1,0.55,0.754,0.38,0.55,0.754,0.013,0.40
121-2,0.07,0.961,0.72,0.07,0.961,0.008,0.72
121-3,0.63,0.673,0.01,0.63,0.673,0.012,0.01
122-1,0.83,0.616,0.69,0.83,0.616,0.008,0.69
124-1,1.00,0.643,0.27,1.00,0.643,0.003,0.26
124-2,1.00,0.642,0.16,1.00,0.642,0.003,0.16
124-3,1.00,0.642,0.25,1.00,0.642,0.003,0.25
125-1,1.00,0.602,0.99,1.00,0.600,0.007,0.98
125-2,0.99,0.628,0.21,0.99,0.627,0.006,0.22
125-3,0.99,0.618,0.37,0.99,0.618,0.006,0.36
126-1,0.93,0.602,0.20,0.93,0.602,0.007,0.21
127-1,0.97,0.597,0.40,0.97,0.596,0.006,0.41
127-2,0.97,0.588,0.45,0.97,0.588,0.006,0.45
127-3,0.31,0.800,0.01,0.30,0.801,0.013,0.01
128-1,0.63,0.676,0.09,0.63,0.675,0.004,0.11
129-1,1.00,0.595,0.56,1.00,0.595,0.005,0.56
129-2,0.22,0.807,0.18,0.22,0.807,0.014,0.17
129-3,1.00,0.595,0.56,1.00,0.595,0.005,0.56
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.87,0.616,0.04,0.87,0.616,0.007,0.04
131-2,0.85,0.613,0.04,0.85,0.613,0.008,0.04
131-3,1.00,0.619,0.07,1.00,0.618,0.006,0.07
132-1,1.00,0.597,0.54,1.00,0.596,0.006,0.53
132-2,1.00,0.599,0.51,1.00,0.599,0.006,0.51
65-1,0.90,0.642,0.22,0.90,0.642,0.004,0.22
65-2,0.87,0.642,0.20,0.87,0.643,0.004,0.20
65-3,0.90,0.642,0.22,0.90,0.642,0.004,0.22
68-1,1.00,0.661,0.97,1.00,0.661,0.004,0.97
68-2,1.00,0.663,0.98,1.00,0.662,0.004,0.97
69-1,0.17,0.849,0.01,0.17,0.850,0.014,0.01
69-2,1.00,0.604,0.42,1.00,0.604,0.007,0.41
70-1,1.00,0.623,0.23,1.00,0.622,0.005,0.23
70-2,1.00,0.632,0.13,1.00,0.631,0.003,0.13
70-3,1.00,0.629,0.09,1.00,0.629,0.003,0.09
72-1,0.92,0.600,0.01,0.92,0.601,0.008,0.01
72-2,0.78,0.711,0.01,0.78,0.711,0.011,0.01
73-1,1.00,0.656,0.98,1.00,0.655,0.004,0.98
73-2,1.00,0.654,0.98,1.00,0.653,0.004,0.98
73-3,0.99,0.829,1.00,0.99,0.829,0.011,1.00
74-1,0.55,0.673,0.01,0.55,0.673,0.008,0.01
74-2,0.99,0.621,0.10,0.99,0.621,0.006,0.10
75-1,0.17,0.849,0.01,0.17,0.850,0.014,0.01
75-2,1.00,0.593,0.68,1.00,0.592,0.007,0.63
79-1,0.89,0.605,0.10,0.89,0.605,0.006,0.10
79-2,0.72,0.634,0.07,0.72,0.633,0.006,0.07
79-3,0.94,0.595,0.09,0.94,0.595,0.006,0.09
80-1,0.64,0.654,0.01,0.64,0.654,0.007,0.01
80-2,0.99,0.603,0.19,0.99,0.603,0.007,0.21
81-1,0.86,0.625,0.01,0.86,0.626,0.008,0.01
81-2,0.86,0.625,0.01,0.86,0.626,0.008,0.01
82-1,0.97,0.649,0.67,0.97,0.649,0.005,0.68
83-1,0.95,0.623,0.34,0.95,0.622,0.004,0.35
83-2,0.95,0.616,0.24,0.95,0.615,0.005,0.26
84-1,0.85,0.665,0.03,0.85,0.664,0.003,0.03
85-1,0.98,0.590,0.37,0.98,0.589,0.007,0.37
85-2,0.98,0.588,0.52,0.98,0.588,0.007,0.51
86-1,0.96,0.611,0.43,0.96,0.611,0.007,0.46
86-2,0.96,0.611,0.43,0.96,0.611,0.007,0.46
86-3,0.80,0.625,0.30,0.80,0.625,0.008,0.30
87-1,0.95,0.622,0.45,0.95,0.622,0.006,0.45
87-2,0.95,0.627,0.21,0.95,0.627,0.006,0.21
87-3,0.81,0.632,0.36,0.81,0.631,0.005,0.33
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.13,0.883,0.02,0.13,0.883,0.013,0.02
91-2,0.13,0.907,1.00,0.13,0.907,0.012,1.00
91-3,0.13,0.880,0.44,0.13,0.880,0.013,0.44
93-1,0.03,0.974,1.00,0.03,0.974,0.007,1.00
93-2,0.03,0.973,1.00,0.03,0.973,0.007,1.00
94-1,1.00,0.589,0.44,1.00,0.589,0.007,0.52
95-1,1.00,0.659,0.96,1.00,0.659,0.004,0.96
95-2,1.00,0.662,0.99,1.00,0.662,0.004,0.99
96-1,0.34,0.741,1.00,0.35,0.742,0.010,1.00
96-2,0.34,0.742,1.00,0.35,0.742,0.010,1.00
96-3,0.34,0.742,1.00,0.35,0.742,0.010,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.45,0.705,0.46,0.45,0.706,0.005,0.46
99-1,0.99,0.614,0.19,0.99,0.613,0.006,0.18
