ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,19.715,0.93,1.00,19.668,0.788,0.93
BLAST-S14,1.00,19.842,0.94,1.00,19.797,0.797,0.95
Naive-S11,1.00,18.600,0.23,1.00,18.595,0.755,0.23
Naive-S14,1.00,18.605,0.25,1.00,18.597,0.754,0.24
101-1,0.92,19.924,0.48,0.92,19.888,0.799,0.47
101-2,0.90,18.751,0.51,0.90,18.740,0.799,0.51
101-3,0.92,21.974,1.00,0.92,22.003,0.839,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.03,13.000,0.23,0.03,12.602,2.594,0.53
103-2,0.03,13.820,0.23,0.03,13.616,2.291,0.49
103-3,0.48,19.095,0.33,0.49,19.098,1.163,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,19.982,0.99,1.00,19.973,0.808,0.99
105-2,1.00,39.530,1.00,1.00,39.590,3.907,1.00
105-3,1.00,54.166,1.00,1.00,54.184,4.443,1.00
106-1,0.45,18.425,0.36,0.45,18.342,1.144,0.39
106-2,0.00,26.108,1.00,0.00,26.108,0.000,1.00
106-3,0.32,17.735,0.48,0.32,17.636,1.377,0.48
107-1,1.00,69.439,1.00,1.00,69.386,4.421,1.00
107-2,1.00,19.007,0.05,1.00,18.982,0.787,0.05
107-3,0.03,13.693,0.16,0.03,13.294,2.267,0.13
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,19.926,1.00,0.99,19.934,0.746,1.00
110-2,0.98,19.001,0.93,0.98,18.998,0.780,0.93
110-3,0.99,23.432,1.00,0.99,23.451,0.783,1.00
111-1,0.97,20.045,1.00,0.97,20.053,0.748,1.00
111-2,0.98,22.597,1.00,0.98,22.615,0.787,1.00
111-3,0.15,17.189,1.00,0.15,17.203,1.575,0.98
112-1,1.00,18.867,0.75,1.00,18.849,0.749,0.77
112-2,1.00,18.844,0.78,1.00,18.840,0.752,0.78
112-3,1.00,18.607,0.66,1.00,18.582,0.759,0.67
113-1,1.00,18.584,0.67,1.00,18.565,0.762,0.68
113-2,0.74,25.511,1.00,0.74,25.538,0.907,1.00
113-3,0.74,20.370,1.00,0.74,20.385,0.872,1.00
114-1,1.00,24.948,1.00,1.00,24.971,1.079,1.00
115-1,1.00,18.937,0.65,1.00,18.875,0.749,0.70
116-1,0.77,19.195,0.42,0.77,19.163,0.869,0.40
116-2,0.38,18.020,0.33,0.38,17.993,1.120,0.36
117-1,1.00,18.273,0.15,1.00,18.259,0.740,0.15
117-2,0.34,39.423,1.00,0.34,39.450,3.044,1.00
119-1,0.99,19.320,0.90,0.99,19.280,0.795,0.90
120-1,1.00,26.175,1.00,1.00,26.197,1.169,1.00
120-2,1.00,18.884,0.65,1.00,18.874,0.764,0.65
120-3,1.00,19.129,0.56,1.00,19.109,0.762,0.55
121-1,0.55,19.431,0.60,0.55,19.455,1.012,0.60
121-2,0.07,16.267,1.00,0.07,16.350,2.159,1.00
121-3,0.63,18.543,0.08,0.63,18.510,0.999,0.09
122-1,0.83,19.706,0.99,0.83,19.665,0.886,0.99
124-1,1.00,19.686,0.55,1.00,19.605,0.796,0.53
124-2,1.00,19.231,0.27,1.00,19.213,0.751,0.26
124-3,1.00,19.638,0.44,1.00,19.576,0.795,0.51
125-1,1.00,24.891,1.00,1.00,24.914,1.076,1.00
125-2,0.99,19.822,0.95,0.99,19.716,0.798,0.88
125-3,0.99,19.445,0.97,0.99,19.420,0.775,0.96
126-1,0.93,19.208,0.42,0.93,19.188,0.831,0.41
127-1,0.97,18.466,0.66,0.97,18.420,0.767,0.63
127-2,0.97,18.125,0.64,0.97,18.095,0.769,0.65
127-3,0.31,21.034,0.48,0.30,21.038,1.695,0.51
128-1,0.63,68.857,1.00,0.63,68.910,6.231,1.00
129-1,1.00,17.791,0.65,1.00,17.791,0.729,0.65
129-2,0.22,17.798,0.65,0.22,17.799,1.579,0.65
129-3,1.00,17.831,0.65,1.00,17.833,0.728,0.65
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,18.940,0.62,0.87,18.906,0.817,0.69
131-2,0.85,18.770,0.78,0.85,18.732,0.812,0.72
131-3,1.00,18.708,0.29,1.00,18.688,0.768,0.29
132-1,1.00,18.882,0.77,1.00,18.835,0.741,0.79
132-2,1.00,18.525,0.68,1.00,18.500,0.737,0.68
65-1,0.90,19.246,0.43,0.90,19.242,0.811,0.43
65-2,0.87,19.114,0.43,0.87,19.108,0.824,0.42
65-3,0.90,19.188,0.45,0.90,19.166,0.804,0.44
68-1,1.00,38.279,1.00,1.00,38.292,2.116,1.00
68-2,1.00,41.699,1.00,1.00,41.705,2.262,1.00
69-1,0.17,14.922,1.00,0.17,14.896,1.235,0.96
69-2,1.00,18.634,1.00,1.00,18.620,0.770,0.98
70-1,1.00,18.995,0.50,1.00,18.988,0.788,0.50
70-2,1.00,18.510,0.19,1.00,18.504,0.731,0.19
70-3,1.00,18.723,0.16,1.00,18.719,0.753,0.16
72-1,0.92,19.608,0.63,0.92,19.546,0.874,0.62
72-2,0.78,19.490,0.02,0.78,19.444,0.992,0.04
73-1,1.00,32.612,1.00,1.00,32.658,3.003,1.00
73-2,1.00,29.192,1.00,1.00,29.228,2.178,1.00
73-3,0.99,340.171,1.00,0.99,340.179,13.835,1.00
74-1,0.55,17.182,0.32,0.55,17.107,0.939,0.38
74-2,0.99,19.059,0.56,0.99,19.031,0.791,0.68
75-1,0.17,14.922,1.00,0.17,14.897,1.235,0.96
75-2,1.00,18.634,1.00,1.00,18.620,0.770,0.98
79-1,0.89,18.994,0.30,0.89,18.930,0.868,0.38
79-2,0.72,18.347,0.19,0.72,18.293,0.830,0.21
79-3,0.94,19.202,0.27,0.94,19.087,0.838,0.43
80-1,0.64,17.676,0.76,0.64,17.671,0.930,0.76
80-2,0.99,19.036,0.85,0.99,19.025,0.795,0.86
81-1,0.86,18.570,0.66,0.86,18.541,0.811,0.68
81-2,0.86,18.567,0.66,0.86,18.543,0.811,0.68
82-1,0.97,19.727,0.95,0.97,19.722,0.826,0.95
83-1,0.95,25.147,1.00,0.95,25.176,1.104,1.00
83-2,0.95,23.847,1.00,0.95,23.878,1.046,1.00
84-1,0.85,19.522,0.11,0.85,19.508,0.877,0.11
85-1,0.98,18.327,0.79,0.98,18.282,0.760,0.77
85-2,0.98,18.308,0.79,0.98,18.289,0.755,0.80
86-1,0.96,18.885,1.00,0.96,18.892,0.778,1.00
86-2,0.96,18.885,1.00,0.96,18.892,0.778,1.00
86-3,0.80,18.695,0.99,0.80,18.652,0.849,0.97
87-1,0.95,19.729,0.55,0.95,19.705,0.793,0.55
87-2,0.95,19.856,0.31,0.95,19.818,0.807,0.33
87-3,0.81,20.201,0.81,0.81,20.204,0.891,0.81
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.13,19.634,1.00,0.13,19.624,2.342,1.00
91-2,0.13,74.305,1.00,0.13,74.423,10.655,1.00
91-3,0.13,19.348,1.00,0.13,19.330,2.316,1.00
93-1,0.03,168.135,1.00,0.03,168.834,42.496,1.00
93-2,0.03,259.635,1.00,0.03,260.230,39.065,1.00
94-1,1.00,21.333,1.00,1.00,21.337,0.691,0.99
95-1,1.00,38.160,1.00,1.00,38.173,2.138,1.00
95-2,1.00,44.595,1.00,1.00,44.588,2.399,1.00
96-1,0.34,310.923,1.00,0.35,310.830,7.448,1.00
96-2,0.34,266.865,1.00,0.35,266.823,5.755,1.00
96-3,0.34,292.177,1.00,0.35,292.298,7.863,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.45,18.161,0.52,0.45,18.145,1.094,0.52
99-1,0.99,18.924,0.33,0.99,18.910,0.784,0.34
