ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.96,0.494,0.35,0.96,0.502,0.045,0.34
BLAST-S14,0.95,0.541,0.37,0.95,0.552,0.041,0.39
Naive-S11,1.00,0.225,0.09,1.00,0.226,0.023,0.09
Naive-S14,1.00,0.227,0.13,1.00,0.227,0.024,0.13
101-1,1.00,0.554,0.37,1.00,0.563,0.031,0.25
101-2,0.96,0.702,0.20,0.96,0.707,0.033,0.22
101-3,1.00,0.667,0.30,1.00,0.677,0.035,0.31
102-1,1.00,0.580,0.66,1.00,0.596,0.032,0.53
102-2,0.93,0.563,0.70,0.93,0.574,0.034,0.69
102-3,0.20,0.645,0.87,0.20,0.678,0.043,0.85
103-1,0.84,0.553,0.34,0.84,0.560,0.033,0.29
103-2,0.98,0.719,0.36,0.98,0.722,0.034,0.35
103-3,0.93,0.721,0.17,0.93,0.721,0.031,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.538,0.92,1.00,0.543,0.031,0.87
105-2,1.00,0.561,1.00,1.00,0.569,0.033,0.99
105-3,1.00,0.538,0.99,1.00,0.548,0.032,0.99
106-1,0.95,0.442,0.10,0.95,0.444,0.044,0.17
106-2,0.71,0.450,1.00,0.71,0.447,0.067,1.00
106-3,0.51,0.648,0.07,0.51,0.646,0.046,0.08
107-1,1.00,0.547,0.76,1.00,0.557,0.032,0.79
107-2,1.00,0.542,0.05,1.00,0.552,0.036,0.06
107-3,1.00,0.496,0.05,1.00,0.506,0.036,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.587,0.63,0.98,0.594,0.046,0.73
110-2,0.96,0.616,1.00,0.96,0.621,0.050,0.93
110-3,1.00,0.312,1.00,1.00,0.312,0.038,0.99
111-1,0.98,0.587,0.63,0.98,0.594,0.046,0.73
111-2,1.00,0.312,1.00,1.00,0.312,0.038,0.99
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.605,0.68,1.00,0.614,0.045,0.69
112-2,1.00,0.608,0.84,1.00,0.619,0.044,0.69
112-3,1.00,0.554,0.33,1.00,0.557,0.039,0.33
113-1,1.00,0.576,0.34,1.00,0.575,0.040,0.34
113-2,1.00,0.189,1.00,1.00,0.193,0.029,0.89
113-3,0.93,0.523,0.63,0.93,0.532,0.048,0.53
114-1,1.00,0.693,1.00,1.00,0.694,0.029,0.99
115-1,1.00,0.664,0.49,1.00,0.673,0.032,0.52
116-1,0.93,0.694,0.38,0.93,0.697,0.032,0.52
116-2,0.84,0.628,0.51,0.84,0.630,0.053,0.55
117-1,1.00,0.601,0.12,1.00,0.607,0.038,0.13
117-2,0.44,0.722,1.00,0.44,0.721,0.061,1.00
119-1,1.00,0.632,0.87,1.00,0.642,0.034,0.83
120-1,1.00,0.687,1.00,1.00,0.688,0.030,1.00
120-2,0.98,0.185,0.28,0.98,0.190,0.022,0.33
120-3,0.89,0.210,0.44,0.89,0.212,0.023,0.49
121-1,0.91,0.722,0.60,0.91,0.721,0.034,0.60
121-2,0.05,0.078,0.52,0.05,0.081,0.035,0.55
121-3,0.98,0.724,0.22,0.98,0.725,0.034,0.29
122-1,0.95,0.714,0.71,0.95,0.715,0.038,0.71
124-1,1.00,0.355,0.18,1.00,0.360,0.038,0.18
124-2,1.00,0.365,0.14,1.00,0.366,0.038,0.14
124-3,1.00,0.202,0.23,1.00,0.207,0.028,0.20
125-1,1.00,0.693,1.00,1.00,0.694,0.029,0.99
125-2,1.00,0.613,0.39,1.00,0.624,0.031,0.38
125-3,1.00,0.644,0.62,1.00,0.646,0.038,0.62
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.95,0.671,0.68,0.95,0.678,0.040,0.69
127-2,0.95,0.698,0.20,0.95,0.709,0.038,0.19
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.87,0.563,0.18,0.87,0.564,0.041,0.19
129-1,1.00,0.551,0.57,1.00,0.559,0.042,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.551,0.57,1.00,0.559,0.042,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.96,0.743,0.04,0.96,0.743,0.030,0.12
131-2,0.96,0.726,0.50,0.96,0.731,0.030,0.26
131-3,0.96,0.737,0.30,0.96,0.742,0.030,0.28
132-1,1.00,0.649,0.64,1.00,0.653,0.040,0.64
132-2,1.00,0.573,0.44,1.00,0.582,0.038,0.44
65-1,0.98,0.448,0.17,0.98,0.461,0.042,0.21
65-2,0.96,0.452,0.17,0.96,0.466,0.042,0.21
65-3,0.98,0.441,0.25,0.98,0.454,0.041,0.23
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.556,0.49,1.00,0.569,0.036,0.44
69-2,1.00,0.575,0.34,1.00,0.589,0.041,0.52
70-1,1.00,0.477,0.13,1.00,0.478,0.036,0.12
70-2,1.00,0.288,0.12,1.00,0.292,0.027,0.12
70-3,1.00,0.272,0.13,1.00,0.276,0.029,0.13
72-1,0.96,0.664,0.10,0.96,0.673,0.043,0.20
72-2,0.51,0.226,0.01,0.51,0.224,0.065,0.02
73-1,1.00,0.455,1.00,1.00,0.466,0.042,0.97
73-2,1.00,0.455,1.00,1.00,0.466,0.041,0.97
73-3,0.98,0.465,0.77,0.98,0.470,0.033,0.80
74-1,0.67,0.576,0.19,0.67,0.587,0.046,0.38
74-2,1.00,0.613,0.24,1.00,0.624,0.036,0.46
75-1,1.00,0.660,0.70,1.00,0.659,0.031,0.69
75-2,1.00,0.661,0.70,1.00,0.660,0.030,0.70
79-1,0.67,0.626,0.18,0.67,0.630,0.042,0.18
79-2,0.55,0.643,0.19,0.55,0.648,0.047,0.22
79-3,0.98,0.655,0.18,0.98,0.657,0.037,0.22
80-1,0.76,0.601,0.70,0.76,0.604,0.040,0.48
80-2,1.00,0.650,0.67,1.00,0.651,0.032,0.71
81-1,0.91,0.673,0.56,0.91,0.675,0.042,0.61
81-2,0.91,0.673,0.56,0.91,0.675,0.042,0.61
82-1,0.95,0.615,0.67,0.95,0.624,0.042,0.71
83-1,1.00,0.463,0.60,1.00,0.468,0.038,0.58
83-2,1.00,0.581,0.33,1.00,0.588,0.034,0.30
84-1,0.91,0.289,0.18,0.91,0.297,0.028,0.17
85-1,0.96,0.671,0.31,0.96,0.681,0.047,0.41
85-2,0.96,0.671,0.31,0.96,0.681,0.047,0.41
86-1,0.15,0.369,0.38,0.15,0.346,0.141,0.42
86-2,0.15,0.369,0.38,0.15,0.346,0.141,0.42
86-3,0.13,0.282,0.50,0.13,0.262,0.177,0.49
87-1,0.98,0.750,0.45,0.98,0.759,0.041,0.46
87-2,0.98,0.725,0.29,0.98,0.736,0.041,0.27
87-3,0.98,0.746,0.67,0.98,0.749,0.041,0.65
