ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.96,0.477,0.33,0.96,0.483,0.042,0.34
BLAST-S14,0.95,0.525,0.37,0.95,0.534,0.040,0.38
Naive-S11,1.00,0.259,0.09,1.00,0.260,0.019,0.11
Naive-S14,1.00,0.262,0.43,1.00,0.270,0.017,0.30
101-1,1.00,0.519,0.37,1.00,0.533,0.033,0.36
101-2,0.96,0.674,0.23,0.96,0.674,0.033,0.25
101-3,1.00,0.651,0.68,1.00,0.661,0.037,0.47
102-1,1.00,0.586,0.66,1.00,0.598,0.033,0.62
102-2,0.93,0.552,0.70,0.93,0.558,0.034,0.69
102-3,0.20,0.245,0.76,0.20,0.244,0.051,0.76
103-1,0.84,0.509,0.27,0.84,0.515,0.032,0.27
103-2,0.98,0.680,0.34,0.98,0.686,0.033,0.39
103-3,0.93,0.673,0.17,0.93,0.672,0.033,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,1.00,0.524,0.92,1.00,0.526,0.033,0.88
105-2,1.00,0.550,1.00,1.00,0.553,0.034,0.99
105-3,1.00,0.519,1.00,1.00,0.528,0.034,0.99
106-1,0.95,0.409,0.10,0.95,0.413,0.041,0.22
106-2,0.71,0.369,1.00,0.71,0.366,0.058,0.99
106-3,0.51,0.427,0.07,0.51,0.425,0.049,0.08
107-1,1.00,0.512,0.76,1.00,0.525,0.033,0.77
107-2,1.00,0.532,0.08,1.00,0.540,0.037,0.06
107-3,1.00,0.490,0.05,1.00,0.500,0.037,0.05
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.98,0.603,0.65,0.98,0.609,0.042,0.72
110-2,0.96,0.600,0.91,0.96,0.608,0.048,0.86
