ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.608,0.45,1.00,0.604,0.039,0.44
BLAST-S14,1.00,0.646,0.43,1.00,0.643,0.016,0.44
Naive-S11,1.00,0.589,0.09,1.00,0.590,0.011,0.10
Naive-S14,1.00,0.593,0.10,1.00,0.594,0.012,0.10
101-1,1.00,0.643,0.36,1.00,0.639,0.021,0.34
101-2,1.00,0.602,0.11,1.00,0.600,0.022,0.13
101-3,1.00,0.631,0.18,1.00,0.625,0.016,0.23
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.95,0.694,0.17,0.95,0.695,0.045,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.580,0.96,1.00,0.584,0.035,0.96
105-2,1.00,0.604,1.00,1.00,0.607,0.031,0.99
105-3,1.00,0.623,1.00,1.00,0.630,0.031,1.00
106-1,0.55,0.797,0.07,0.55,0.798,0.034,0.08
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.15,0.706,0.10,0.15,0.718,0.067,0.11
107-1,1.00,0.669,1.00,1.00,0.677,0.029,0.96
107-2,1.00,0.690,0.02,1.00,0.694,0.044,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.612,0.88,1.00,0.607,0.023,0.88
110-2,1.00,0.562,0.36,1.00,0.561,0.035,0.35
110-3,0.95,0.683,0.01,0.95,0.687,0.047,0.06
111-1,1.00,0.583,0.69,1.00,0.576,0.026,0.68
111-2,1.00,0.605,0.25,1.00,0.597,0.032,0.27
111-3,0.50,0.529,0.42,0.50,0.525,0.050,0.42
112-1,1.00,0.543,0.37,1.00,0.538,0.034,0.36
112-2,1.00,0.537,0.37,1.00,0.536,0.034,0.36
112-3,1.00,0.538,0.37,1.00,0.533,0.037,0.36
113-1,1.00,0.531,0.37,1.00,0.530,0.037,0.36
113-2,0.45,0.553,0.71,0.45,0.544,0.072,0.60
113-3,1.00,0.595,0.62,1.00,0.591,0.027,0.65
114-1,1.00,0.599,0.88,1.00,0.583,0.033,0.88
115-1,1.00,0.626,0.21,1.00,0.614,0.026,0.19
116-1,0.85,0.725,0.30,0.85,0.727,0.050,0.32
116-2,0.40,0.863,0.33,0.40,0.863,0.017,0.40
117-1,1.00,0.569,0.11,1.00,0.568,0.031,0.11
117-2,0.45,0.581,1.00,0.45,0.594,0.064,1.00
119-1,1.00,0.616,0.36,1.00,0.619,0.018,0.36
120-1,1.00,0.581,0.92,1.00,0.571,0.036,0.89
120-2,1.00,0.609,0.37,1.00,0.610,0.009,0.36
120-3,1.00,0.755,0.45,1.00,0.756,0.026,0.45
121-1,0.45,0.569,0.60,0.45,0.578,0.065,0.59
121-2,0.35,0.465,0.44,0.35,0.462,0.106,0.54
121-3,0.75,0.653,0.10,0.75,0.657,0.061,0.12
122-1,0.95,0.634,0.70,0.95,0.634,0.059,0.70
124-1,1.00,0.642,0.13,1.00,0.639,0.011,0.13
124-2,1.00,0.588,0.04,1.00,0.587,0.025,0.04
124-3,1.00,0.645,0.10,1.00,0.642,0.010,0.12
125-1,1.00,0.599,0.93,1.00,0.583,0.033,0.88
125-2,1.00,0.619,0.21,1.00,0.618,0.038,0.20
125-3,1.00,0.632,0.24,1.00,0.616,0.036,0.23
126-1,0.60,0.655,0.23,0.60,0.663,0.054,0.24
127-1,1.00,0.532,0.36,1.00,0.530,0.036,0.34
127-2,1.00,0.559,0.43,1.00,0.543,0.029,0.41
127-3,0.30,0.641,0.49,0.30,0.614,0.056,0.59
128-1,0.40,0.618,0.40,0.40,0.619,0.062,0.50
129-1,1.00,0.562,0.57,1.00,0.561,0.030,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.562,0.57,1.00,0.561,0.030,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.85,0.648,0.50,0.85,0.651,0.059,0.68
131-2,0.85,0.646,0.50,0.85,0.649,0.059,0.68
131-3,1.00,0.618,0.06,1.00,0.608,0.035,0.06
132-1,1.00,0.547,0.54,1.00,0.543,0.033,0.52
132-2,1.00,0.542,0.53,1.00,0.538,0.036,0.52
65-1,0.90,0.593,0.38,0.90,0.594,0.039,0.37
65-2,0.80,0.577,0.38,0.80,0.578,0.045,0.39
65-3,0.90,0.594,0.39,0.90,0.594,0.039,0.38
68-1,0.90,0.658,0.46,0.90,0.652,0.020,0.59
68-2,0.90,0.654,0.73,0.90,0.649,0.018,0.65
69-1,1.00,0.623,0.30,1.00,0.618,0.026,0.25
69-2,1.00,0.603,0.17,1.00,0.601,0.031,0.21
70-1,1.00,0.569,0.19,1.00,0.567,0.027,0.19
70-2,1.00,0.612,0.10,1.00,0.613,0.007,0.10
70-3,1.00,0.612,0.06,1.00,0.611,0.015,0.06
72-1,1.00,0.613,0.01,1.00,0.619,0.036,0.04
72-2,0.90,0.720,0.01,0.90,0.724,0.035,0.01
73-1,1.00,0.609,0.93,1.00,0.610,0.028,0.92
73-2,1.00,0.609,0.93,1.00,0.610,0.029,0.93
73-3,1.00,0.816,1.00,1.00,0.816,0.053,1.00
74-1,0.20,0.465,0.26,0.20,0.473,0.121,0.33
74-2,1.00,0.587,0.08,1.00,0.587,0.030,0.08
75-1,1.00,0.616,0.30,1.00,0.612,0.028,0.28
75-2,1.00,0.602,0.19,1.00,0.600,0.030,0.24
79-1,0.80,0.538,0.05,0.80,0.535,0.035,0.06
79-2,0.40,0.542,0.06,0.40,0.540,0.039,0.05
79-3,1.00,0.563,0.04,1.00,0.564,0.033,0.04
80-1,0.45,0.557,0.17,0.45,0.562,0.080,0.28
80-2,1.00,0.586,0.10,1.00,0.583,0.031,0.10
81-1,0.90,0.683,0.65,0.90,0.686,0.056,0.70
81-2,0.90,0.683,0.65,0.90,0.686,0.056,0.70
82-1,0.95,0.657,0.50,0.95,0.659,0.058,0.50
83-1,1.00,0.610,0.42,1.00,0.608,0.028,0.48
83-2,1.00,0.577,0.08,1.00,0.571,0.020,0.09
84-1,0.45,0.631,0.09,0.45,0.629,0.020,0.09
85-1,1.00,0.536,0.21,1.00,0.535,0.038,0.22
85-2,1.00,0.536,0.21,1.00,0.535,0.038,0.22
86-1,1.00,0.565,0.45,1.00,0.562,0.029,0.45
86-2,1.00,0.565,0.45,1.00,0.562,0.029,0.45
86-3,0.75,0.564,0.30,0.75,0.562,0.051,0.32
87-1,0.65,0.642,0.34,0.65,0.648,0.028,0.38
87-2,0.65,0.653,0.16,0.65,0.658,0.024,0.17
87-3,0.60,0.634,0.15,0.60,0.638,0.032,0.31
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.599,0.12,1.00,0.597,0.025,0.12
95-1,0.90,0.670,0.78,0.90,0.666,0.008,0.74
95-2,0.90,0.658,0.81,0.90,0.659,0.013,0.80
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,1.00,0.618,0.09,1.00,0.614,0.016,0.09
