ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,18.746,0.90,0.98,18.731,0.816,0.87
BLAST-S14,0.98,18.790,0.92,0.98,18.768,0.812,0.89
Naive-S11,1.00,17.311,0.22,1.00,17.302,0.739,0.23
Naive-S14,1.00,17.320,0.25,1.00,17.313,0.744,0.25
101-1,0.80,17.850,0.44,0.80,17.814,0.781,0.44
101-2,0.78,17.212,0.55,0.78,17.190,0.795,0.52
101-3,0.80,21.038,1.00,0.80,21.059,0.954,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.15,10.251,0.27,0.15,10.246,1.362,0.31
103-2,0.18,9.681,0.42,0.18,9.608,1.201,0.53
103-3,0.46,16.318,0.17,0.46,16.323,1.042,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,17.999,0.98,1.00,17.992,0.766,0.98
105-2,0.94,27.692,1.00,0.93,27.743,2.207,1.00
105-3,0.96,37.786,1.00,0.96,37.791,3.000,1.00
106-1,0.40,15.397,0.26,0.40,15.379,1.044,0.25
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.22,13.949,0.29,0.22,13.918,1.266,0.28
107-1,1.00,51.629,1.00,1.00,51.557,4.078,1.00
107-2,1.00,17.306,0.07,1.00,17.282,0.771,0.08
107-3,0.22,10.456,0.11,0.22,10.325,0.964,0.12
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,18.076,1.00,0.97,18.057,0.803,0.99
110-2,0.94,17.782,0.86,0.94,17.765,0.821,0.84
110-3,0.99,20.558,1.00,0.99,20.563,0.691,1.00
111-1,0.94,18.045,0.99,0.94,18.038,0.807,0.99
111-2,0.99,20.036,1.00,0.99,20.043,0.696,1.00
111-3,0.06,19.297,0.70,0.06,19.149,2.177,0.71
112-1,0.98,17.443,0.73,0.98,17.421,0.781,0.72
112-2,0.99,17.412,0.70,0.99,17.387,0.777,0.72
112-3,0.97,17.410,0.70,0.97,17.385,0.780,0.71
113-1,0.98,17.361,0.70,0.98,17.348,0.776,0.71
113-2,0.80,21.725,1.00,0.80,21.733,0.764,1.00
113-3,0.60,17.059,1.00,0.60,17.058,0.780,1.00
114-1,1.00,16.414,1.00,1.00,16.409,0.778,1.00
115-1,1.00,17.010,0.65,1.00,16.963,0.768,0.67
116-1,0.73,16.518,0.54,0.73,16.464,0.915,0.52
116-2,0.40,17.333,0.19,0.40,17.312,1.431,0.22
117-1,1.00,16.843,0.14,1.00,16.831,0.760,0.14
117-2,0.25,23.401,1.00,0.25,23.499,2.206,1.00
119-1,0.93,17.931,0.86,0.93,17.889,0.814,0.83
120-1,1.00,16.480,1.00,1.00,16.470,0.766,1.00
120-2,1.00,17.338,0.63,1.00,17.319,0.761,0.62
120-3,1.00,17.662,0.54,1.00,17.642,0.749,0.53
121-1,0.48,15.596,0.60,0.48,15.602,0.943,0.57
121-2,0.04,15.895,0.85,0.04,15.880,4.509,0.81
