ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.637,0.63,1.00,0.629,0.013,0.56
BLAST-S14,1.00,0.603,0.67,1.00,0.600,0.015,0.65
Naive-S11,1.00,0.585,0.32,1.00,0.586,0.014,0.32
Naive-S14,1.00,0.615,0.48,1.00,0.613,0.010,0.44
101-1,0.95,0.627,0.37,0.95,0.626,0.014,0.37
101-2,0.17,0.867,0.10,0.17,0.868,0.026,0.10
101-3,0.95,0.529,0.56,0.95,0.525,0.020,0.49
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.58,0.630,0.17,0.57,0.632,0.025,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.609,0.93,1.00,0.611,0.018,0.93
105-2,0.99,0.603,1.00,0.99,0.605,0.024,1.00
105-3,0.99,0.686,1.00,0.99,0.687,0.026,1.00
106-1,0.48,0.711,0.03,0.48,0.712,0.025,0.04
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.33,0.790,0.03,0.33,0.791,0.028,0.04
107-1,1.00,0.623,1.00,1.00,0.625,0.018,0.97
107-2,1.00,0.579,0.04,1.00,0.575,0.019,0.04
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.98,0.619,0.65,0.98,0.618,0.015,0.70
110-2,0.97,0.578,0.78,0.97,0.576,0.019,0.78
110-3,0.98,0.676,1.00,0.98,0.674,0.015,0.81
111-1,0.98,0.632,0.65,0.98,0.631,0.013,0.66
111-2,0.96,0.656,0.97,0.96,0.656,0.011,0.91
111-3,0.11,0.916,0.02,0.11,0.916,0.021,0.04
112-1,1.00,0.572,0.69,1.00,0.570,0.017,0.68
112-2,1.00,0.573,0.68,1.00,0.572,0.017,0.67
112-3,1.00,0.572,0.68,1.00,0.568,0.017,0.66
113-1,1.00,0.573,0.67,1.00,0.570,0.017,0.65
113-2,0.76,0.677,1.00,0.76,0.678,0.012,0.99
113-3,0.98,0.636,0.65,0.98,0.634,0.013,0.63
114-1,1.00,0.568,1.00,1.00,0.569,0.024,1.00
115-1,1.00,0.563,0.32,1.00,0.557,0.020,0.38
116-1,0.58,0.664,0.04,0.58,0.665,0.024,0.20
116-2,0.28,0.807,0.04,0.28,0.808,0.029,0.21
117-1,1.00,0.581,0.13,1.00,0.575,0.014,0.14
117-2,0.18,0.854,1.00,0.18,0.854,0.026,1.00
119-1,0.95,0.593,0.95,0.95,0.591,0.016,0.93
120-1,1.00,0.569,1.00,1.00,0.570,0.025,1.00
120-2,1.00,0.558,0.75,1.00,0.558,0.018,0.75
120-3,0.99,0.585,0.70,0.99,0.584,0.016,0.68
121-1,0.70,0.568,0.60,0.70,0.570,0.024,0.60
121-2,0.08,0.944,0.61,0.08,0.944,0.018,0.70
121-3,0.70,0.570,0.03,0.70,0.569,0.023,0.02
122-1,0.83,0.595,0.69,0.83,0.596,0.017,0.71
124-1,1.00,0.638,0.42,1.00,0.637,0.010,0.43
124-2,1.00,0.646,0.38,1.00,0.647,0.006,0.38
124-3,1.00,0.636,0.40,1.00,0.633,0.009,0.39
125-1,0.97,0.568,1.00,0.97,0.569,0.024,1.00
125-2,0.98,0.584,0.46,0.98,0.585,0.019,0.45
125-3,1.00,0.618,0.61,1.00,0.614,0.015,0.59
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.96,0.572,0.59,0.96,0.567,0.017,0.58
127-2,0.93,0.535,0.75,0.93,0.533,0.019,0.74
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.67,0.682,0.07,0.67,0.683,0.004,0.08
129-1,1.00,0.537,0.60,1.00,0.537,0.019,0.60
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,1.00,0.537,0.60,1.00,0.537,0.019,0.60
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.92,0.562,0.22,0.92,0.560,0.020,0.18
131-2,0.93,0.563,0.14,0.93,0.560,0.020,0.12
131-3,0.98,0.591,0.07,0.98,0.584,0.017,0.10
132-1,1.00,0.561,0.72,1.00,0.555,0.017,0.71
132-2,1.00,0.564,0.72,1.00,0.557,0.017,0.68
65-1,0.99,0.615,0.29,0.99,0.611,0.010,0.28
65-2,0.99,0.624,0.19,0.99,0.623,0.010,0.18
65-3,0.99,0.624,0.20,0.99,0.623,0.009,0.20
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-2,1.00,0.550,0.44,1.00,0.545,0.019,0.49
70-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
70-2,1.00,0.558,0.33,1.00,0.558,0.014,0.33
70-3,1.00,0.523,0.42,1.00,0.522,0.019,0.41
72-1,0.96,0.578,0.01,0.96,0.579,0.023,0.01
72-2,0.94,0.546,0.01,0.94,0.548,0.021,0.01
73-1,1.00,0.614,1.00,1.00,0.612,0.016,0.99
73-2,1.00,0.611,0.99,1.00,0.608,0.017,0.98
73-3,1.00,0.844,1.00,1.00,0.844,0.019,1.00
74-1,0.52,0.667,0.02,0.52,0.666,0.018,0.06
74-2,0.98,0.541,0.38,0.98,0.541,0.020,0.40
75-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
75-2,1.00,0.571,0.69,1.00,0.562,0.020,0.71
79-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
80-1,0.58,0.655,0.09,0.58,0.652,0.017,0.09
80-2,0.99,0.545,0.66,0.99,0.546,0.024,0.65
81-1,0.98,0.582,0.50,0.98,0.583,0.019,0.50
81-2,0.98,0.582,0.50,0.98,0.583,0.019,0.50
82-1,0.93,0.578,0.55,0.93,0.575,0.016,0.56
83-1,0.98,0.580,0.70,0.98,0.579,0.018,0.73
83-2,0.98,0.575,0.60,0.98,0.574,0.018,0.67
84-1,0.86,0.657,0.05,0.86,0.655,0.007,0.05
85-1,0.95,0.554,0.61,0.95,0.551,0.018,0.63
85-2,0.95,0.554,0.61,0.95,0.551,0.018,0.63
86-1,0.68,0.598,0.30,0.68,0.598,0.023,0.31
86-2,0.68,0.598,0.30,0.68,0.598,0.023,0.31
86-3,0.45,0.686,0.31,0.45,0.688,0.029,0.31
87-1,0.93,0.617,0.42,0.93,0.613,0.017,0.41
87-2,0.93,0.612,0.20,0.93,0.609,0.015,0.20
87-3,0.80,0.602,0.19,0.80,0.601,0.018,0.25
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.99,0.606,0.99,0.99,0.607,0.025,0.97
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,1.00,0.553,0.20,1.00,0.554,0.020,0.19
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.637,0.51,1.00,0.633,0.014,0.51
99-1,0.98,0.552,0.42,0.98,0.551,0.021,0.42
