ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,3.904,0.97,1.00,3.893,0.377,0.96
BLAST-S14,1.00,3.783,0.97,1.00,3.765,0.364,0.98
Naive-S11,1.00,3.711,0.44,1.00,3.714,0.380,0.44
Naive-S14,1.00,3.711,0.48,1.00,3.716,0.382,0.49
101-1,0.95,4.014,0.51,0.95,4.001,0.388,0.51
101-2,0.17,3.799,0.20,0.17,3.800,0.395,0.17
101-3,0.95,3.619,0.94,0.95,3.612,0.359,0.88
102-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
102-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
102-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
103-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
103-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
103-3,0.58,3.702,0.33,0.57,3.710,0.374,0.35
104-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
104-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
104-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
105-1,1.00,3.961,0.97,1.00,3.939,0.382,0.96
105-2,0.99,14.403,1.00,0.99,14.412,1.827,1.00
105-3,0.99,23.294,1.00,0.99,23.295,2.367,1.00
106-1,0.48,3.814,0.30,0.48,3.808,0.380,0.36
106-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
106-3,0.33,3.789,0.30,0.33,3.788,0.382,0.30
107-1,1.00,19.906,1.00,1.00,19.925,2.088,1.00
107-2,1.00,3.797,0.10,1.00,3.799,0.390,0.10
107-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
108-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
109-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
110-1,0.98,4.843,1.00,0.98,4.873,0.437,1.00
110-2,0.97,4.095,1.00,0.97,4.105,0.388,0.99
110-3,0.98,8.673,1.00,0.98,8.685,0.548,1.00
111-1,0.98,4.740,1.00,0.98,4.770,0.421,1.00
111-2,0.96,7.741,1.00,0.96,7.759,0.534,1.00
111-3,0.11,3.998,1.00,0.11,4.001,0.386,0.83
112-1,1.00,3.921,0.89,1.00,3.920,0.393,0.90
112-2,1.00,3.925,0.88,1.00,3.917,0.393,0.89
112-3,1.00,3.735,0.83,1.00,3.732,0.375,0.84
113-1,1.00,3.735,0.83,1.00,3.719,0.374,0.83
113-2,0.76,8.368,1.00,0.76,8.378,0.490,1.00
113-3,0.98,4.368,1.00,0.98,4.394,0.360,1.00
114-1,1.00,6.833,1.00,1.00,6.851,0.659,1.00
115-1,1.00,3.814,0.74,1.00,3.775,0.376,0.76
116-1,0.58,3.845,0.66,0.58,3.834,0.378,0.73
116-2,0.28,3.822,0.13,0.28,3.829,0.393,0.37
117-1,1.00,3.851,0.19,1.00,3.830,0.371,0.19
117-2,0.18,4.337,1.00,0.18,4.376,0.370,1.00
119-1,0.95,3.882,0.97,0.95,3.886,0.386,0.97
120-1,1.00,7.070,1.00,1.00,7.086,0.676,1.00
120-2,1.00,3.858,0.81,1.00,3.828,0.363,0.80
120-3,0.99,3.704,0.81,0.99,3.695,0.371,0.80
121-1,0.70,4.030,0.85,0.70,3.993,0.378,0.82
121-2,0.08,3.983,0.61,0.08,3.992,0.390,0.70
121-3,0.70,3.716,0.09,0.70,3.700,0.358,0.13
122-1,0.83,3.971,1.00,0.83,3.977,0.385,1.00
124-1,1.00,3.967,0.54,1.00,3.964,0.385,0.60
124-2,1.00,3.934,0.46,1.00,3.939,0.383,0.47
124-3,1.00,3.910,0.54,1.00,3.922,0.390,0.55
125-1,0.97,6.801,1.00,0.97,6.820,0.658,1.00
125-2,0.98,3.885,0.93,0.98,3.880,0.387,0.92
125-3,1.00,3.848,0.90,1.00,3.853,0.387,0.90
126-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
127-1,0.96,3.821,0.79,0.96,3.814,0.379,0.78
127-2,0.93,3.750,0.89,0.93,3.713,0.381,0.85
127-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
128-1,0.67,5.628,1.00,0.67,5.680,0.771,1.00
129-1,1.00,3.742,0.70,1.00,3.723,0.376,0.69
129-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
129-3,1.00,3.742,0.70,1.00,3.723,0.376,0.69
130-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
130-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
130-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
131-1,0.92,3.867,0.93,0.92,3.820,0.381,0.78
131-2,0.93,3.924,0.92,0.93,3.917,0.381,0.86
131-3,0.98,3.896,0.36,0.98,3.849,0.375,0.42
132-1,1.00,3.857,0.92,1.00,3.844,0.393,0.90
132-2,1.00,3.681,0.85,1.00,3.658,0.372,0.87
65-1,0.99,3.730,0.34,0.99,3.728,0.376,0.35
65-2,0.99,3.795,0.22,0.99,3.787,0.374,0.23
65-3,0.99,3.793,0.25,0.99,3.793,0.376,0.25
68-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
68-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
69-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
69-2,1.00,3.735,1.00,1.00,3.746,0.375,0.99
70-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
70-2,1.00,3.538,0.34,1.00,3.534,0.354,0.34
70-3,1.00,3.474,0.42,1.00,3.468,0.376,0.43
72-1,0.96,3.980,0.65,0.96,3.964,0.376,0.68
72-2,0.94,3.944,0.16,0.94,3.918,0.385,0.20
73-1,1.00,7.654,1.00,1.00,7.679,0.958,1.00
73-2,1.00,6.682,1.00,1.00,6.713,0.802,1.00
73-3,1.00,44.006,1.00,1.00,43.994,3.118,1.00
74-1,0.52,4.015,0.62,0.52,3.985,0.382,0.57
74-2,0.98,3.789,0.85,0.98,3.779,0.350,0.85
75-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
75-2,1.00,3.735,1.00,1.00,3.747,0.375,1.00
79-1,0.00,4.078,1.00,0.00,4.082,0.397,1.00
79-2,0.00,4.078,1.00,0.00,4.082,0.397,1.00
79-3,0.00,4.078,1.00,0.00,4.082,0.397,1.00
80-1,0.58,4.071,0.74,0.58,4.058,0.390,0.79
