ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.94,11.985,0.98,0.94,11.819,2.208,0.98
BLAST-S14,1.00,12.692,1.00,1.00,12.918,2.050,1.00
Naive-S11,1.00,11.439,0.31,1.00,11.305,1.814,0.28
Naive-S14,1.00,11.439,0.33,1.00,11.326,1.839,0.30
101-1,1.00,12.395,0.85,1.00,12.026,1.964,0.71
101-2,1.00,10.833,0.77,1.00,10.818,1.709,0.77
101-3,1.00,24.777,1.00,1.00,24.999,6.418,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.31,14.806,0.50,0.31,13.165,4.109,0.46
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,12.457,1.00,1.00,12.117,2.231,1.00
105-2,1.00,93.275,1.00,1.00,93.793,44.966,1.00
105-3,1.00,102.774,1.00,1.00,103.284,45.649,1.00
106-1,0.31,6.578,0.80,0.31,6.700,1.561,0.87
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.19,5.505,0.80,0.19,5.506,1.559,0.87
107-1,1.00,119.358,1.00,1.00,119.322,35.181,1.00
107-2,1.00,8.235,0.11,1.00,8.176,1.885,0.12
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,21.182,1.00,1.00,21.572,7.272,1.00
110-2,1.00,13.397,0.93,1.00,13.915,3.245,0.88
110-3,1.00,16.753,1.00,1.00,17.130,4.150,0.97
111-1,1.00,16.597,0.99,1.00,16.979,4.792,0.99
111-2,1.00,20.608,1.00,1.00,20.983,5.537,0.99
111-3,0.12,13.726,1.00,0.12,13.916,0.156,1.00
112-1,1.00,13.290,0.89,1.00,13.696,3.246,0.84
112-2,1.00,13.293,0.94,1.00,13.673,3.249,0.84
112-3,1.00,11.221,0.69,1.00,11.090,1.760,0.71
113-1,1.00,11.180,0.71,1.00,11.074,1.780,0.72
113-2,0.50,25.642,1.00,0.50,26.226,7.718,1.00
113-3,1.00,12.236,0.99,1.00,12.643,2.835,0.99
114-1,1.00,33.556,1.00,1.00,33.597,11.797,1.00
115-1,1.00,10.781,0.97,1.00,10.620,1.996,0.88
116-1,0.75,8.973,0.97,0.75,9.018,2.353,0.98
116-2,0.38,7.230,1.00,0.38,7.308,3.334,1.00
117-1,1.00,7.970,0.23,1.00,8.061,1.993,0.23
117-2,0.50,29.439,1.00,0.50,29.820,13.155,1.00
119-1,1.00,12.112,0.91,1.00,11.780,1.807,0.91
