ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.192,0.73,1.00,0.209,0.035,0.62
BLAST-S14,1.00,0.170,0.75,1.00,0.179,0.027,0.67
Naive-S11,1.00,0.227,0.14,1.00,0.233,0.020,0.18
Naive-S14,1.00,0.235,0.17,1.00,0.238,0.020,0.19
101-1,0.97,0.210,0.37,0.97,0.225,0.035,0.37
101-2,0.97,0.230,0.18,0.97,0.229,0.033,0.21
101-3,0.97,0.267,0.20,0.97,0.275,0.035,0.38
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.32,0.169,0.50,0.32,0.178,0.068,0.44
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.231,0.96,1.00,0.231,0.045,0.96
105-2,1.00,0.235,0.95,1.00,0.239,0.047,0.95
105-3,1.00,0.207,0.96,1.00,0.219,0.044,0.98
106-1,0.39,0.251,0.13,0.39,0.239,0.083,0.33
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.23,0.170,0.40,0.23,0.181,0.085,0.38
107-1,1.00,0.162,0.68,1.00,0.169,0.038,0.71
107-2,1.00,0.183,0.02,1.00,0.186,0.046,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.236,0.68,1.00,0.249,0.043,0.83
110-2,1.00,0.273,0.32,1.00,0.276,0.045,0.42
110-3,1.00,0.248,0.01,1.00,0.240,0.029,0.01
111-1,1.00,0.255,0.42,1.00,0.270,0.045,0.64
111-2,0.94,0.250,0.01,0.94,0.243,0.035,0.04
111-3,0.23,0.155,0.17,0.23,0.174,0.055,0.49
112-1,1.00,0.283,0.42,1.00,0.287,0.044,0.44
112-2,1.00,0.290,0.46,1.00,0.294,0.044,0.43
112-3,1.00,0.280,0.42,1.00,0.283,0.043,0.41
113-1,1.00,0.284,0.44,1.00,0.290,0.043,0.41
113-2,0.42,0.065,0.60,0.42,0.065,0.019,0.55
113-3,0.97,0.256,0.42,0.97,0.269,0.045,0.61
114-1,1.00,0.270,0.74,1.00,0.282,0.046,0.81
115-1,1.00,0.275,0.17,1.00,0.275,0.049,0.19
116-1,0.68,0.128,0.56,0.68,0.128,0.035,0.63
116-2,0.39,0.072,0.28,0.39,0.072,0.032,0.46
117-1,1.00,0.292,0.14,1.00,0.297,0.039,0.14
117-2,0.61,0.202,1.00,0.61,0.196,0.063,1.00
119-1,1.00,0.249,0.69,1.00,0.259,0.041,0.69
120-1,1.00,0.258,0.72,1.00,0.266,0.046,0.84
120-2,1.00,0.240,0.44,1.00,0.244,0.030,0.47
120-3,1.00,0.205,0.46,1.00,0.203,0.034,0.47
121-1,0.32,0.103,0.60,0.32,0.107,0.039,0.67
121-2,0.16,0.351,1.00,0.16,0.336,0.214,0.95
121-3,0.35,0.173,0.10,0.35,0.173,0.072,0.19
122-1,0.84,0.298,0.77,0.84,0.305,0.060,0.81
124-1,1.00,0.243,0.34,1.00,0.251,0.034,0.28
124-2,1.00,0.221,0.15,1.00,0.220,0.027,0.15
124-3,1.00,0.238,0.34,1.00,0.245,0.035,0.28
125-1,1.00,0.273,0.74,1.00,0.283,0.046,0.81
125-2,0.97,0.244,0.33,0.97,0.251,0.049,0.37
125-3,1.00,0.250,0.28,1.00,0.251,0.043,0.28
126-1,1.00,0.266,0.27,1.00,0.268,0.042,0.30
127-1,1.00,0.240,0.43,1.00,0.247,0.036,0.46
127-2,1.00,0.240,0.52,1.00,0.255,0.034,0.47
127-3,0.13,0.101,0.60,0.13,0.087,0.045,0.45
128-1,0.71,0.215,0.60,0.71,0.223,0.065,0.42
129-1,1.00,0.317,0.64,1.00,0.319,0.035,0.62
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.317,0.64,1.00,0.319,0.035,0.62
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.90,0.259,0.06,0.90,0.256,0.044,0.08
131-2,0.87,0.253,0.36,0.87,0.258,0.055,0.22
131-3,1.00,0.269,0.05,1.00,0.269,0.055,0.06
132-1,1.00,0.295,0.57,1.00,0.307,0.043,0.56
132-2,1.00,0.299,0.57,1.00,0.311,0.042,0.54
65-1,0.97,0.224,0.29,0.97,0.226,0.032,0.28
65-2,0.97,0.216,0.25,0.97,0.224,0.030,0.27
65-3,0.97,0.236,0.30,0.97,0.237,0.031,0.30
68-1,1.00,0.222,0.97,1.00,0.218,0.050,0.94
68-2,1.00,0.180,0.97,1.00,0.186,0.047,0.98
69-1,1.00,0.256,0.12,1.00,0.260,0.045,0.17
69-2,1.00,0.306,0.27,1.00,0.306,0.049,0.22
70-1,1.00,0.217,0.27,1.00,0.220,0.028,0.26
70-2,1.00,0.252,0.18,1.00,0.254,0.029,0.17
70-3,1.00,0.244,0.15,1.00,0.247,0.032,0.16
72-1,0.90,0.230,0.01,0.90,0.232,0.041,0.12
72-2,0.74,0.205,0.01,0.74,0.205,0.049,0.06
73-1,0.97,0.267,0.98,0.97,0.270,0.053,0.92
73-2,1.00,0.262,0.98,1.00,0.265,0.051,0.92
73-3,1.00,0.167,0.96,1.00,0.165,0.056,0.93
74-1,0.65,0.238,0.01,0.65,0.237,0.057,0.04
74-2,1.00,0.253,0.09,1.00,0.261,0.042,0.11
75-1,1.00,0.262,0.21,1.00,0.265,0.049,0.26
75-2,1.00,0.291,0.27,1.00,0.294,0.053,0.27
79-1,0.97,0.261,0.13,0.97,0.264,0.037,0.14
79-2,0.74,0.253,0.13,0.74,0.257,0.040,0.13
79-3,1.00,0.285,0.10,1.00,0.286,0.041,0.10
80-1,0.77,0.202,0.01,0.77,0.205,0.051,0.07
80-2,1.00,0.293,0.18,1.00,0.305,0.050,0.22
81-1,0.94,0.240,0.48,0.94,0.243,0.047,0.50
81-2,0.94,0.237,0.44,0.94,0.239,0.046,0.48
82-1,0.97,0.196,0.56,0.97,0.200,0.037,0.62
83-1,1.00,0.247,0.39,1.00,0.248,0.037,0.40
83-2,1.00,0.252,0.27,1.00,0.253,0.038,0.37
84-1,0.74,0.175,0.06,0.74,0.176,0.032,0.06
85-1,1.00,0.262,0.72,1.00,0.273,0.038,0.54
85-2,1.00,0.262,0.72,1.00,0.273,0.038,0.54
86-1,0.97,0.243,0.80,0.97,0.251,0.035,0.63
86-2,0.97,0.243,0.80,0.97,0.251,0.035,0.63
86-3,0.90,0.222,0.30,0.90,0.221,0.040,0.34
87-1,0.90,0.226,0.49,0.90,0.237,0.047,0.45
87-2,0.90,0.221,0.21,0.90,0.223,0.043,0.21
87-3,0.77,0.238,0.46,0.77,0.242,0.049,0.52
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.319,0.91,1.00,0.316,0.057,0.86
95-1,1.00,0.196,0.95,1.00,0.228,0.034,0.87
95-2,1.00,0.176,0.90,1.00,0.196,0.043,0.89
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
