ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.375,0.43,1.00,0.376,0.011,0.43
BLAST-S14,0.97,0.345,0.42,0.97,0.347,0.013,0.43
Naive-S11,1.00,0.238,0.11,1.00,0.238,0.009,0.11
Naive-S14,1.00,0.238,0.17,1.00,0.238,0.009,0.17
101-1,0.94,0.388,0.37,0.94,0.389,0.011,0.34
101-2,0.89,0.422,0.10,0.89,0.422,0.013,0.09
101-3,0.94,0.407,0.09,0.94,0.409,0.012,0.09
102-1,0.99,0.419,0.42,0.99,0.422,0.013,0.44
102-2,0.94,0.416,0.46,0.94,0.416,0.013,0.46
102-3,0.02,0.022,0.03,0.02,0.022,0.007,0.15
103-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
103-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
103-3,0.55,0.339,0.17,0.55,0.338,0.015,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.98,0.366,0.92,0.98,0.366,0.013,0.92
105-2,0.95,0.379,0.96,0.95,0.381,0.013,0.97
105-3,0.97,0.373,1.00,0.97,0.373,0.013,1.00
106-1,0.75,0.301,0.03,0.75,0.300,0.013,0.04
106-2,0.40,0.096,0.72,0.40,0.097,0.010,0.72
106-3,0.29,0.197,0.03,0.29,0.197,0.015,0.04
107-1,1.00,0.353,0.78,1.00,0.356,0.013,0.78
107-2,1.00,0.371,0.03,1.00,0.370,0.013,0.03
107-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.97,0.453,0.07,0.97,0.454,0.008,0.06
110-2,0.94,0.359,0.29,0.94,0.359,0.012,0.29
110-3,1.00,0.278,0.06,1.00,0.279,0.012,0.10
111-1,0.94,0.436,0.07,0.94,0.437,0.009,0.09
111-2,0.98,0.263,0.23,0.98,0.264,0.011,0.17
111-3,0.15,0.086,0.01,0.15,0.086,0.012,0.01
112-1,1.00,0.377,0.40,1.00,0.378,0.013,0.41
112-2,1.00,0.372,0.40,1.00,0.374,0.012,0.42
112-3,1.00,0.359,0.40,1.00,0.359,0.013,0.40
113-1,1.00,0.353,0.34,1.00,0.355,0.012,0.36
113-2,0.80,0.140,0.23,0.80,0.142,0.009,0.31
113-3,0.63,0.308,0.22,0.63,0.310,0.012,0.23
114-1,1.00,0.446,0.93,1.00,0.448,0.013,0.90
115-1,1.00,0.415,0.34,1.00,0.416,0.012,0.34
116-1,0.61,0.319,0.10,0.61,0.319,0.015,0.18
116-2,0.60,0.327,0.10,0.60,0.326,0.015,0.17
117-1,1.00,0.444,0.11,1.00,0.445,0.011,0.11
117-2,0.23,0.181,1.00,0.23,0.181,0.016,1.00
119-1,0.96,0.423,0.77,0.96,0.425,0.013,0.80
120-1,1.00,0.452,0.93,1.00,0.453,0.013,0.94
120-2,1.00,0.313,0.59,1.00,0.314,0.012,0.59
120-3,0.76,0.265,0.49,0.76,0.265,0.013,0.50
121-1,0.49,0.305,0.44,0.49,0.304,0.015,0.46
121-2,0.09,0.094,0.32,0.09,0.094,0.014,0.34
121-3,0.70,0.389,0.01,0.70,0.388,0.013,0.01
122-1,0.85,0.432,0.69,0.85,0.432,0.013,0.71
124-1,1.00,0.269,0.34,1.00,0.269,0.011,0.33
124-2,1.00,0.210,0.16,1.00,0.211,0.009,0.17
124-3,1.00,0.222,0.23,1.00,0.223,0.009,0.22
125-1,0.96,0.446,0.92,0.96,0.447,0.013,0.89
125-2,0.91,0.388,0.26,0.91,0.391,0.013,0.26
125-3,0.99,0.407,0.61,0.99,0.410,0.012,0.57
126-1,0.26,0.131,0.25,0.26,0.130,0.013,0.25
127-1,0.93,0.442,0.46,0.93,0.445,0.014,0.50
127-2,0.92,0.464,0.14,0.92,0.465,0.014,0.14
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.59,0.239,0.05,0.59,0.240,0.014,0.06
129-1,0.98,0.428,0.46,0.98,0.430,0.013,0.47
129-2,0.32,0.181,0.40,0.32,0.184,0.012,0.37
129-3,0.98,0.429,0.46,0.98,0.431,0.013,0.47
130-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
131-1,0.75,0.394,0.10,0.75,0.394,0.014,0.11
131-2,0.77,0.406,0.09,0.77,0.406,0.014,0.08
131-3,0.97,0.357,0.17,0.97,0.359,0.014,0.14
132-1,1.00,0.394,0.52,1.00,0.396,0.012,0.50
132-2,1.00,0.377,0.46,1.00,0.377,0.012,0.48
65-1,0.98,0.241,0.20,0.98,0.242,0.009,0.20
65-2,0.97,0.241,0.19,0.97,0.244,0.009,0.20
65-3,0.98,0.243,0.23,0.98,0.244,0.009,0.23
68-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
68-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
69-1,0.39,0.281,0.15,0.39,0.282,0.013,0.15
69-2,1.00,0.404,0.24,1.00,0.406,0.012,0.28
70-1,1.00,0.434,0.11,1.00,0.435,0.012,0.13
70-2,1.00,0.277,0.10,1.00,0.277,0.009,0.10
