ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.554,0.42,0.99,0.551,0.011,0.44
BLAST-S14,0.98,0.550,0.45,0.98,0.546,0.012,0.44
Naive-S11,1.00,0.629,0.09,1.00,0.629,0.004,0.09
Naive-S14,1.00,0.627,0.13,1.00,0.627,0.004,0.13
101-1,0.95,0.571,0.38,0.95,0.571,0.008,0.38
101-2,0.92,0.513,0.10,0.92,0.513,0.011,0.10
101-3,0.95,0.504,0.12,0.95,0.504,0.011,0.13
102-1,1.00,0.482,0.53,1.00,0.481,0.012,0.52
102-2,0.95,0.491,0.56,0.95,0.488,0.012,0.56
102-3,0.02,0.983,0.01,0.02,0.983,0.007,0.06
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.49,0.656,0.17,0.49,0.656,0.018,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.99,0.528,0.92,0.99,0.528,0.010,0.92
105-2,0.97,0.511,0.99,0.97,0.509,0.010,0.99
105-3,0.97,0.523,1.00,0.97,0.524,0.010,1.00
106-1,0.80,0.592,0.07,0.80,0.593,0.012,0.07
106-2,0.49,0.746,0.60,0.49,0.747,0.013,0.60
106-3,0.26,0.828,0.07,0.26,0.828,0.016,0.07
107-1,1.00,0.573,0.79,1.00,0.571,0.009,0.78
107-2,1.00,0.511,0.03,1.00,0.510,0.011,0.03
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.99,0.635,0.15,0.99,0.636,0.009,0.15
110-2,0.95,0.533,0.40,0.95,0.533,0.011,0.42
110-3,0.99,0.655,0.61,0.99,0.655,0.006,0.60
111-1,0.93,0.628,0.15,0.93,0.628,0.009,0.16
111-2,0.98,0.652,0.55,0.98,0.651,0.006,0.55
111-3,0.09,0.937,0.02,0.09,0.937,0.011,0.02
112-1,1.00,0.510,0.39,1.00,0.510,0.011,0.39
112-2,1.00,0.511,0.40,1.00,0.511,0.011,0.40
112-3,0.99,0.515,0.39,0.99,0.515,0.011,0.39
113-1,0.99,0.517,0.40,0.99,0.516,0.011,0.39
113-2,0.77,0.662,0.61,0.77,0.661,0.006,0.58
113-3,0.54,0.645,0.15,0.54,0.645,0.010,0.17
114-1,1.00,0.477,0.96,1.00,0.477,0.012,0.95
115-1,1.00,0.489,0.42,1.00,0.487,0.011,0.40
116-1,0.82,0.532,0.12,0.82,0.532,0.014,0.10
116-2,0.76,0.588,0.04,0.77,0.588,0.016,0.09
117-1,1.00,0.527,0.11,1.00,0.527,0.011,0.11
117-2,0.34,0.748,1.00,0.34,0.748,0.020,1.00
119-1,0.96,0.488,0.69,0.96,0.488,0.012,0.72
120-1,1.00,0.480,0.96,1.00,0.479,0.011,0.97
120-2,1.00,0.575,0.52,1.00,0.575,0.008,0.53
120-3,0.76,0.675,0.44,0.77,0.675,0.011,0.44
121-1,0.57,0.615,0.51,0.57,0.615,0.018,0.54
121-2,0.04,0.974,0.27,0.04,0.973,0.008,0.40
121-3,0.64,0.579,0.01,0.64,0.579,0.017,0.01
122-1,0.84,0.532,0.70,0.84,0.532,0.013,0.71
124-1,1.00,0.629,0.28,1.00,0.628,0.006,0.27
124-2,1.00,0.643,0.14,1.00,0.643,0.005,0.15
124-3,1.00,0.642,0.23,1.00,0.642,0.005,0.24
125-1,0.97,0.477,0.96,0.97,0.477,0.012,0.95
125-2,0.92,0.524,0.29,0.92,0.524,0.010,0.29
125-3,0.99,0.540,0.60,0.99,0.539,0.012,0.59
126-1,0.98,0.505,0.25,0.98,0.505,0.013,0.25
127-1,0.96,0.462,0.51,0.96,0.461,0.013,0.53
127-2,0.95,0.459,0.14,0.95,0.458,0.013,0.15
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.65,0.627,0.07,0.65,0.626,0.008,0.06
129-1,0.99,0.474,0.46,0.99,0.474,0.012,0.46
129-2,0.26,0.782,0.14,0.26,0.782,0.015,0.16
129-3,0.99,0.475,0.46,0.99,0.474,0.012,0.45
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.81,0.497,0.05,0.81,0.497,0.013,0.05
131-2,0.80,0.500,0.04,0.80,0.500,0.013,0.04
131-3,0.98,0.508,0.12,0.98,0.507,0.011,0.12
132-1,1.00,0.508,0.46,1.00,0.507,0.011,0.46
132-2,0.99,0.513,0.45,0.99,0.513,0.011,0.45
65-1,0.91,0.572,0.12,0.91,0.572,0.010,0.12
65-2,0.86,0.577,0.12,0.86,0.576,0.010,0.11
65-3,0.90,0.575,0.12,0.90,0.574,0.010,0.12
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.18,0.840,0.01,0.18,0.840,0.017,0.01
69-2,1.00,0.504,0.29,1.00,0.503,0.011,0.34
70-1,1.00,0.501,0.09,1.00,0.500,0.011,0.10
70-2,1.00,0.584,0.10,1.00,0.584,0.006,0.10
70-3,1.00,0.578,0.10,1.00,0.578,0.009,0.10
72-1,0.99,0.506,0.01,0.99,0.506,0.015,0.01
72-2,0.92,0.734,0.01,0.91,0.734,0.016,0.01
73-1,1.00,0.557,0.99,1.00,0.558,0.010,0.99
73-2,1.00,0.556,0.99,1.00,0.556,0.010,0.99
73-3,0.99,0.674,1.00,0.99,0.674,0.013,0.99
74-1,0.51,0.650,0.01,0.51,0.650,0.015,0.01
74-2,0.99,0.509,0.21,0.99,0.508,0.011,0.21
75-1,0.18,0.840,0.01,0.18,0.840,0.017,0.01
75-2,1.00,0.483,0.68,1.00,0.483,0.011,0.67
79-1,0.92,0.486,0.11,0.92,0.485,0.011,0.11
79-2,0.58,0.623,0.03,0.58,0.623,0.015,0.03
79-3,0.98,0.476,0.11,0.98,0.475,0.011,0.12
80-1,0.56,0.621,0.02,0.56,0.620,0.014,0.02
80-2,0.99,0.506,0.40,0.99,0.505,0.010,0.36
81-1,0.78,0.567,0.01,0.78,0.568,0.016,0.02
81-2,0.78,0.567,0.01,0.78,0.568,0.016,0.02
82-1,0.92,0.545,0.67,0.91,0.544,0.010,0.69
83-1,0.98,0.535,0.25,0.98,0.534,0.008,0.25
83-2,0.98,0.529,0.25,0.98,0.528,0.009,0.25
84-1,0.81,0.656,0.05,0.81,0.656,0.005,0.05
85-1,0.97,0.457,0.29,0.97,0.456,0.013,0.29
85-2,0.99,0.472,0.40,0.99,0.472,0.012,0.42
86-1,0.92,0.575,0.30,0.92,0.575,0.014,0.30
86-2,0.92,0.575,0.30,0.92,0.575,0.014,0.30
86-3,0.90,0.642,0.30,0.90,0.642,0.017,0.30
87-1,0.86,0.524,0.42,0.86,0.521,0.012,0.41
87-2,0.86,0.548,0.18,0.86,0.547,0.010,0.18
87-3,0.69,0.564,0.25,0.69,0.564,0.013,0.23
88-1,0.95,0.480,0.06,0.95,0.479,0.013,0.05
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.12,0.885,0.02,0.12,0.886,0.015,0.02
91-2,0.12,0.926,1.00,0.12,0.926,0.011,1.00
91-3,0.12,0.885,0.46,0.12,0.885,0.015,0.46
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.99,0.478,0.53,0.99,0.477,0.012,0.70
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.46,0.738,1.00,0.46,0.738,0.010,1.00
96-2,0.41,0.783,1.00,0.41,0.783,0.013,1.00
96-3,0.40,0.786,1.00,0.40,0.786,0.012,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.55,0.690,0.48,0.55,0.689,0.005,0.47
99-1,0.97,0.453,0.11,0.97,0.451,0.014,0.10
