ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.239,0.52,1.00,0.246,0.047,0.57
BLAST-S14,1.00,0.196,0.73,1.00,0.223,0.046,0.61
Naive-S11,1.00,0.375,0.21,1.00,0.377,0.020,0.19
Naive-S14,1.00,0.347,0.19,1.00,0.346,0.018,0.19
101-1,0.76,0.165,0.37,0.76,0.164,0.033,0.36
101-2,0.76,0.217,0.11,0.76,0.219,0.043,0.21
101-3,0.76,0.248,0.64,0.76,0.245,0.035,0.47
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.29,0.063,0.17,0.29,0.061,0.030,0.16
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,1.00,0.221,0.97,1.00,0.216,0.047,0.94
105-2,0.95,0.194,0.93,0.95,0.194,0.043,0.93
105-3,0.95,0.197,0.99,0.95,0.194,0.046,0.99
106-1,0.33,0.087,0.33,0.33,0.085,0.034,0.30
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.29,0.069,0.16,0.29,0.067,0.033,0.23
107-1,1.00,0.201,1.00,1.00,0.198,0.042,0.95
107-2,1.00,0.138,0.03,1.00,0.142,0.041,0.06
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.95,0.245,1.00,0.95,0.252,0.047,0.94
110-2,1.00,0.233,0.62,1.00,0.252,0.042,0.47
110-3,0.95,0.252,0.25,0.95,0.252,0.037,0.22
111-1,0.95,0.260,0.89,0.95,0.268,0.052,0.90
111-2,0.90,0.259,0.28,0.90,0.254,0.043,0.26
111-3,0.29,0.134,0.76,0.29,0.142,0.051,0.59
112-1,0.95,0.287,0.61,0.95,0.286,0.052,0.62
112-2,0.95,0.285,0.64,0.95,0.287,0.052,0.61
112-3,0.95,0.285,0.61,0.95,0.284,0.052,0.61
113-1,0.95,0.282,0.64,0.95,0.285,0.052,0.60
113-2,0.43,0.106,0.33,0.43,0.110,0.033,0.47
113-3,0.95,0.261,0.89,0.95,0.268,0.052,0.89
114-1,1.00,0.165,0.75,1.00,0.180,0.029,0.82
115-1,1.00,0.197,0.33,1.00,0.209,0.037,0.42
116-1,0.81,0.165,0.46,0.81,0.164,0.041,0.57
116-2,0.29,0.072,0.48,0.28,0.067,0.037,0.54
117-1,1.00,0.350,0.13,1.00,0.352,0.029,0.13
117-2,0.57,0.151,1.00,0.57,0.146,0.030,1.00
119-1,0.95,0.257,0.84,0.95,0.263,0.046,0.83
120-1,1.00,0.160,0.72,1.00,0.182,0.028,0.82
120-2,1.00,0.196,0.52,1.00,0.209,0.033,0.54
