ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,14.790,1.00,1.00,14.764,2.203,0.98
BLAST-S14,1.00,14.790,1.00,1.00,14.747,2.206,0.99
Naive-S11,1.00,12.703,0.23,1.00,12.702,1.927,0.23
Naive-S14,1.00,12.757,0.25,1.00,12.766,1.941,0.25
101-1,0.76,14.757,0.44,0.76,14.722,2.200,0.68
101-2,0.76,14.040,0.50,0.76,14.014,2.013,0.56
101-3,0.76,18.764,1.00,0.76,19.245,2.640,0.99
102-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
102-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
102-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
103-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
103-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
103-3,0.29,14.694,0.17,0.29,14.658,2.175,0.49
104-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
104-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
104-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
105-1,1.00,14.790,1.00,1.00,14.692,2.187,1.00
105-2,0.95,41.145,1.00,0.95,41.613,19.910,1.00
105-3,0.95,61.176,1.00,0.95,61.117,22.657,1.00
106-1,0.33,14.442,0.26,0.33,14.419,2.003,0.33
106-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
106-3,0.29,14.430,0.26,0.29,14.413,2.001,0.33
107-1,1.00,58.199,1.00,1.00,57.849,20.112,1.00
107-2,1.00,14.375,0.14,1.00,14.336,2.261,0.25
107-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
108-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
109-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
110-1,0.95,19.270,1.00,0.95,19.457,4.296,1.00
110-2,1.00,14.323,0.75,1.00,14.283,2.043,0.78
110-3,0.95,16.411,1.00,0.95,16.599,2.048,0.95
111-1,0.95,18.470,1.00,0.95,18.701,4.273,1.00
111-2,0.90,15.103,0.62,0.90,15.249,2.074,0.67
111-3,0.29,14.318,0.76,0.29,14.308,2.171,0.80
112-1,0.95,13.906,0.81,0.95,13.943,2.155,0.78
112-2,0.95,13.935,0.80,0.95,13.940,2.152,0.78
112-3,0.95,13.667,0.69,0.95,13.545,2.049,0.73
113-1,0.95,13.632,0.73,0.95,13.525,2.038,0.73
113-2,0.43,16.411,1.00,0.43,16.612,2.049,0.98
113-3,0.95,18.184,1.00,0.95,18.414,4.170,1.00
114-1,1.00,27.917,1.00,1.00,28.195,7.725,1.00
115-1,1.00,14.625,1.00,1.00,14.504,2.013,0.90
116-1,0.81,14.379,0.70,0.81,14.300,1.895,0.77
116-2,0.29,14.646,0.70,0.28,14.640,2.173,0.75
117-1,1.00,14.123,0.16,1.00,13.780,1.860,0.21
117-2,0.57,24.946,1.00,0.57,25.178,6.183,1.00
119-1,0.95,14.660,0.94,0.95,14.432,2.052,0.92
120-1,1.00,30.593,1.00,1.00,30.803,8.861,1.00
120-2,1.00,14.781,0.70,1.00,14.662,2.175,0.82
120-3,1.00,14.637,0.71,1.00,14.588,2.161,0.79
121-1,0.38,14.679,0.60,0.38,14.637,2.164,0.75
121-2,0.05,14.696,1.00,0.05,14.684,2.211,1.00
121-3,0.43,14.424,0.13,0.43,14.429,2.167,0.25
122-1,0.71,14.284,0.99,0.71,14.262,2.018,0.99
124-1,1.00,14.618,0.56,1.00,14.538,2.077,0.55
124-2,1.00,14.123,0.10,1.00,14.051,2.035,0.13
124-3,1.00,14.618,0.56,1.00,14.541,2.074,0.55
125-1,1.00,27.917,1.00,1.00,28.195,7.725,1.00
125-2,0.86,14.657,0.88,0.86,14.606,2.175,0.87
125-3,0.90,14.757,0.96,0.90,14.730,2.200,0.98
126-1,0.48,14.740,0.42,0.48,14.453,2.185,0.36
127-1,0.90,14.094,0.61,0.90,13.894,1.946,0.67
127-2,0.90,13.427,0.71,0.90,13.409,1.914,0.72
127-3,0.05,14.631,0.40,0.05,14.618,2.214,0.61
128-1,0.05,14.762,0.14,0.05,14.758,2.209,0.45
129-1,0.95,13.627,0.75,0.95,13.533,1.829,0.73
129-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
129-3,0.95,13.627,0.75,0.95,13.533,1.829,0.73
130-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
130-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
130-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
131-1,0.81,14.672,1.00,0.81,14.561,2.141,0.80
131-2,0.81,14.535,0.67,0.81,14.621,2.155,0.84
131-3,0.95,14.495,0.25,0.95,14.420,2.045,0.47
132-1,0.95,13.768,0.79,0.95,13.790,2.122,0.78
132-2,0.95,13.457,0.75,0.95,13.369,2.015,0.74
65-1,0.57,13.809,0.52,0.57,13.663,1.895,0.45
65-2,0.57,13.809,0.52,0.57,13.658,1.894,0.45
65-3,0.57,13.799,0.56,0.57,13.628,1.885,0.48
68-1,1.00,41.949,1.00,1.00,42.267,10.876,1.00
68-2,1.00,42.814,1.00,1.00,43.093,10.439,1.00
69-1,1.00,16.024,1.00,1.00,16.120,2.292,0.98
69-2,1.00,16.268,1.00,1.00,16.346,2.302,0.97
70-1,1.00,14.124,0.68,1.00,14.044,2.041,0.66
70-2,1.00,12.722,0.30,1.00,12.586,1.925,0.26
70-3,1.00,12.638,0.22,1.00,12.605,1.924,0.23
72-1,0.81,14.487,0.71,0.81,14.288,2.136,0.69
72-2,0.67,14.272,0.06,0.67,14.149,2.127,0.19
73-1,1.00,75.929,1.00,1.00,76.393,30.066,1.00
73-2,1.00,71.581,1.00,1.00,72.124,30.232,1.00
73-3,1.00,316.338,1.00,1.00,315.792,59.195,1.00
74-1,0.76,14.738,0.56,0.76,14.610,2.145,0.61
74-2,1.00,14.415,1.00,1.00,14.445,2.033,1.00
75-1,1.00,16.024,1.00,1.00,16.119,2.290,0.98
75-2,1.00,16.268,1.00,1.00,16.348,2.301,0.97
79-1,0.81,14.398,0.33,0.81,14.189,1.847,0.35
79-2,0.48,13.455,0.19,0.47,13.441,2.027,0.19
79-3,0.86,14.423,0.28,0.86,14.295,1.812,0.42
80-1,0.90,14.474,0.70,0.90,14.419,2.163,0.75
80-2,1.00,14.415,1.00,1.00,14.445,2.033,1.00
81-1,0.71,14.696,0.94,0.71,14.666,2.118,0.92
81-2,0.71,14.696,0.94,0.71,14.666,2.118,0.92
82-1,0.90,14.784,1.00,0.90,14.784,2.188,0.99
83-1,1.00,23.039,1.00,1.00,23.211,3.815,1.00
83-2,1.00,14.949,1.00,1.00,15.015,2.212,0.81
84-1,0.86,14.790,1.00,0.86,14.719,2.166,0.72
85-1,1.00,14.565,0.87,1.00,14.326,2.076,0.86
85-2,1.00,14.565,0.87,1.00,14.326,2.076,0.86
86-1,0.95,14.661,1.00,0.95,14.680,2.132,0.99
86-2,0.95,14.661,1.00,0.95,14.680,2.132,0.99
86-3,0.81,14.499,0.88,0.81,14.424,2.112,0.82
87-1,0.86,14.264,0.56,0.86,14.230,2.044,0.58
87-2,0.86,14.418,0.40,0.86,14.364,2.088,0.46
87-3,0.76,14.629,0.87,0.76,14.626,2.203,0.89
88-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
89-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
89-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
89-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
91-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
91-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
91-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
93-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
93-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
94-1,1.00,20.112,1.00,1.00,20.165,2.987,0.98
95-1,1.00,43.157,1.00,1.00,43.510,11.690,1.00
95-2,1.00,43.291,1.00,1.00,43.566,10.575,1.00
96-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
96-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
96-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
97-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
97-2,0.00,14.790,1.00,0.00,14.778,2.209,1.00
97-3,0.00,14.790,1.00,0.00,14.778,2.209,1.00
98-1,0.00,14.790,1.00,0.00,14.778,2.209,1.00
99-1,0.95,13.992,0.37,0.95,13.913,1.988,0.38
