ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.529,0.42,0.98,0.528,0.020,0.42
BLAST-S14,0.97,0.533,0.42,0.97,0.530,0.023,0.44
Naive-S11,1.00,0.639,0.09,1.00,0.639,0.006,0.09
Naive-S14,1.00,0.638,0.13,1.00,0.639,0.006,0.13
101-1,0.95,0.560,0.38,0.95,0.560,0.015,0.38
101-2,0.91,0.494,0.10,0.91,0.494,0.020,0.10
101-3,0.95,0.487,0.23,0.95,0.486,0.021,0.24
102-1,1.00,0.486,0.53,1.00,0.484,0.022,0.51
102-2,0.96,0.495,0.63,0.96,0.491,0.022,0.57
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.50,0.656,0.17,0.50,0.656,0.032,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.99,0.550,0.92,0.99,0.552,0.018,0.92
105-2,0.96,0.520,0.98,0.96,0.521,0.019,0.98
105-3,0.97,0.541,1.00,0.97,0.542,0.018,1.00
106-1,0.73,0.588,0.07,0.73,0.589,0.024,0.09
106-2,0.44,0.733,0.60,0.44,0.734,0.027,0.60
106-3,0.28,0.800,0.07,0.28,0.800,0.030,0.08
107-1,1.00,0.567,0.80,1.00,0.566,0.016,0.83
107-2,1.00,0.524,0.03,1.00,0.522,0.020,0.03
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.96,0.602,0.51,0.96,0.596,0.015,0.52
110-2,0.91,0.552,0.37,0.91,0.551,0.020,0.38
110-3,0.98,0.660,0.62,0.98,0.659,0.008,0.53
111-1,0.96,0.600,0.42,0.96,0.596,0.015,0.50
111-2,0.97,0.654,0.56,0.97,0.653,0.010,0.55
111-3,0.09,0.939,0.02,0.09,0.939,0.019,0.04
112-1,0.99,0.515,0.40,0.99,0.512,0.021,0.42
112-2,0.99,0.515,0.40,0.99,0.514,0.021,0.41
112-3,0.99,0.515,0.40,0.99,0.513,0.021,0.41
113-1,0.99,0.516,0.40,0.99,0.515,0.021,0.41
113-2,0.75,0.664,0.49,0.75,0.663,0.008,0.54
113-3,0.94,0.608,0.42,0.94,0.605,0.014,0.47
114-1,1.00,0.492,0.96,1.00,0.491,0.020,0.91
115-1,1.00,0.481,0.43,1.00,0.482,0.020,0.43
116-1,0.83,0.532,0.12,0.83,0.532,0.023,0.12
116-2,0.73,0.603,0.04,0.73,0.602,0.029,0.10
117-1,1.00,0.494,0.11,1.00,0.495,0.022,0.11
117-2,0.32,0.762,1.00,0.32,0.762,0.034,1.00
119-1,0.97,0.504,0.69,0.97,0.499,0.022,0.76
120-1,1.00,0.491,0.96,1.00,0.491,0.021,0.95
120-2,1.00,0.603,0.46,1.00,0.601,0.011,0.49
120-3,0.74,0.692,0.45,0.74,0.692,0.019,0.45
121-1,0.62,0.593,0.60,0.62,0.593,0.030,0.60
121-2,0.03,0.993,0.85,0.03,0.993,0.006,0.77
121-3,0.61,0.589,0.01,0.61,0.589,0.030,0.01
122-1,0.79,0.556,0.74,0.80,0.557,0.026,0.74
124-1,1.00,0.635,0.25,1.00,0.634,0.010,0.26
124-2,1.00,0.646,0.13,1.00,0.645,0.009,0.13
124-3,1.00,0.645,0.25,1.00,0.644,0.009,0.25
125-1,0.97,0.492,0.96,0.97,0.491,0.020,0.91
125-2,0.94,0.540,0.29,0.94,0.536,0.019,0.34
125-3,0.99,0.541,0.60,0.99,0.539,0.019,0.59
126-1,0.99,0.540,0.25,0.99,0.541,0.020,0.25
127-1,0.96,0.473,0.51,0.96,0.471,0.024,0.53
127-2,0.96,0.460,0.16,0.96,0.458,0.024,0.15
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.62,0.619,0.07,0.62,0.615,0.018,0.15
129-1,0.98,0.486,0.45,0.98,0.483,0.023,0.47
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,0.98,0.486,0.45,0.98,0.483,0.023,0.47
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.79,0.511,0.04,0.80,0.511,0.023,0.06
131-2,0.80,0.515,0.04,0.80,0.516,0.022,0.05
131-3,0.98,0.503,0.10,0.98,0.499,0.020,0.12
132-1,0.99,0.516,0.48,0.99,0.514,0.020,0.48
132-2,0.99,0.516,0.46,0.99,0.514,0.020,0.47
65-1,0.91,0.583,0.16,0.91,0.580,0.018,0.15
65-2,0.83,0.584,0.13,0.83,0.581,0.019,0.14
65-3,0.90,0.582,0.14,0.90,0.579,0.019,0.15
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-2,1.00,0.499,0.45,1.00,0.495,0.020,0.46
70-1,1.00,0.506,0.08,1.00,0.503,0.017,0.09
70-2,1.00,0.594,0.11,1.00,0.592,0.011,0.11
70-3,1.00,0.604,0.10,1.00,0.602,0.012,0.10
72-1,0.98,0.531,0.01,0.98,0.532,0.026,0.01
72-2,0.86,0.769,0.01,0.86,0.769,0.025,0.01
73-1,1.00,0.558,0.98,1.00,0.558,0.019,0.99
73-2,1.00,0.555,0.98,1.00,0.555,0.019,0.98
73-3,0.98,0.675,1.00,0.98,0.676,0.023,1.00
74-1,0.51,0.659,0.02,0.51,0.658,0.025,0.03
74-2,0.98,0.506,0.24,0.98,0.505,0.019,0.25
75-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
75-2,1.00,0.492,0.70,1.00,0.491,0.019,0.68
79-1,0.89,0.482,0.14,0.89,0.481,0.023,0.13
79-2,0.57,0.633,0.03,0.57,0.631,0.028,0.07
79-3,0.97,0.487,0.12,0.97,0.486,0.019,0.11
80-1,0.53,0.650,0.02,0.53,0.649,0.024,0.03
80-2,0.98,0.506,0.31,0.98,0.506,0.018,0.32
81-1,0.77,0.534,0.02,0.77,0.534,0.027,0.10
81-2,0.77,0.534,0.02,0.77,0.534,0.027,0.10
82-1,0.89,0.551,0.78,0.89,0.547,0.020,0.74
83-1,0.97,0.571,0.37,0.97,0.570,0.012,0.36
83-2,0.97,0.566,0.37,0.97,0.565,0.012,0.35
84-1,0.89,0.642,0.09,0.89,0.641,0.011,0.09
85-1,0.97,0.470,0.27,0.97,0.468,0.023,0.28
85-2,0.97,0.470,0.27,0.97,0.468,0.023,0.28
86-1,0.87,0.595,0.30,0.87,0.596,0.027,0.30
86-2,0.87,0.595,0.30,0.87,0.596,0.027,0.30
86-3,0.85,0.642,0.30,0.85,0.642,0.030,0.30
87-1,0.88,0.506,0.43,0.88,0.504,0.026,0.42
87-2,0.88,0.560,0.18,0.88,0.559,0.018,0.18
87-3,0.75,0.541,0.25,0.75,0.537,0.024,0.31
88-1,0.94,0.483,0.06,0.94,0.483,0.024,0.06
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.99,0.480,0.34,0.99,0.481,0.021,0.53
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.696,0.50,1.00,0.697,0.008,0.50
99-1,0.97,0.461,0.11,0.97,0.461,0.025,0.11
