ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,6.664,0.74,0.98,6.518,0.419,0.65
BLAST-S14,0.97,6.595,0.74,0.97,6.486,0.401,0.67
Naive-S11,1.00,7.696,0.30,1.00,7.695,0.367,0.30
Naive-S14,1.00,7.759,0.43,1.00,7.759,0.365,0.43
101-1,0.95,6.963,0.46,0.95,6.881,0.419,0.45
101-2,0.91,5.587,0.29,0.91,5.568,0.429,0.30
101-3,0.95,6.368,0.95,0.95,6.330,0.432,0.85
102-1,1.00,5.928,0.67,1.00,5.895,0.395,0.67
102-2,0.96,6.685,0.76,0.96,6.593,0.421,0.79
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.50,6.340,0.33,0.50,6.335,0.488,0.32
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,8.219,0.93,0.99,8.187,0.350,0.94
105-2,0.96,11.296,1.00,0.96,11.335,1.541,1.00
105-3,0.97,16.411,1.00,0.97,16.447,2.071,1.00
106-1,0.73,7.352,0.68,0.73,7.270,0.436,0.74
106-2,0.44,7.538,0.98,0.44,7.435,0.630,0.93
106-3,0.28,6.506,0.29,0.28,6.465,0.793,0.29
107-1,1.00,13.952,1.00,1.00,13.978,1.683,1.00
107-2,1.00,6.913,0.05,1.00,6.837,0.463,0.06
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,7.347,0.87,0.96,7.280,0.403,0.90
110-2,0.91,6.447,0.63,0.91,6.360,0.388,0.71
110-3,0.98,10.909,1.00,0.98,10.935,0.557,1.00
111-1,0.96,7.277,0.87,0.96,7.226,0.404,0.89
111-2,0.97,10.427,1.00,0.97,10.455,0.577,1.00
111-3,0.09,7.827,0.99,0.09,7.800,1.498,0.90
112-1,0.99,6.147,0.56,0.99,6.044,0.359,0.57
112-2,0.99,6.104,0.55,0.99,6.008,0.360,0.57
112-3,0.99,6.195,0.52,0.99,6.100,0.360,0.56
113-1,0.99,6.148,0.52,0.99,6.062,0.363,0.56
113-2,0.75,12.452,1.00,0.75,12.482,0.690,1.00
113-3,0.94,7.473,0.87,0.94,7.429,0.398,0.89
114-1,1.00,6.986,1.00,1.00,7.007,0.525,1.00
115-1,1.00,6.440,0.73,1.00,6.385,0.390,0.76
116-1,0.83,6.680,0.75,0.83,6.553,0.408,0.67
116-2,0.73,6.063,0.51,0.73,6.021,0.409,0.57
117-1,1.00,5.857,0.13,1.00,5.823,0.339,0.13
117-2,0.32,9.181,1.00,0.32,9.226,2.279,1.00
119-1,0.97,6.213,0.96,0.97,6.099,0.403,0.94
120-1,1.00,7.291,1.00,1.00,7.313,0.593,1.00
120-2,1.00,7.554,0.81,1.00,7.530,0.350,0.82
120-3,0.74,7.734,0.71,0.74,7.689,0.414,0.74
121-1,0.62,6.836,0.60,0.62,6.848,0.571,0.60
121-2,0.03,5.763,1.00,0.03,5.674,0.591,0.96
121-3,0.61,5.534,0.12,0.61,5.481,0.451,0.29
122-1,0.79,6.642,1.00,0.80,6.666,0.461,1.00
124-1,1.00,7.568,0.38,1.00,7.565,0.361,0.39
124-2,1.00,7.667,0.29,1.00,7.663,0.374,0.29
124-3,1.00,7.812,0.38,1.00,7.812,0.360,0.38
125-1,0.97,7.111,1.00,0.97,7.133,0.545,1.00
125-2,0.94,7.227,0.68,0.94,7.139,0.390,0.71
125-3,0.99,7.724,0.89,0.99,7.656,0.375,0.84
126-1,0.99,6.553,0.73,0.99,6.473,0.358,0.65
127-1,0.96,5.606,0.71,0.96,5.555,0.404,0.69
127-2,0.96,5.083,0.23,0.96,5.032,0.387,0.24
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.62,20.184,1.00,0.62,20.272,3.871,1.00
129-1,0.98,5.376,0.57,0.98,5.290,0.373,0.57
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,5.376,0.57,0.98,5.290,0.373,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.79,6.051,0.51,0.80,6.064,0.451,0.54
131-2,0.80,6.100,0.52,0.80,6.099,0.440,0.50
131-3,0.98,6.241,0.45,0.98,6.216,0.355,0.41
132-1,0.99,6.137,0.62,0.99,6.124,0.354,0.62
132-2,0.99,6.197,0.62,0.99,6.186,0.350,0.62
65-1,0.91,6.068,0.25,0.91,6.046,0.371,0.25
65-2,0.83,6.081,0.24,0.83,6.053,0.399,0.24
65-3,0.90,6.099,0.26,0.90,6.093,0.379,0.26
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,6.296,1.00,1.00,6.309,0.400,1.00
70-1,1.00,5.570,0.40,1.00,5.549,0.349,0.38
70-2,1.00,6.905,0.15,1.00,6.902,0.338,0.15
70-3,1.00,7.206,0.16,1.00,7.161,0.345,0.19
72-1,0.98,6.254,0.01,0.98,6.221,0.410,0.11
72-2,0.86,6.867,0.01,0.86,6.868,0.391,0.01
73-1,1.00,14.439,1.00,1.00,14.490,2.325,1.00
73-2,1.00,14.032,1.00,1.00,14.083,2.284,1.00
73-3,0.98,40.770,1.00,0.98,40.769,3.554,1.00
74-1,0.51,6.103,0.45,0.51,6.115,0.547,0.46
74-2,0.98,6.562,0.90,0.98,6.501,0.443,0.88
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,6.296,1.00,1.00,6.309,0.400,1.00
79-1,0.89,6.695,0.63,0.89,6.382,0.653,0.56
79-2,0.57,5.399,0.26,0.57,5.318,0.486,0.26
79-3,0.97,6.481,0.77,0.97,6.357,0.446,0.63
80-1,0.53,6.350,0.70,0.53,6.374,0.662,0.70
80-2,0.98,6.562,0.90,0.98,6.501,0.443,0.88
81-1,0.77,6.008,0.60,0.77,5.983,0.463,0.61
81-2,0.77,6.009,0.60,0.77,5.984,0.463,0.61
82-1,0.89,6.514,0.86,0.89,6.498,0.415,0.87
83-1,0.97,8.227,0.97,0.97,8.216,0.359,0.91
83-2,0.97,7.977,0.97,0.97,7.960,0.353,0.90
84-1,0.89,7.323,0.21,0.89,7.307,0.378,0.23
85-1,0.97,5.560,0.72,0.97,5.529,0.406,0.67
85-2,0.97,5.560,0.72,0.97,5.529,0.406,0.67
86-1,0.87,6.304,0.65,0.87,6.288,0.386,0.61
86-2,0.87,6.304,0.65,0.87,6.288,0.386,0.61
86-3,0.85,6.408,0.38,0.85,6.345,0.403,0.41
87-1,0.88,6.262,0.49,0.88,6.206,0.497,0.48
87-2,0.88,6.908,0.26,0.88,6.811,0.405,0.25
87-3,0.75,6.490,0.62,0.75,6.372,0.517,0.65
88-1,0.94,6.605,0.88,0.94,6.553,0.455,0.88
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,7.100,1.00,0.99,7.110,0.465,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,8.334,0.54,1.00,8.331,0.371,0.67
99-1,0.97,5.882,0.14,0.97,5.800,0.437,0.16
