ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.344,0.67,0.99,0.356,0.026,0.56
BLAST-S14,0.98,0.357,0.57,0.98,0.361,0.030,0.57
Naive-S11,1.00,0.227,0.11,1.00,0.229,0.018,0.10
Naive-S14,1.00,0.227,0.17,1.00,0.229,0.018,0.15
101-1,0.91,0.413,0.37,0.91,0.413,0.028,0.34
101-2,0.91,0.479,0.10,0.91,0.479,0.031,0.10
101-3,0.91,0.462,0.06,0.91,0.464,0.030,0.12
102-1,0.97,0.428,0.53,0.97,0.430,0.030,0.48
102-2,0.94,0.423,0.48,0.94,0.425,0.029,0.51
102-3,0.01,0.340,0.31,0.01,0.340,0.000,0.31
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.54,0.455,0.17,0.53,0.454,0.046,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.361,0.92,0.98,0.360,0.031,0.92
105-2,0.96,0.384,1.00,0.96,0.389,0.032,0.99
105-3,0.98,0.356,1.00,0.98,0.357,0.031,1.00
106-1,0.85,0.366,0.07,0.85,0.366,0.034,0.08
106-2,0.45,0.231,0.77,0.45,0.238,0.048,0.82
106-3,0.36,0.441,0.07,0.36,0.444,0.055,0.11
107-1,1.00,0.358,1.00,1.00,0.363,0.029,0.88
107-2,1.00,0.342,0.02,1.00,0.348,0.029,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,0.376,0.40,0.96,0.381,0.025,0.38
110-2,0.92,0.373,0.55,0.92,0.378,0.029,0.54
110-3,1.00,0.300,0.03,1.00,0.303,0.028,0.06
111-1,0.95,0.405,0.39,0.95,0.413,0.024,0.36
111-2,0.96,0.267,0.05,0.96,0.280,0.026,0.27
111-3,0.15,0.525,0.01,0.15,0.513,0.068,0.04
112-1,1.00,0.395,0.42,1.00,0.399,0.029,0.42
112-2,1.00,0.395,0.43,1.00,0.401,0.028,0.40
112-3,1.00,0.369,0.42,1.00,0.374,0.028,0.39
113-1,1.00,0.374,0.32,1.00,0.381,0.028,0.36
113-2,0.79,0.164,0.66,0.79,0.174,0.025,0.46
113-3,0.93,0.338,0.37,0.93,0.350,0.025,0.32
114-1,1.00,0.441,0.81,1.00,0.445,0.030,0.87
115-1,1.00,0.430,0.51,1.00,0.437,0.028,0.43
116-1,0.69,0.463,0.37,0.69,0.464,0.037,0.48
116-2,0.67,0.477,0.37,0.67,0.478,0.041,0.43
117-1,1.00,0.487,0.12,1.00,0.486,0.028,0.12
117-2,0.26,0.423,1.00,0.26,0.422,0.074,1.00
119-1,0.96,0.421,0.85,0.96,0.429,0.028,0.80
120-1,1.00,0.434,0.91,1.00,0.442,0.028,0.93
120-2,1.00,0.355,0.56,1.00,0.360,0.026,0.56
120-3,0.82,0.334,0.52,0.82,0.335,0.034,0.58
121-1,0.60,0.450,0.60,0.60,0.449,0.041,0.60
121-2,0.07,0.437,0.72,0.07,0.424,0.148,0.74
121-3,0.68,0.464,0.03,0.68,0.466,0.035,0.03
122-1,0.87,0.462,0.75,0.87,0.465,0.031,0.81
124-1,1.00,0.280,0.33,1.00,0.279,0.029,0.33
124-2,1.00,0.204,0.12,1.00,0.210,0.022,0.18
124-3,1.00,0.206,0.30,1.00,0.209,0.025,0.29
125-1,0.96,0.450,0.81,0.96,0.455,0.030,0.89
125-2,0.91,0.420,0.33,0.91,0.427,0.031,0.36
125-3,1.00,0.409,0.63,1.00,0.415,0.025,0.58
126-1,0.10,0.429,1.00,0.10,0.422,0.127,0.90
127-1,0.96,0.472,0.46,0.96,0.478,0.031,0.50
127-2,0.95,0.512,0.17,0.95,0.519,0.032,0.17
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.76,0.264,0.20,0.76,0.271,0.031,0.17
129-1,0.97,0.439,0.50,0.97,0.443,0.032,0.49
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.97,0.439,0.50,0.97,0.443,0.032,0.49
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,0.455,0.28,0.87,0.462,0.034,0.21
131-2,0.86,0.469,0.04,0.86,0.472,0.033,0.08
131-3,0.98,0.412,0.06,0.98,0.418,0.032,0.12
132-1,1.00,0.401,0.52,1.00,0.403,0.029,0.52
132-2,1.00,0.386,0.52,1.00,0.389,0.028,0.50
65-1,0.99,0.250,0.24,0.99,0.255,0.020,0.26
65-2,0.98,0.242,0.22,0.98,0.245,0.019,0.23
65-3,0.99,0.239,0.25,0.99,0.244,0.019,0.25
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.385,0.25,1.00,0.397,0.029,0.41
70-1,1.00,0.446,0.34,1.00,0.450,0.031,0.27
70-2,1.00,0.295,0.09,1.00,0.296,0.022,0.09
70-3,1.00,0.269,0.10,1.00,0.271,0.021,0.11
72-1,0.98,0.475,0.01,0.98,0.473,0.029,0.01
72-2,0.93,0.402,0.01,0.93,0.400,0.034,0.01
73-1,1.00,0.358,0.99,1.00,0.362,0.029,0.99
73-2,1.00,0.357,0.98,1.00,0.359,0.029,0.98
73-3,0.99,0.263,0.91,0.99,0.263,0.027,0.93
74-1,0.54,0.441,0.12,0.54,0.451,0.039,0.18
74-2,0.98,0.438,0.15,0.98,0.443,0.029,0.30
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.428,0.70,1.00,0.428,0.028,0.65
79-1,0.89,0.478,0.23,0.89,0.480,0.031,0.22
79-2,0.71,0.485,0.23,0.71,0.487,0.035,0.23
79-3,0.97,0.469,0.13,0.97,0.472,0.026,0.14
80-1,0.57,0.443,0.50,0.57,0.453,0.042,0.44
80-2,0.98,0.433,0.15,0.98,0.441,0.029,0.39
81-1,0.81,0.458,0.52,0.81,0.461,0.038,0.51
81-2,0.81,0.458,0.52,0.81,0.461,0.038,0.51
82-1,0.92,0.335,0.66,0.92,0.335,0.029,0.67
83-1,0.99,0.362,0.26,0.99,0.365,0.024,0.31
83-2,0.99,0.364,0.26,0.99,0.368,0.024,0.31
84-1,0.84,0.222,0.10,0.84,0.228,0.025,0.12
85-1,0.95,0.447,0.18,0.95,0.453,0.028,0.20
85-2,0.95,0.447,0.18,0.95,0.453,0.028,0.20
86-1,0.76,0.413,0.31,0.76,0.413,0.037,0.32
86-2,0.76,0.413,0.31,0.76,0.413,0.037,0.32
86-3,0.72,0.415,0.30,0.72,0.414,0.041,0.30
87-1,0.95,0.428,0.26,0.95,0.434,0.028,0.28
87-2,0.95,0.412,0.14,0.95,0.413,0.028,0.15
87-3,0.89,0.433,0.20,0.89,0.436,0.031,0.25
88-1,0.98,0.424,0.14,0.98,0.425,0.034,0.18
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
