ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,7.591,0.92,0.99,7.556,0.486,0.94
BLAST-S14,0.98,7.460,0.92,0.98,7.450,0.461,0.92
Naive-S11,1.00,7.643,0.11,1.00,7.618,0.452,0.16
Naive-S14,1.00,7.643,0.17,1.00,7.635,0.443,0.20
101-1,0.91,7.453,0.45,0.91,7.423,0.480,0.46
101-2,0.91,6.836,0.27,0.91,6.788,0.498,0.27
101-3,0.91,6.572,0.98,0.91,6.549,0.473,0.97
102-1,0.97,7.297,0.76,0.97,7.202,0.475,0.75
102-2,0.94,7.429,0.83,0.94,7.325,0.474,0.82
102-3,0.01,8.293,0.31,0.01,8.294,0.514,0.56
103-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
103-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
103-3,0.54,7.138,0.17,0.53,7.040,0.473,0.25
104-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
104-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
104-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
105-1,0.98,7.919,0.94,0.98,7.861,0.458,0.94
105-2,0.96,13.678,1.00,0.96,13.717,1.379,1.00
105-3,0.98,19.341,1.00,0.98,19.377,1.888,1.00
106-1,0.85,7.327,0.92,0.85,7.313,0.492,0.90
106-2,0.45,7.879,0.88,0.45,7.848,0.505,0.91
106-3,0.36,7.439,0.07,0.36,7.423,0.513,0.13
107-1,1.00,18.592,1.00,1.00,18.624,2.000,1.00
107-2,1.00,7.386,0.08,1.00,7.371,0.499,0.09
107-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
108-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
109-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
110-1,0.96,7.838,0.98,0.96,7.831,0.500,0.97
110-2,0.92,6.968,0.86,0.92,6.929,0.510,0.80
110-3,1.00,10.178,1.00,1.00,10.187,0.569,1.00
111-1,0.95,7.831,0.98,0.95,7.837,0.517,0.98
111-2,0.96,9.399,1.00,0.96,9.408,0.556,1.00
111-3,0.15,8.080,0.06,0.15,8.073,0.523,0.10
112-1,1.00,6.843,0.65,1.00,6.789,0.504,0.62
112-2,1.00,6.837,0.64,1.00,6.784,0.504,0.62
112-3,1.00,7.053,0.59,1.00,7.013,0.496,0.59
113-1,1.00,7.053,0.57,1.00,7.008,0.497,0.59
113-2,0.79,10.282,1.00,0.79,10.288,0.558,1.00
113-3,0.93,8.214,0.98,0.93,8.215,0.509,0.98
114-1,1.00,8.585,1.00,1.00,8.612,0.702,1.00
115-1,1.00,6.755,0.76,1.00,6.688,0.499,0.78
116-1,0.69,6.879,0.90,0.69,6.846,0.510,0.82
116-2,0.67,6.739,0.49,0.67,6.717,0.489,0.49
117-1,1.00,6.590,0.14,1.00,6.542,0.431,0.15
117-2,0.26,7.652,1.00,0.26,7.671,0.516,1.00
119-1,0.96,6.733,0.98,0.96,6.751,0.459,0.98
120-1,1.00,9.530,1.00,1.00,9.555,0.818,1.00
120-2,1.00,7.094,0.83,1.00,7.061,0.438,0.82
120-3,0.82,6.744,0.74,0.82,6.747,0.473,0.72
121-1,0.60,7.172,0.60,0.60,7.195,0.468,0.60
121-2,0.07,8.144,0.72,0.07,8.144,0.526,0.74
121-3,0.68,6.968,0.37,0.68,6.918,0.471,0.35
122-1,0.87,7.036,1.00,0.87,7.024,0.499,0.99
124-1,1.00,8.007,0.40,1.00,7.941,0.492,0.48
124-2,1.00,7.522,0.29,1.00,7.513,0.503,0.28
124-3,1.00,7.986,0.40,1.00,7.953,0.493,0.46
125-1,0.96,8.585,1.00,0.96,8.612,0.702,1.00
125-2,0.91,7.773,0.93,0.91,7.648,0.429,0.84
125-3,1.00,8.135,0.99,1.00,8.067,0.510,0.96
126-1,0.10,8.143,1.00,0.10,8.144,0.526,0.86
127-1,0.96,6.495,0.69,0.96,6.452,0.477,0.69
127-2,0.95,5.715,0.24,0.95,5.721,0.455,0.24
127-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
128-1,0.76,11.743,1.00,0.76,11.825,1.718,1.00
129-1,0.97,6.249,0.56,0.97,6.232,0.456,0.57
129-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
129-3,0.97,6.249,0.56,0.97,6.232,0.456,0.57
130-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
130-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
130-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
131-1,0.87,6.884,0.28,0.87,6.808,0.488,0.53
131-2,0.86,6.847,0.73,0.86,6.817,0.494,0.68
131-3,0.98,6.756,0.44,0.98,6.719,0.459,0.44
132-1,1.00,6.755,0.65,1.00,6.730,0.502,0.65
132-2,1.00,6.906,0.62,1.00,6.871,0.500,0.62
65-1,0.99,7.451,0.34,0.99,7.447,0.490,0.34
65-2,0.98,7.588,0.34,0.98,7.584,0.499,0.34
65-3,0.99,7.640,0.36,0.99,7.624,0.501,0.36
68-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
68-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
69-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
69-2,1.00,6.726,0.96,1.00,6.692,0.482,0.92
70-1,1.00,6.016,0.34,1.00,5.998,0.473,0.32
70-2,1.00,7.231,0.18,1.00,7.216,0.470,0.17
70-3,1.00,7.386,0.27,1.00,7.361,0.460,0.32
72-1,0.98,7.422,0.07,0.98,7.241,0.496,0.33
72-2,0.93,6.470,0.01,0.93,6.479,0.481,0.01
73-1,1.00,13.647,1.00,1.00,13.713,2.189,1.00
73-2,1.00,13.254,1.00,1.00,13.323,2.137,1.00
73-3,0.99,49.956,1.00,0.99,50.002,3.585,1.00
74-1,0.54,7.102,0.37,0.54,7.093,0.497,0.37
74-2,0.98,6.870,1.00,0.98,6.834,0.481,0.95
75-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
75-2,1.00,6.726,0.96,1.00,6.692,0.482,0.92
79-1,0.89,6.022,0.27,0.89,5.985,0.423,0.29
79-2,0.71,6.248,0.23,0.71,6.206,0.411,0.26
79-3,0.97,6.401,0.30,0.97,6.374,0.454,0.37
80-1,0.57,7.019,0.68,0.57,7.022,0.500,0.61
80-2,0.98,6.870,1.00,0.98,6.834,0.481,0.95
81-1,0.81,6.502,0.59,0.81,6.482,0.488,0.59
81-2,0.81,6.502,0.59,0.81,6.482,0.488,0.59
82-1,0.92,7.290,0.92,0.92,7.240,0.511,0.90
83-1,0.99,8.520,1.00,0.99,8.516,0.536,0.93
83-2,0.99,8.334,1.00,0.99,8.327,0.527,0.93
84-1,0.84,7.922,0.32,0.84,7.913,0.478,0.32
85-1,0.95,6.837,0.84,0.95,6.777,0.481,0.78
85-2,0.95,6.837,0.84,0.95,6.777,0.481,0.78
86-1,0.76,6.857,0.36,0.76,6.856,0.475,0.37
86-2,0.76,6.857,0.36,0.76,6.856,0.475,0.37
86-3,0.72,6.958,0.31,0.72,6.966,0.486,0.31
87-1,0.95,7.045,0.51,0.95,7.036,0.490,0.51
87-2,0.95,7.768,0.26,0.95,7.689,0.491,0.26
87-3,0.89,7.371,0.76,0.89,7.352,0.503,0.76
88-1,0.98,7.306,0.90,0.98,7.328,0.511,0.90
89-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
89-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
89-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
91-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
91-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
91-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
93-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
93-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
94-1,0.99,8.463,1.00,0.99,8.483,0.648,0.99
95-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
95-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
96-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
96-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
96-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
97-1,0.00,8.334,1.00,0.00,8.334,0.513,1.00
97-2,0.00,8.334,1.00,0.00,8.334,0.513,1.00
97-3,0.00,8.334,1.00,0.00,8.334,0.513,1.00
98-1,1.00,8.211,0.52,1.00,8.208,0.506,0.52
99-1,0.97,6.794,0.17,0.97,6.772,0.459,0.18
