ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.93,3.309,1.00,0.93,3.287,0.531,0.87
BLAST-S14,1.00,3.259,0.72,1.00,3.230,0.486,0.77
Naive-S11,1.00,2.982,0.44,1.00,2.976,0.496,0.48
Naive-S14,1.00,2.982,0.48,1.00,2.979,0.500,0.52
101-1,0.82,3.085,0.44,0.82,3.104,0.586,0.46
101-2,0.18,4.286,0.60,0.18,3.904,1.682,0.48
101-3,0.82,4.130,1.00,0.82,4.188,0.569,0.98
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.46,3.442,0.33,0.46,3.381,0.731,0.47
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,2.806,0.93,1.00,2.820,0.374,0.94
105-2,1.00,5.825,1.00,1.00,5.869,1.074,1.00
105-3,1.00,6.943,1.00,1.00,6.974,1.150,1.00
106-1,0.39,2.564,1.00,0.39,2.667,0.221,1.00
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.14,2.674,1.00,0.14,2.660,0.082,0.83
107-1,1.00,5.723,1.00,1.00,5.787,1.348,1.00
107-2,1.00,3.081,0.22,1.00,3.086,0.468,0.25
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.89,3.804,1.00,0.89,3.848,0.529,1.00
110-2,0.93,3.337,1.00,0.93,3.388,0.426,1.00
110-3,0.93,6.315,1.00,0.93,6.367,1.078,1.00
111-1,0.89,3.804,1.00,0.89,3.845,0.527,0.99
111-2,0.93,6.526,1.00,0.93,6.570,1.085,1.00
111-3,0.07,7.141,1.00,0.07,7.165,0.692,1.00
112-1,0.96,3.176,1.00,0.96,3.143,0.487,0.94
112-2,0.96,3.167,0.93,0.96,3.122,0.467,0.92
112-3,0.96,3.070,0.94,0.96,3.029,0.483,0.91
113-1,0.96,3.089,0.93,0.96,3.016,0.458,0.89
113-2,0.50,10.609,1.00,0.50,10.647,1.282,1.00
113-3,0.89,3.583,1.00,0.89,3.624,0.510,0.99
114-1,1.00,4.921,1.00,1.00,4.964,0.732,1.00
115-1,1.00,3.363,0.99,1.00,3.326,0.425,0.96
116-1,0.79,3.465,1.00,0.79,3.435,0.535,0.96
116-2,0.64,2.676,0.99,0.64,2.694,0.479,0.97
117-1,1.00,2.807,0.17,1.00,2.724,0.357,0.17
117-2,0.29,7.881,1.00,0.29,7.877,1.752,1.00
119-1,0.82,2.797,0.98,0.82,2.811,0.529,0.98
120-1,1.00,4.921,1.00,1.00,4.953,0.740,1.00
120-2,1.00,3.273,1.00,1.00,3.259,0.492,0.96
120-3,1.00,3.220,0.83,1.00,3.193,0.507,0.87
121-1,0.68,2.629,0.61,0.68,2.628,0.248,0.75
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.79,2.875,0.70,0.79,2.862,0.470,0.64
122-1,0.57,3.153,1.00,0.57,3.273,0.674,0.99
124-1,0.93,3.325,0.64,0.93,3.318,0.530,0.80
124-2,0.93,3.199,0.32,0.93,3.199,0.527,0.32
124-3,0.93,3.271,0.64,0.93,3.266,0.539,0.62
125-1,1.00,4.921,1.00,1.00,4.954,0.738,1.00
125-2,0.96,2.769,0.61,0.96,2.784,0.380,0.68
125-3,1.00,3.273,0.90,1.00,3.238,0.495,0.92
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.93,2.978,0.86,0.93,2.952,0.458,0.88
127-2,0.93,2.277,0.95,0.93,2.274,0.179,0.96
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.61,3.283,0.67,0.61,3.277,0.735,0.88
129-1,1.00,2.929,0.80,1.00,2.939,0.520,0.79
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,2.929,0.80,1.00,2.939,0.520,0.79
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.68,4.976,1.00,0.68,5.048,0.809,1.00
131-2,0.75,3.964,0.95,0.75,4.042,0.715,0.97
131-3,0.93,3.084,0.87,0.93,2.869,0.410,0.68
132-1,0.93,3.199,1.00,0.93,3.159,0.455,0.94
132-2,0.93,3.051,1.00,0.93,2.990,0.465,0.94
65-1,0.54,2.940,0.45,0.54,2.933,0.559,0.50
65-2,0.50,2.959,0.45,0.50,2.956,0.605,0.45
65-3,0.54,2.961,0.49,0.54,2.940,0.555,0.46
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,3.554,1.00,1.00,3.602,0.367,1.00
69-2,1.00,3.631,1.00,1.00,3.681,0.443,1.00
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,2.894,0.36,1.00,2.867,0.426,0.42
70-3,1.00,2.858,0.54,1.00,2.828,0.416,0.51
72-1,0.96,3.292,1.00,0.96,3.286,0.516,0.89
72-2,0.96,3.291,0.45,0.96,3.277,0.500,0.68
73-1,1.00,5.467,1.00,1.00,5.557,1.296,1.00
73-2,1.00,5.467,1.00,1.00,5.557,1.296,1.00
73-3,1.00,19.666,1.00,1.00,19.660,4.381,1.00
74-1,0.50,2.749,1.00,0.50,2.752,0.537,0.96
74-2,1.00,3.445,1.00,1.00,3.510,0.465,0.93
75-1,1.00,3.554,1.00,1.00,3.601,0.367,1.00
75-2,1.00,3.631,1.00,1.00,3.681,0.443,1.00
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,2.730,1.00,0.61,2.729,0.439,0.94
80-2,1.00,3.445,1.00,1.00,3.509,0.458,0.97
81-1,1.00,3.726,1.00,1.00,3.887,0.741,0.98
81-2,1.00,3.726,1.00,1.00,3.887,0.741,0.98
82-1,0.89,3.241,0.72,0.89,3.228,0.558,0.80
83-1,0.96,4.123,0.54,0.96,4.155,0.667,0.49
83-2,0.96,3.986,0.42,0.96,4.006,0.576,0.48
84-1,0.93,3.013,0.88,0.93,2.986,0.463,0.72
85-1,0.96,2.929,0.91,0.96,2.884,0.514,0.92
85-2,0.96,2.929,0.91,0.96,2.884,0.514,0.92
86-1,1.00,3.155,1.00,1.00,3.192,0.374,1.00
86-2,1.00,3.155,1.00,1.00,3.192,0.374,1.00
86-3,0.93,3.329,1.00,0.93,3.188,0.420,0.87
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.75,3.110,0.78,0.75,3.094,0.541,0.83
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
