ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,4.496,0.78,1.00,4.466,0.545,0.75
BLAST-S14,1.00,4.440,0.78,1.00,4.434,0.553,0.76
Naive-S11,1.00,4.409,0.44,1.00,4.408,0.599,0.41
Naive-S14,1.00,4.409,0.48,1.00,4.415,0.603,0.48
101-1,1.00,4.817,0.45,1.00,4.787,0.635,0.47
101-2,0.09,4.736,0.10,0.09,4.742,0.624,0.40
101-3,1.00,4.135,1.00,1.00,4.186,0.516,0.99
102-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
102-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
102-3,0.00,4.888,1.00,0.00,4.893,0.632,1.00
103-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
103-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
103-3,0.69,4.504,0.33,0.69,4.478,0.576,0.33
104-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
104-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
104-3,0.00,4.888,1.00,0.00,4.893,0.632,1.00
105-1,1.00,4.511,0.94,1.00,4.409,0.594,0.94
105-2,1.00,13.467,1.00,1.00,13.503,2.971,1.00
105-3,1.00,19.244,1.00,1.00,19.264,3.566,1.00
106-1,0.44,4.523,0.34,0.44,4.510,0.594,0.44
106-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
106-3,0.31,4.750,0.31,0.31,4.741,0.635,0.38
107-1,1.00,21.812,1.00,1.00,21.863,3.582,1.00
107-2,1.00,4.538,0.10,1.00,4.474,0.569,0.13
107-3,0.00,4.888,1.00,0.00,4.893,0.632,1.00
108-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
109-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
110-1,1.00,5.417,1.00,1.00,5.466,0.739,1.00
110-2,0.98,4.379,1.00,0.98,4.378,0.541,0.98
110-3,1.00,6.234,1.00,1.00,6.280,0.881,1.00
111-1,1.00,5.266,1.00,1.00,5.312,0.709,1.00
111-2,1.00,6.605,1.00,1.00,6.651,0.901,1.00
111-3,0.07,4.855,0.27,0.07,4.877,0.616,0.63
112-1,1.00,4.213,0.99,1.00,4.137,0.524,0.92
112-2,1.00,4.213,0.99,1.00,4.124,0.520,0.92
112-3,0.98,4.211,0.81,0.98,4.127,0.529,0.87
113-1,0.98,4.136,0.83,0.98,4.100,0.530,0.88
113-2,0.49,6.133,1.00,0.49,6.177,0.836,1.00
113-3,0.98,4.938,1.00,0.98,4.994,0.698,1.00
114-1,1.00,5.426,1.00,1.00,5.476,0.549,1.00
115-1,1.00,4.242,0.66,1.00,4.212,0.582,0.74
116-1,0.49,4.255,0.67,0.49,4.218,0.585,0.80
116-2,0.31,4.687,0.85,0.31,4.670,0.619,0.73
117-1,1.00,4.334,0.14,1.00,4.328,0.542,0.14
117-2,0.18,4.602,1.00,0.18,4.709,0.649,1.00
119-1,0.98,4.155,0.97,0.98,4.143,0.551,0.97
120-1,1.00,5.509,1.00,1.00,5.556,0.581,1.00
120-2,1.00,4.498,0.80,1.00,4.478,0.600,0.79
120-3,1.00,4.461,0.77,1.00,4.442,0.617,0.75
121-1,0.76,4.374,0.60,0.76,4.366,0.523,0.61
121-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
121-3,0.96,4.597,0.70,0.96,4.529,0.543,0.47
122-1,0.82,4.214,0.89,0.82,4.200,0.540,0.88
124-1,1.00,4.381,0.52,1.00,4.369,0.551,0.52
124-2,1.00,4.619,0.23,1.00,4.608,0.597,0.30
124-3,1.00,4.375,0.50,1.00,4.354,0.548,0.48
125-1,1.00,5.370,1.00,1.00,5.420,0.551,1.00
125-2,1.00,4.708,0.97,1.00,4.672,0.604,0.86
125-3,1.00,4.358,0.79,1.00,4.347,0.585,0.81
126-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
127-1,1.00,4.574,0.83,1.00,4.476,0.564,0.83
127-2,0.98,4.036,0.88,0.98,4.018,0.563,0.87
127-3,0.00,4.888,1.00,0.00,4.893,0.632,1.00
128-1,0.87,5.120,1.00,0.87,5.181,0.674,1.00
129-1,1.00,4.218,0.76,1.00,4.149,0.577,0.75
129-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
129-3,1.00,4.218,0.76,1.00,4.149,0.577,0.75
130-1,0.00,4.888,1.00,0.00,4.893,0.632,1.00
130-2,0.00,4.888,1.00,0.00,4.893,0.632,1.00
