ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-2,1.00,0.378,0.11,1.00,0.379,0.058,0.14
81-1,0.84,0.310,0.39,0.84,0.307,0.081,0.41
81-2,0.84,0.310,0.39,0.84,0.307,0.081,0.41
82-1,0.95,0.212,0.52,0.95,0.223,0.040,0.60
83-1,1.00,0.342,0.61,1.00,0.357,0.053,0.46
83-2,1.00,0.366,0.22,1.00,0.376,0.054,0.37
84-1,0.95,0.283,0.05,0.95,0.288,0.061,0.07
85-1,1.00,0.349,0.28,1.00,0.352,0.069,0.35
85-2,1.00,0.349,0.28,1.00,0.352,0.069,0.35
86-1,1.00,0.290,0.81,1.00,0.295,0.039,0.73
86-2,1.00,0.290,0.81,1.00,0.295,0.039,0.73
86-3,0.84,0.301,0.30,0.84,0.295,0.072,0.33
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.74,0.399,0.23,0.74,0.416,0.076,0.37
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.368,1.00,1.00,0.371,0.065,0.65
95-1,1.00,0.314,0.90,1.00,0.315,0.068,0.88
95-2,1.00,0.302,0.87,1.00,0.309,0.057,0.88
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.315,0.49,1.00,0.311,0.065,0.49
99-1,1.00,0.231,0.27,1.00,0.238,0.062,0.21
