ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.252,0.30,1.00,0.271,0.041,0.34
BLAST-S14,1.00,0.246,0.30,1.00,0.270,0.047,0.42
Naive-S11,1.00,0.276,0.23,1.00,0.278,0.030,0.21
Naive-S14,1.00,0.276,0.17,1.00,0.281,0.025,0.21
101-1,0.84,0.279,0.36,0.84,0.282,0.048,0.30
101-2,0.79,0.259,0.03,0.79,0.256,0.048,0.07
101-3,0.84,0.280,0.61,0.84,0.290,0.055,0.40
102-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
102-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
102-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-3,0.68,0.281,0.17,0.68,0.276,0.073,0.17
104-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
104-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
104-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
105-1,1.00,0.293,0.59,1.00,0.314,0.057,0.69
105-2,0.95,0.266,0.95,0.95,0.283,0.049,0.95
105-3,0.95,0.249,0.98,0.95,0.269,0.045,0.95
106-1,0.58,0.267,0.23,0.58,0.258,0.086,0.29
