ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.95,0.492,0.77,0.95,0.508,0.072,0.69
BLAST-S14,1.00,0.432,0.78,1.00,0.443,0.065,0.68
Naive-S11,1.00,0.298,0.32,1.00,0.319,0.056,0.27
Naive-S14,1.00,0.283,0.20,1.00,0.303,0.046,0.31
101-1,1.00,0.349,0.34,1.00,0.352,0.037,0.33
101-2,0.19,0.378,0.30,0.19,0.387,0.036,0.26
101-3,1.00,0.440,0.34,1.00,0.459,0.067,0.35
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.38,0.483,0.17,0.38,0.487,0.124,0.21
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.304,0.93,1.00,0.314,0.050,0.92
105-2,1.00,0.370,0.95,1.00,0.379,0.049,0.97
105-3,1.00,0.286,1.00,1.00,0.295,0.040,0.99
106-1,0.71,0.576,0.48,0.71,0.581,0.103,0.46
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.52,0.624,0.48,0.52,0.625,0.133,0.47
107-1,1.00,0.290,1.00,1.00,0.291,0.060,0.94
107-2,1.00,0.489,0.03,1.00,0.497,0.068,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.390,0.37,1.00,0.402,0.067,0.42
110-2,1.00,0.440,0.79,1.00,0.450,0.077,0.72
110-3,1.00,0.265,0.01,1.00,0.267,0.052,0.11
111-1,1.00,0.383,0.40,1.00,0.397,0.065,0.39
111-2,0.95,0.262,0.44,0.95,0.258,0.047,0.36
111-3,0.33,0.300,0.95,0.33,0.299,0.111,0.73
112-1,1.00,0.410,0.46,1.00,0.430,0.075,0.60
112-2,1.00,0.419,0.48,1.00,0.433,0.073,0.57
112-3,1.00,0.419,0.76,1.00,0.439,0.075,0.60
113-1,1.00,0.427,0.48,1.00,0.439,0.073,0.57
113-2,0.43,0.189,0.16,0.43,0.192,0.050,0.16
113-3,0.95,0.374,0.48,0.95,0.391,0.066,0.43
114-1,1.00,0.454,1.00,1.00,0.461,0.063,0.99
115-1,1.00,0.501,0.59,1.00,0.519,0.062,0.45
116-1,0.57,0.356,0.65,0.57,0.350,0.113,0.65
116-2,0.33,0.363,0.33,0.33,0.371,0.177,0.56
