ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.95,0.575,0.77,0.95,0.583,0.064,0.71
BLAST-S14,1.00,0.528,0.78,1.00,0.541,0.062,0.66
Naive-S11,1.00,0.465,0.55,1.00,0.470,0.066,0.50
Naive-S14,1.00,0.465,0.56,1.00,0.471,0.065,0.53
101-1,1.00,0.496,0.34,1.00,0.505,0.053,0.36
101-2,0.19,0.176,0.20,0.19,0.170,0.066,0.26
101-3,1.00,0.594,0.34,1.00,0.607,0.053,0.36
102-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
102-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
102-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
103-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
103-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
103-3,0.38,0.310,0.17,0.38,0.305,0.086,0.19
104-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
104-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
104-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
105-1,1.00,0.442,0.93,1.00,0.449,0.047,0.92
105-2,1.00,0.503,0.95,1.00,0.510,0.050,0.97
105-3,1.00,0.441,1.00,1.00,0.442,0.048,1.00
106-1,0.71,0.495,0.38,0.71,0.502,0.084,0.37
106-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
106-3,0.52,0.465,0.40,0.52,0.469,0.094,0.37
107-1,1.00,0.393,1.00,1.00,0.399,0.051,0.90
107-2,1.00,0.622,0.03,1.00,0.628,0.057,0.03
107-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
108-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
109-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
110-1,1.00,0.487,0.40,1.00,0.497,0.063,0.41
110-2,1.00,0.568,0.78,1.00,0.584,0.059,0.67
110-3,1.00,0.414,0.48,1.00,0.431,0.048,0.31
111-1,1.00,0.487,0.40,1.00,0.492,0.062,0.40
111-2,0.95,0.402,0.48,0.95,0.399,0.052,0.42
111-3,0.33,0.214,0.44,0.33,0.205,0.072,0.62
112-1,1.00,0.558,0.45,1.00,0.570,0.063,0.57
112-2,1.00,0.554,0.48,1.00,0.568,0.062,0.55
112-3,1.00,0.564,0.45,1.00,0.575,0.063,0.56
113-1,1.00,0.560,0.48,1.00,0.573,0.062,0.54
113-2,0.43,0.251,0.16,0.43,0.252,0.047,0.19
113-3,0.95,0.472,0.40,0.95,0.478,0.064,0.41
114-1,1.00,0.554,0.98,1.00,0.561,0.058,0.99
115-1,1.00,0.605,0.30,1.00,0.613,0.049,0.34
116-1,0.57,0.263,0.33,0.57,0.257,0.090,0.47
116-2,0.33,0.223,0.33,0.33,0.220,0.096,0.46
117-1,1.00,0.616,0.20,1.00,0.627,0.057,0.19
117-2,0.43,0.351,1.00,0.43,0.343,0.092,1.00
119-1,1.00,0.540,0.95,1.00,0.570,0.060,0.86
120-1,1.00,0.562,0.98,1.00,0.568,0.056,0.99
120-2,1.00,0.584,0.78,1.00,0.597,0.058,0.77
120-3,1.00,0.600,0.64,1.00,0.606,0.063,0.66
121-1,0.38,0.321,0.60,0.38,0.314,0.087,0.60
121-2,0.14,0.155,0.85,0.14,0.150,0.082,0.81
121-3,0.38,0.334,0.01,0.38,0.327,0.085,0.02
122-1,0.90,0.488,0.79,0.90,0.485,0.071,0.80
124-1,1.00,0.435,0.38,1.00,0.441,0.051,0.41
124-2,1.00,0.391,0.38,1.00,0.410,0.044,0.31
124-3,1.00,0.408,0.39,1.00,0.424,0.055,0.38
125-1,1.00,0.554,1.00,1.00,0.561,0.058,0.98
125-2,1.00,0.509,0.42,1.00,0.512,0.060,0.40
125-3,1.00,0.554,0.54,1.00,0.561,0.061,0.57
126-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
127-1,1.00,0.580,0.69,1.00,0.600,0.064,0.61
127-2,1.00,0.615,0.64,1.00,0.628,0.062,0.70
127-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
128-1,0.76,0.412,0.15,0.76,0.411,0.077,0.24
129-1,1.00,0.620,0.68,1.00,0.630,0.072,0.67
129-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
129-3,1.00,0.620,0.68,1.00,0.630,0.072,0.67
130-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
130-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
130-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
131-1,0.86,0.509,0.05,0.86,0.516,0.064,0.09
131-2,0.95,0.555,0.05,0.95,0.556,0.060,0.07
131-3,1.00,0.524,0.06,1.00,0.531,0.064,0.09
132-1,1.00,0.577,0.81,1.00,0.587,0.064,0.80
132-2,1.00,0.583,0.81,1.00,0.597,0.065,0.76
65-1,1.00,0.527,0.19,1.00,0.543,0.054,0.21
65-2,1.00,0.490,0.12,1.00,0.504,0.057,0.14
65-3,1.00,0.519,0.15,1.00,0.524,0.057,0.15
68-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
68-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
69-1,1.00,0.561,0.17,1.00,0.578,0.046,0.30
69-2,1.00,0.524,0.13,1.00,0.532,0.056,0.16
70-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
70-2,1.00,0.533,0.34,1.00,0.536,0.064,0.36
70-3,1.00,0.590,0.39,1.00,0.591,0.075,0.40
72-1,1.00,0.582,0.01,1.00,0.581,0.063,0.01
72-2,1.00,0.542,0.01,1.00,0.540,0.052,0.01
73-1,1.00,0.516,0.66,1.00,0.527,0.058,0.71
73-2,1.00,0.519,0.66,1.00,0.528,0.058,0.71
73-3,1.00,0.314,1.00,1.00,0.313,0.043,0.99
74-1,0.48,0.415,0.18,0.48,0.411,0.074,0.22
74-2,1.00,0.627,0.31,1.00,0.632,0.058,0.35
75-1,1.00,0.599,0.52,1.00,0.607,0.051,0.55
75-2,1.00,0.560,0.52,1.00,0.575,0.052,0.46
79-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
79-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
79-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
80-1,0.48,0.406,0.23,0.48,0.409,0.072,0.36
80-2,1.00,0.598,0.31,1.00,0.609,0.051,0.43
81-1,0.90,0.524,0.56,0.90,0.529,0.075,0.61
81-2,0.90,0.524,0.56,0.90,0.529,0.075,0.61
82-1,1.00,0.533,0.54,1.00,0.538,0.062,0.55
83-1,1.00,0.527,0.46,1.00,0.532,0.061,0.63
83-2,1.00,0.527,0.46,1.00,0.532,0.061,0.63
84-1,0.90,0.376,0.08,0.91,0.389,0.050,0.10
85-1,1.00,0.562,0.55,1.00,0.573,0.062,0.57
85-2,1.00,0.562,0.55,1.00,0.573,0.062,0.57
86-1,0.90,0.577,0.32,0.90,0.584,0.072,0.46
86-2,0.90,0.577,0.32,0.90,0.584,0.072,0.46
86-3,0.90,0.598,0.32,0.90,0.597,0.071,0.36
87-1,0.95,0.472,0.25,0.95,0.491,0.053,0.35
87-2,0.95,0.525,0.20,0.95,0.535,0.064,0.20
87-3,0.71,0.533,0.34,0.71,0.527,0.059,0.35
88-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
89-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
89-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
89-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
91-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
91-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
91-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
93-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
93-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
94-1,1.00,0.545,0.67,1.00,0.550,0.054,0.50
95-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
95-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
96-1,0.00,0.007,0.00,0.00,0.007,0.001,0.00
96-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
96-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
97-1,1.00,0.526,0.12,1.00,0.523,0.049,0.13
97-2,0.00,0.007,0.00,0.00,0.007,0.001,0.00
97-3,0.00,0.007,0.00,0.00,0.007,0.001,0.00
98-1,1.00,0.388,0.50,1.00,0.396,0.044,0.49
99-1,1.00,0.628,0.26,1.00,0.644,0.061,0.36
