ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.95,0.652,0.35,0.95,0.651,0.011,0.34
BLAST-S14,0.97,0.637,0.37,0.97,0.634,0.013,0.37
Naive-S11,1.00,0.652,0.16,1.00,0.652,0.003,0.16
Naive-S14,1.00,0.653,0.19,1.00,0.653,0.003,0.19
101-1,0.82,0.597,0.36,0.82,0.597,0.016,0.35
101-2,0.81,0.588,0.17,0.81,0.586,0.015,0.14
101-3,0.82,0.582,0.38,0.82,0.581,0.015,0.33
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.67,0.622,0.03,0.67,0.620,0.018,0.05
103-2,0.81,0.581,0.16,0.81,0.578,0.021,0.12
103-3,0.75,0.585,0.17,0.75,0.586,0.028,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.588,0.92,1.00,0.583,0.014,0.90
105-2,0.89,0.558,0.99,0.89,0.557,0.017,0.99
105-3,0.93,0.572,1.00,0.93,0.573,0.015,1.00
106-1,0.62,0.638,0.07,0.62,0.639,0.031,0.08
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.40,0.744,0.07,0.40,0.744,0.032,0.08
107-1,0.99,0.586,0.75,0.99,0.585,0.016,0.76
107-2,0.99,0.575,0.04,0.99,0.574,0.017,0.05
107-3,0.97,0.579,0.05,0.97,0.579,0.018,0.05
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.95,0.605,0.84,0.95,0.605,0.016,0.80
110-2,0.95,0.578,0.37,0.95,0.576,0.016,0.40
110-3,1.00,0.656,0.94,1.00,0.655,0.008,0.95
111-1,0.95,0.605,0.84,0.95,0.605,0.016,0.80
111-2,1.00,0.656,0.94,1.00,0.655,0.008,0.95
111-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
112-1,1.00,0.556,0.51,1.00,0.555,0.016,0.49
112-2,1.00,0.556,0.49,1.00,0.555,0.016,0.49
112-3,1.00,0.563,0.46,1.00,0.560,0.016,0.47
