ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.94,12.799,1.00,0.94,12.782,3.299,0.91
BLAST-S14,0.94,12.611,0.55,0.94,12.410,3.312,0.68
Naive-S11,1.00,11.482,0.31,1.00,11.514,3.033,0.31
Naive-S14,1.00,11.482,0.33,1.00,11.515,3.031,0.34
101-1,1.00,10.491,0.37,1.00,9.973,2.473,0.40
101-2,1.00,9.929,0.33,1.00,9.799,2.291,0.37
101-3,1.00,13.748,1.00,1.00,13.882,4.004,0.97
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.94,9.863,0.62,0.94,9.539,2.550,0.48
103-2,0.94,9.653,0.62,0.94,9.323,2.573,0.49
103-3,0.94,9.355,0.17,0.94,8.808,2.745,0.25
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,7.219,0.98,1.00,7.346,2.007,0.98
105-2,1.00,35.099,1.00,1.00,35.147,10.111,1.00
105-3,1.00,36.901,1.00,1.00,36.937,10.622,1.00
106-1,0.69,7.375,0.25,0.69,7.164,1.873,0.27
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.62,7.870,0.25,0.63,7.654,2.012,0.26
107-1,1.00,60.866,1.00,1.00,60.817,18.049,0.99
107-2,1.00,8.037,0.16,1.00,7.968,2.870,0.16
107-3,1.00,8.575,0.09,1.00,8.442,2.705,0.11
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.94,12.463,1.00,0.94,12.796,2.628,0.99
110-2,1.00,10.316,0.59,1.00,9.926,2.278,0.63
110-3,1.00,13.842,1.00,1.00,13.995,2.187,1.00
111-1,0.94,12.463,1.00,0.94,12.796,2.628,0.99
111-2,1.00,13.842,1.00,1.00,13.995,2.187,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,9.495,0.57,1.00,9.324,2.097,0.56
112-2,1.00,9.637,0.59,1.00,9.431,2.103,0.57
112-3,1.00,9.495,0.57,1.00,9.318,2.102,0.57
113-1,1.00,9.637,0.59,1.00,9.422,2.110,0.57
113-2,1.00,13.842,1.00,1.00,13.995,2.187,1.00
113-3,0.94,12.463,1.00,0.94,12.796,2.628,0.99
114-1,1.00,9.611,1.00,1.00,9.815,1.784,1.00
115-1,1.00,9.646,0.53,1.00,8.947,2.368,0.62
116-1,0.88,7.824,0.83,0.88,7.717,1.854,0.78
116-2,0.50,7.987,0.74,0.50,8.006,3.407,0.78
117-1,1.00,9.293,0.11,1.00,9.181,2.712,0.11
117-2,0.06,11.555,1.00,0.06,11.555,0.000,1.00
119-1,1.00,8.828,0.79,1.00,8.327,1.911,0.78
120-1,1.00,9.611,1.00,1.00,9.817,1.783,1.00
120-2,1.00,11.581,0.66,1.00,11.436,2.832,0.66
120-3,1.00,11.179,0.62,1.00,11.151,2.899,0.61
121-1,0.94,9.073,0.60,0.94,9.114,2.123,0.65
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.94,9.865,0.55,0.94,9.310,2.820,0.67
122-1,0.62,10.509,0.71,0.62,11.067,3.109,0.73
124-1,1.00,10.805,0.56,1.00,10.752,2.627,0.54
124-2,1.00,10.351,0.38,1.00,10.324,2.532,0.39
124-3,1.00,11.548,0.45,1.00,11.553,3.101,0.48
125-1,1.00,9.611,1.00,1.00,9.815,1.784,1.00
125-2,1.00,8.924,0.54,1.00,8.939,2.066,0.56
125-3,0.94,9.128,0.34,0.94,8.881,3.171,0.40
126-1,0.06,32.367,0.37,0.06,32.367,0.000,0.37
127-1,1.00,9.972,0.52,1.00,9.843,2.535,0.50
127-2,1.00,9.198,0.52,1.00,9.107,2.476,0.58
