ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
85-1,0.73,0.369,0.40,0.73,0.373,0.051,0.34
85-2,0.73,0.369,0.40,0.73,0.373,0.051,0.34
86-1,1.00,0.186,0.70,1.00,0.192,0.027,0.69
86-2,1.00,0.186,0.70,1.00,0.192,0.027,0.69
86-3,0.69,0.119,0.36,0.69,0.121,0.040,0.39
87-1,0.67,0.346,0.21,0.67,0.356,0.052,0.32
87-2,0.67,0.347,0.22,0.67,0.354,0.051,0.18
87-3,0.65,0.354,0.21,0.65,0.362,0.053,0.35
88-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-1,0.67,0.243,1.00,0.67,0.238,0.047,1.00
93-2,0.90,0.078,1.00,0.90,0.077,0.015,1.00
94-1,0.98,0.377,0.10,0.98,0.384,0.048,0.48
95-1,1.00,0.211,0.95,1.00,0.237,0.037,0.92
95-2,1.00,0.238,1.00,1.00,0.254,0.035,0.93
96-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,1.00,0.347,0.53,1.00,0.353,0.051,0.53
99-1,0.73,0.249,0.21,0.72,0.260,0.042,0.21
