ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.94,8.491,0.50,0.94,8.503,0.778,0.61
BLAST-S14,0.94,8.274,0.50,0.94,8.199,0.785,0.51
Naive-S11,1.00,7.941,0.33,1.00,7.946,0.675,0.33
Naive-S14,1.00,7.962,0.36,1.00,7.965,0.670,0.35
101-1,0.69,8.156,0.46,0.69,7.968,0.813,0.45
101-2,0.67,6.718,0.45,0.67,6.637,0.646,0.45
101-3,0.69,9.334,1.00,0.69,9.415,2.365,0.99
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.57,6.866,0.50,0.57,6.729,0.864,0.39
103-2,0.69,6.547,0.42,0.69,6.432,0.693,0.40
103-3,0.63,6.795,0.33,0.63,6.747,0.646,0.30
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,7.064,0.98,1.00,7.069,0.643,0.98
105-2,0.76,11.722,1.00,0.76,11.805,2.532,1.00
105-3,0.84,13.984,1.00,0.84,14.081,3.146,1.00
106-1,0.53,6.232,0.29,0.53,6.185,0.757,0.35
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.31,6.798,0.29,0.31,6.782,0.899,0.35
107-1,0.98,9.428,1.00,0.98,9.663,2.619,1.00
107-2,0.98,6.976,0.14,0.98,6.903,0.520,0.16
107-3,0.94,7.873,0.11,0.94,7.633,0.622,0.15
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.92,10.334,1.00,0.92,10.462,1.776,1.00
110-2,0.88,7.519,0.67,0.88,7.465,0.680,0.73
110-3,1.00,14.619,1.00,1.00,14.618,0.830,0.99
111-1,0.92,10.334,1.00,0.92,10.462,1.776,1.00
111-2,1.00,14.619,1.00,1.00,14.618,0.830,0.99
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,7.728,0.89,1.00,7.593,0.676,0.79
112-2,1.00,7.726,0.71,1.00,7.566,0.681,0.78
112-3,1.00,7.728,0.89,1.00,7.590,0.677,0.79
113-1,1.00,7.721,0.71,1.00,7.564,0.681,0.78
113-2,1.00,14.576,1.00,1.00,14.575,0.831,0.99
113-3,0.76,11.064,1.00,0.76,11.198,2.249,1.00
114-1,1.00,6.484,1.00,1.00,6.528,0.655,1.00
115-1,1.00,6.490,0.65,1.00,6.396,0.605,0.73
116-1,0.76,6.283,0.69,0.76,6.273,0.701,0.72
116-2,0.43,7.405,0.75,0.43,7.438,1.190,0.75
117-1,1.00,7.136,0.11,1.00,7.076,0.672,0.11
117-2,0.06,5.759,1.00,0.06,6.100,3.826,1.00
119-1,1.00,6.754,0.80,1.00,6.729,0.676,0.79
120-1,1.00,6.484,1.00,1.00,6.523,0.656,1.00
120-2,1.00,8.217,0.66,1.00,8.126,0.637,0.66
120-3,1.00,8.049,0.63,1.00,8.038,0.648,0.62
121-1,0.63,6.994,0.60,0.63,7.028,0.904,0.61
121-2,0.02,7.868,0.61,0.02,7.868,0.000,0.61
121-3,0.69,6.211,0.08,0.69,6.136,0.736,0.47
122-1,0.43,5.747,1.00,0.43,5.700,0.983,0.89
124-1,1.00,8.090,0.44,1.00,8.120,0.677,0.45
124-2,1.00,8.185,0.39,1.00,8.187,0.700,0.38
124-3,1.00,8.090,0.44,1.00,8.121,0.677,0.45
125-1,1.00,6.484,1.00,1.00,6.528,0.655,1.00
125-2,0.78,7.207,0.37,0.79,7.084,0.867,0.37
125-3,0.86,8.047,0.37,0.86,7.958,0.759,0.37
126-1,0.92,6.659,0.37,0.92,6.660,0.594,0.37
127-1,0.80,7.530,0.48,0.80,7.368,0.676,0.53
127-2,0.84,7.566,0.60,0.84,7.436,0.685,0.64
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.63,15.142,1.00,0.63,15.453,5.089,1.00
129-1,0.94,7.726,0.63,0.94,7.586,0.613,0.67
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.94,7.726,0.63,0.94,7.586,0.613,0.67
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.47,6.235,1.00,0.47,6.287,1.049,1.00
131-2,0.43,6.551,1.00,0.43,6.614,1.136,1.00
131-3,0.71,6.572,0.89,0.71,6.526,0.667,0.81
132-1,1.00,7.755,0.84,1.00,7.688,0.666,0.80
132-2,1.00,7.754,0.84,1.00,7.684,0.666,0.80
65-1,0.84,8.037,0.51,0.84,7.967,0.743,0.46
65-2,0.76,8.004,0.51,0.76,7.912,0.698,0.46
65-3,0.84,8.060,0.51,0.84,7.985,0.747,0.48
68-1,1.00,16.684,1.00,1.00,16.766,2.803,1.00
68-2,1.00,14.995,1.00,1.00,15.114,2.390,1.00
69-1,1.00,8.601,0.98,1.00,8.609,0.789,0.99
69-2,1.00,7.662,1.00,1.00,7.688,0.592,1.00
70-1,1.00,8.298,0.73,1.00,8.275,0.704,0.74
70-2,0.90,8.731,0.37,0.90,8.713,0.763,0.41
70-3,0.90,8.704,0.53,0.90,8.704,0.773,0.48
72-1,0.86,6.718,0.01,0.86,6.660,0.630,0.02
72-2,0.76,7.183,0.01,0.76,7.198,0.814,0.01
73-1,1.00,13.065,1.00,1.00,13.225,3.332,1.00
73-2,1.00,11.773,1.00,1.00,11.990,3.090,1.00
73-3,0.84,79.571,1.00,0.84,79.484,19.533,1.00
74-1,0.71,6.384,1.00,0.71,6.329,0.745,0.95
74-2,0.92,6.511,0.96,0.92,6.468,0.619,0.92
75-1,1.00,8.601,0.98,1.00,8.609,0.789,0.99
75-2,1.00,7.662,1.00,1.00,7.688,0.592,1.00
79-1,0.75,6.466,0.33,0.75,6.409,0.588,0.35
79-2,0.25,5.799,0.32,0.26,5.852,1.255,0.40
79-3,0.92,6.627,0.85,0.92,6.486,0.617,0.70
80-1,0.73,6.423,1.00,0.73,6.370,0.721,0.95
80-2,0.92,6.511,0.96,0.92,6.463,0.620,0.91
81-1,0.59,7.128,1.00,0.59,7.183,0.973,0.97
81-2,0.59,6.826,1.00,0.59,6.892,0.938,0.99
82-1,0.67,7.467,0.93,0.67,7.481,0.598,0.93
83-1,1.00,7.254,0.44,1.00,7.161,0.541,0.46
83-2,1.00,7.155,0.40,1.00,7.034,0.548,0.42
84-1,0.96,7.136,0.43,0.96,7.139,0.634,0.41
85-1,0.73,6.161,0.84,0.73,6.109,0.870,0.81
85-2,0.73,6.161,0.84,0.73,6.109,0.870,0.81
86-1,1.00,12.193,1.00,1.00,12.269,1.434,1.00
86-2,1.00,12.193,1.00,1.00,12.269,1.434,1.00
86-3,0.69,7.377,1.00,0.69,7.401,0.751,0.99
87-1,0.67,6.053,0.46,0.67,6.032,0.725,0.45
87-2,0.67,6.722,0.26,0.67,6.648,0.786,0.25
87-3,0.65,6.601,0.54,0.65,6.456,0.758,0.53
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.67,117.596,1.00,0.67,117.843,16.696,1.00
93-2,0.90,192.587,1.00,0.90,192.924,17.551,1.00
94-1,0.98,6.646,1.00,0.98,6.682,0.698,1.00
95-1,1.00,18.758,1.00,1.00,18.835,3.193,1.00
95-2,1.00,15.214,1.00,1.00,15.320,2.555,1.00
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,6.477,0.53,1.00,6.491,0.633,0.53
99-1,0.73,7.389,0.52,0.72,7.364,0.714,0.52
