ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.640,0.36,1.00,0.637,0.013,0.36
BLAST-S14,0.85,0.638,0.35,0.85,0.633,0.017,0.34
Naive-S11,1.00,0.518,0.11,1.00,0.517,0.016,0.11
Naive-S14,1.00,0.518,0.17,1.00,0.518,0.016,0.17
101-1,0.88,0.590,0.12,0.88,0.593,0.023,0.17
101-2,0.60,0.709,0.02,0.60,0.709,0.042,0.04
101-3,0.88,0.574,0.04,0.88,0.574,0.028,0.05
102-1,0.99,0.588,0.36,0.99,0.585,0.020,0.35
102-2,0.82,0.604,0.49,0.82,0.598,0.020,0.40
102-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
103-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
103-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
103-3,0.43,0.688,0.17,0.43,0.689,0.043,0.17
104-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
104-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
104-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
105-1,0.99,0.597,0.75,0.99,0.594,0.018,0.77
105-2,0.87,0.562,0.98,0.87,0.558,0.022,0.97
105-3,0.93,0.580,0.99,0.92,0.578,0.021,0.98
106-1,0.54,0.701,0.07,0.54,0.702,0.035,0.09
106-2,0.28,0.825,0.61,0.28,0.825,0.032,0.61
106-3,0.12,0.914,0.14,0.12,0.914,0.029,0.16
107-1,1.00,0.588,0.79,1.00,0.581,0.022,0.76
107-2,1.00,0.573,0.03,1.00,0.574,0.020,0.03
107-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
108-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
109-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
110-1,0.88,0.616,0.70,0.88,0.613,0.021,0.67
110-2,0.85,0.591,0.42,0.85,0.587,0.026,0.41
110-3,1.00,0.669,1.00,1.00,0.670,0.012,1.00
111-1,0.91,0.626,0.60,0.91,0.621,0.017,0.56
111-2,0.99,0.663,1.00,0.99,0.664,0.011,0.99
111-3,0.06,0.959,0.03,0.06,0.959,0.020,0.12
112-1,1.00,0.549,0.49,1.00,0.545,0.021,0.51
112-2,1.00,0.551,0.44,1.00,0.546,0.021,0.49
112-3,1.00,0.563,0.49,1.00,0.558,0.021,0.46
113-1,1.00,0.562,0.44,1.00,0.559,0.021,0.45
113-2,0.93,0.689,1.00,0.93,0.689,0.010,0.99
113-3,0.88,0.642,0.60,0.88,0.634,0.016,0.50
114-1,1.00,0.528,0.44,1.00,0.525,0.022,0.35
115-1,1.00,0.543,0.28,1.00,0.541,0.021,0.29
116-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
116-2,0.40,0.734,0.26,0.40,0.735,0.041,0.32
117-1,1.00,0.498,0.10,1.00,0.498,0.022,0.10
117-2,0.21,0.868,1.00,0.21,0.868,0.034,1.00
119-1,0.93,0.582,0.63,0.93,0.572,0.023,0.66
120-1,1.00,0.551,0.85,1.00,0.542,0.022,0.84
120-2,1.00,0.602,0.56,1.00,0.600,0.014,0.54
120-3,0.76,0.634,0.44,0.76,0.635,0.028,0.45
121-1,0.30,0.784,0.51,0.30,0.785,0.040,0.54
121-2,0.07,0.937,0.85,0.07,0.937,0.027,0.84
121-3,0.67,0.655,0.01,0.67,0.656,0.038,0.01
122-1,0.57,0.688,0.70,0.57,0.689,0.041,0.72
124-1,1.00,0.572,0.27,1.00,0.572,0.018,0.27
124-2,1.00,0.557,0.18,1.00,0.557,0.016,0.18
124-3,1.00,0.579,0.27,1.00,0.578,0.018,0.26
125-1,0.85,0.544,0.17,0.85,0.543,0.025,0.37
125-2,0.78,0.562,0.23,0.78,0.560,0.023,0.23
125-3,0.94,0.602,0.39,0.94,0.593,0.019,0.43
126-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
127-1,0.73,0.541,0.30,0.73,0.541,0.029,0.32
127-2,0.73,0.549,0.08,0.73,0.542,0.027,0.09
127-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
128-1,0.67,0.658,0.03,0.67,0.656,0.015,0.04
129-1,0.96,0.561,0.38,0.96,0.557,0.023,0.39
129-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
129-3,0.96,0.561,0.38,0.96,0.557,0.023,0.39
130-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
130-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
130-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
131-1,0.36,0.732,0.06,0.36,0.733,0.042,0.07
131-2,0.45,0.668,0.03,0.45,0.669,0.044,0.05
131-3,0.97,0.603,0.13,0.97,0.600,0.017,0.13
132-1,1.00,0.560,0.52,1.00,0.556,0.024,0.50
132-2,1.00,0.576,0.51,1.00,0.571,0.023,0.48
