ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.96,13.515,0.62,0.96,13.426,1.563,0.59
BLAST-S14,1.00,13.956,0.62,1.00,13.915,1.592,0.61
Naive-S11,1.00,13.636,0.31,1.00,13.629,1.599,0.31
Naive-S14,1.00,13.636,0.33,1.00,13.629,1.599,0.33
101-1,0.96,13.382,0.44,0.96,13.286,1.540,0.48
101-2,0.96,11.669,0.60,0.96,11.655,1.649,0.60
101-3,0.96,15.433,1.00,0.96,15.548,2.260,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.80,12.923,0.54,0.80,12.875,2.050,0.52
103-2,0.98,12.074,0.91,0.98,12.001,1.821,0.83
103-3,0.90,13.130,0.17,0.90,13.103,1.853,0.20
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,14.234,0.98,1.00,13.990,1.568,0.99
105-2,1.00,18.950,1.00,1.00,19.092,1.954,1.00
105-3,1.00,23.369,1.00,1.00,23.516,2.760,1.00
106-1,0.70,11.846,0.12,0.70,11.747,1.942,0.26
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.48,11.640,0.31,0.48,11.369,1.620,0.32
107-1,1.00,33.531,1.00,1.00,33.816,7.085,1.00
107-2,1.00,13.078,0.19,1.00,12.962,1.675,0.19
107-3,1.00,13.404,0.12,1.00,13.178,1.645,0.12
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,13.838,1.00,0.96,13.888,1.669,1.00
110-2,1.00,13.808,1.00,1.00,13.762,1.653,0.96
110-3,1.00,18.118,1.00,1.00,18.174,1.340,1.00
111-1,0.96,13.838,1.00,0.96,13.888,1.669,1.00
111-2,1.00,18.118,1.00,1.00,18.174,1.340,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,13.387,0.94,1.00,13.393,1.673,0.93
112-2,1.00,13.392,0.95,1.00,13.395,1.675,0.94
112-3,1.00,13.587,0.73,1.00,13.554,1.652,0.75
113-1,1.00,13.602,0.73,1.00,13.564,1.652,0.75
113-2,0.92,18.370,1.00,0.92,18.424,1.262,1.00
113-3,0.82,13.465,1.00,0.82,13.513,1.757,1.00
114-1,1.00,13.788,1.00,1.00,13.862,1.478,1.00
115-1,1.00,12.343,0.87,1.00,12.188,1.715,0.81
116-1,0.92,12.721,0.87,0.92,12.548,1.845,0.71
116-2,0.52,12.115,0.87,0.52,12.007,2.445,0.81
117-1,1.00,12.697,0.20,1.00,12.615,1.737,0.19
117-2,0.36,15.266,1.00,0.36,15.327,3.159,1.00
119-1,1.00,13.870,0.87,1.00,13.800,1.617,0.87
120-1,1.00,13.993,1.00,1.00,14.077,1.447,1.00
120-2,1.00,13.999,0.67,1.00,13.911,1.590,0.65
120-3,0.98,13.621,0.52,0.98,13.572,1.528,0.53
121-1,0.86,13.173,0.60,0.86,13.113,1.693,0.61
121-2,0.08,6.168,1.00,0.08,5.845,2.713,0.93
121-3,0.98,12.306,0.95,0.98,12.278,1.778,0.92
122-1,0.88,12.606,0.92,0.88,12.533,1.800,0.88
