ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.96,0.208,0.44,0.96,0.216,0.039,0.44
BLAST-S14,1.00,0.233,0.42,1.00,0.238,0.036,0.44
Naive-S11,1.00,0.198,0.31,1.00,0.202,0.017,0.24
Naive-S14,1.00,0.208,0.15,1.00,0.212,0.014,0.20
101-1,0.96,0.362,0.36,0.96,0.362,0.041,0.36
101-2,0.96,0.383,0.25,0.96,0.389,0.038,0.35
101-3,0.96,0.399,0.57,0.96,0.401,0.043,0.79
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.80,0.397,0.20,0.80,0.399,0.051,0.29
103-2,0.98,0.447,0.67,0.98,0.449,0.051,0.57
103-3,0.90,0.434,0.17,0.90,0.432,0.053,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.322,0.62,1.00,0.332,0.035,0.75
105-2,1.00,0.342,1.00,1.00,0.344,0.040,0.99
105-3,1.00,0.310,0.99,1.00,0.321,0.035,0.96
106-1,0.70,0.482,0.12,0.70,0.484,0.055,0.18
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.48,0.450,0.12,0.48,0.454,0.065,0.19
107-1,1.00,0.320,0.67,1.00,0.331,0.037,0.70
107-2,1.00,0.312,0.04,1.00,0.314,0.042,0.05
107-3,1.00,0.305,0.04,1.00,0.308,0.042,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,0.325,0.85,0.96,0.331,0.038,0.81
110-2,1.00,0.305,0.65,1.00,0.309,0.042,0.56
110-3,1.00,0.191,1.00,1.00,0.196,0.024,0.81
111-1,0.96,0.325,0.85,0.96,0.331,0.038,0.81
111-2,1.00,0.191,1.00,1.00,0.196,0.024,0.81
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.323,0.51,1.00,0.329,0.039,0.57
112-2,1.00,0.323,0.51,1.00,0.329,0.039,0.57
112-3,1.00,0.313,0.51,1.00,0.315,0.036,0.48
113-1,1.00,0.311,0.50,1.00,0.314,0.036,0.48
113-2,0.92,0.166,0.59,0.92,0.168,0.022,0.65
113-3,0.82,0.282,0.84,0.82,0.288,0.035,0.85
114-1,1.00,0.436,0.99,1.00,0.441,0.046,0.94
115-1,1.00,0.407,0.26,1.00,0.408,0.044,0.31
116-1,0.92,0.379,0.30,0.92,0.382,0.050,0.46
116-2,0.52,0.409,0.87,0.52,0.418,0.071,0.80
117-1,1.00,0.435,0.10,1.00,0.439,0.041,0.10
117-2,0.36,0.367,1.00,0.36,0.363,0.078,1.00
119-1,1.00,0.387,0.51,1.00,0.387,0.037,0.53
120-1,1.00,0.427,0.99,1.00,0.428,0.044,0.97
120-2,1.00,0.227,0.49,1.00,0.235,0.025,0.54
120-3,0.98,0.226,0.51,0.98,0.226,0.024,0.51
121-1,0.86,0.423,0.60,0.86,0.422,0.050,0.60
121-2,0.08,0.459,0.61,0.08,0.453,0.117,0.65
121-3,0.98,0.434,0.61,0.98,0.442,0.049,0.60
122-1,0.88,0.414,0.69,0.88,0.416,0.052,0.75
124-1,1.00,0.254,0.16,1.00,0.263,0.028,0.19
124-2,1.00,0.245,0.11,1.00,0.251,0.028,0.14
124-3,1.00,0.253,0.15,1.00,0.261,0.028,0.18
125-1,1.00,0.436,0.99,1.00,0.440,0.046,0.94
125-2,1.00,0.382,0.16,1.00,0.389,0.040,0.16
125-3,1.00,0.302,0.18,1.00,0.307,0.041,0.21
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.96,0.392,0.42,0.96,0.400,0.044,0.40
127-2,0.94,0.340,0.57,0.94,0.346,0.039,0.55
127-3,0.22,0.227,0.42,0.22,0.255,0.053,0.42
128-1,0.80,0.235,0.13,0.80,0.246,0.041,0.13
129-1,0.92,0.304,0.57,0.92,0.308,0.036,0.58
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.92,0.304,0.57,0.92,0.308,0.036,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.88,0.404,0.20,0.88,0.409,0.055,0.17
131-2,0.88,0.452,0.09,0.88,0.452,0.054,0.22
131-3,0.94,0.396,0.11,0.94,0.406,0.049,0.12
132-1,1.00,0.328,0.60,1.00,0.332,0.038,0.65
132-2,1.00,0.295,0.60,1.00,0.298,0.035,0.61
65-1,0.98,0.301,0.08,0.98,0.304,0.034,0.11
65-2,0.80,0.283,0.19,0.80,0.295,0.037,0.22
65-3,0.98,0.271,0.05,0.98,0.294,0.032,0.13
68-1,1.00,0.314,0.77,1.00,0.327,0.043,0.86
68-2,1.00,0.320,0.87,1.00,0.334,0.044,0.86
69-1,1.00,0.367,0.69,1.00,0.383,0.043,0.63
69-2,1.00,0.399,0.76,1.00,0.411,0.047,0.43
70-1,1.00,0.316,0.36,1.00,0.318,0.035,0.34
70-2,0.98,0.184,0.10,0.98,0.186,0.014,0.11
70-3,0.98,0.155,0.06,0.98,0.156,0.010,0.07
72-1,1.00,0.403,0.01,1.00,0.405,0.047,0.04
72-2,0.98,0.252,0.01,0.98,0.249,0.045,0.01
73-1,1.00,0.317,0.99,1.00,0.321,0.042,0.96
73-2,1.00,0.317,0.99,1.00,0.321,0.042,0.96
73-3,1.00,0.403,0.97,1.00,0.400,0.045,0.97
74-1,0.76,0.376,0.05,0.76,0.383,0.050,0.37
74-2,1.00,0.377,0.20,1.00,0.379,0.044,0.24
75-1,1.00,0.400,0.70,1.00,0.403,0.043,0.65
75-2,1.00,0.406,0.70,1.00,0.416,0.045,0.68
79-1,0.80,0.369,0.16,0.80,0.372,0.039,0.19
79-2,0.60,0.427,0.16,0.60,0.431,0.044,0.22
79-3,1.00,0.386,0.02,1.00,0.395,0.041,0.14
80-1,0.82,0.405,0.07,0.82,0.409,0.048,0.25
80-2,1.00,0.380,0.20,1.00,0.383,0.042,0.35
81-1,0.96,0.368,0.64,0.96,0.375,0.047,0.71
81-2,0.96,0.368,0.64,0.96,0.375,0.047,0.71
82-1,0.84,0.311,0.61,0.84,0.318,0.035,0.62
83-1,1.00,0.367,0.49,1.00,0.373,0.037,0.50
83-2,1.00,0.427,0.46,1.00,0.435,0.044,0.36
84-1,0.86,0.316,0.17,0.86,0.320,0.037,0.18
85-1,0.92,0.327,0.24,0.92,0.337,0.038,0.25
85-2,0.92,0.327,0.24,0.92,0.337,0.038,0.25
86-1,1.00,0.219,0.71,1.00,0.221,0.030,0.75
86-2,1.00,0.219,0.71,1.00,0.221,0.030,0.75
86-3,0.92,0.201,0.36,0.92,0.203,0.039,0.42
87-1,1.00,0.401,0.22,1.00,0.409,0.044,0.32
87-2,1.00,0.425,0.22,1.00,0.428,0.046,0.21
87-3,1.00,0.386,0.25,1.00,0.391,0.044,0.37
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,1.00,0.171,1.00,1.00,0.170,0.033,1.00
93-2,1.00,0.103,1.00,1.00,0.103,0.014,1.00
94-1,1.00,0.436,1.00,1.00,0.436,0.050,0.90
95-1,1.00,0.309,0.78,1.00,0.319,0.043,0.84
95-2,1.00,0.321,1.00,1.00,0.339,0.043,0.86
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,0.90,0.280,0.26,0.90,0.291,0.044,0.22
