ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,8.308,1.00,0.97,8.239,0.751,0.94
BLAST-S14,1.00,8.398,1.00,1.00,8.475,0.811,0.96
Naive-S11,1.00,7.701,0.34,1.00,7.708,0.667,0.34
Naive-S14,1.00,7.720,0.37,1.00,7.728,0.663,0.37
101-1,0.90,8.267,0.93,0.90,8.268,0.762,0.88
101-2,0.85,8.200,0.45,0.85,8.130,0.698,0.67
101-3,0.90,21.455,1.00,0.90,21.561,4.290,1.00
102-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
102-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
102-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
103-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
103-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
103-3,0.72,8.257,0.50,0.72,8.215,0.754,0.56
104-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
104-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
104-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
105-1,1.00,8.273,1.00,1.00,8.306,0.756,1.00
105-2,0.97,23.256,1.00,0.97,23.280,5.802,1.00
105-3,0.97,26.738,1.00,0.97,26.715,7.078,1.00
106-1,0.67,8.045,0.34,0.67,7.975,0.672,0.53
106-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
106-3,0.49,7.993,0.46,0.49,7.994,0.672,0.54
107-1,1.00,54.465,1.00,1.00,54.455,14.036,1.00
107-2,1.00,8.202,0.50,1.00,8.207,0.778,0.64
107-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
108-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
109-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
110-1,1.00,20.965,1.00,1.00,21.039,2.437,1.00
110-2,0.95,9.517,0.99,0.95,9.567,1.046,0.98
110-3,1.00,16.920,1.00,1.00,17.029,2.596,1.00
111-1,1.00,19.997,1.00,1.00,20.071,2.408,1.00
111-2,1.00,16.780,1.00,1.00,16.891,2.602,1.00
111-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
112-1,1.00,14.256,1.00,1.00,14.360,1.785,1.00
112-2,1.00,14.256,1.00,1.00,14.361,1.785,1.00
112-3,1.00,8.262,0.95,1.00,8.234,0.732,0.93
113-1,1.00,8.266,0.99,1.00,8.244,0.737,0.94
113-2,0.56,12.180,1.00,0.56,12.262,1.333,1.00
113-3,0.97,15.866,1.00,0.97,15.939,2.104,1.00
114-1,1.00,22.381,1.00,1.00,22.484,3.769,1.00
115-1,1.00,8.138,0.91,1.00,8.081,0.648,0.90
116-1,0.74,8.138,0.91,0.74,8.095,0.643,0.91
116-2,0.10,8.202,1.00,0.10,8.209,0.779,1.00
117-1,1.00,8.158,0.38,1.00,8.127,0.718,0.39
117-2,0.38,11.285,1.00,0.38,11.566,2.349,1.00
119-1,0.97,8.272,0.94,0.97,8.259,0.755,0.94
120-1,1.00,26.634,1.00,1.00,26.742,4.167,1.00
120-2,1.00,8.133,0.69,1.00,8.123,0.759,0.71
120-3,1.00,7.972,0.62,1.00,7.963,0.665,0.63
121-1,0.67,8.308,1.00,0.67,8.312,0.761,1.00
121-2,0.13,8.261,1.00,0.13,8.253,0.763,0.95
121-3,0.87,8.214,0.67,0.87,8.111,0.716,0.75
122-1,0.95,8.141,1.00,0.95,8.158,0.704,1.00
124-1,1.00,8.308,1.00,1.00,8.298,0.759,0.90
124-2,1.00,8.278,0.40,1.00,8.227,0.727,0.50
124-3,1.00,8.308,1.00,1.00,8.296,0.759,0.89
125-1,1.00,22.317,1.00,1.00,22.420,3.760,1.00
125-2,1.00,8.189,0.76,1.00,8.179,0.778,0.84
125-3,0.95,8.308,1.00,0.95,8.312,0.761,1.00
126-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
127-1,0.97,7.689,0.65,0.97,7.695,0.682,0.67
127-2,0.87,7.843,0.75,0.87,7.807,0.673,0.72
127-3,0.31,8.308,1.00,0.31,8.311,0.760,0.95
128-1,0.85,21.982,1.00,0.85,22.062,4.925,1.00
129-1,0.87,7.942,0.83,0.87,7.861,0.713,0.80
129-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
129-3,0.87,7.942,0.83,0.87,7.861,0.713,0.80
130-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
130-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
130-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
131-1,0.87,8.308,1.00,0.87,8.312,0.761,1.00
131-2,0.85,8.308,1.00,0.85,8.312,0.761,1.00
131-3,1.00,8.222,0.99,1.00,8.187,0.734,0.95
132-1,1.00,14.386,1.00,1.00,14.490,1.776,1.00
132-2,1.00,8.296,0.98,1.00,8.303,0.744,0.95
65-1,1.00,8.137,0.54,1.00,8.120,0.696,0.57
65-2,1.00,8.135,0.52,1.00,8.122,0.697,0.55
65-3,1.00,8.141,0.53,1.00,8.123,0.694,0.57
68-1,1.00,60.870,1.00,1.00,60.974,9.772,1.00
68-2,1.00,53.729,1.00,1.00,53.845,7.822,1.00
69-1,1.00,9.553,0.97,1.00,9.592,0.654,0.97
69-2,1.00,9.139,1.00,1.00,9.165,0.563,1.00
70-1,1.00,8.195,0.75,1.00,8.110,0.695,0.67
70-2,1.00,8.156,0.36,1.00,8.153,0.738,0.37
70-3,1.00,8.059,0.26,1.00,8.057,0.730,0.28
72-1,0.92,8.159,0.64,0.92,8.171,0.766,0.68
72-2,0.49,8.168,0.22,0.49,8.165,0.752,0.24
73-1,1.00,13.223,1.00,1.00,13.395,2.595,1.00
73-2,1.00,13.223,1.00,1.00,13.395,2.595,1.00
73-3,1.00,92.508,1.00,1.00,92.391,18.651,1.00
74-1,0.69,7.892,0.88,0.69,7.899,0.666,0.89
74-2,0.95,8.914,1.00,0.95,8.974,0.791,1.00
75-1,1.00,9.553,0.97,1.00,9.592,0.654,0.97
75-2,1.00,9.139,1.00,1.00,9.165,0.563,1.00
79-1,0.97,8.356,1.00,0.97,8.350,0.745,0.93
79-2,0.69,7.999,0.55,0.69,7.952,0.717,0.56
79-3,0.97,8.427,0.99,0.97,8.465,0.799,0.98
80-1,0.77,7.892,0.88,0.77,7.899,0.666,0.89
80-2,0.97,8.914,1.00,0.97,8.974,0.791,1.00
81-1,0.72,8.370,0.78,0.72,8.413,0.723,0.84
81-2,0.72,8.370,0.78,0.72,8.413,0.723,0.84
82-1,0.85,8.210,1.00,0.85,8.230,0.737,0.99
83-1,0.92,16.864,1.00,0.92,16.964,3.121,1.00
83-2,0.92,12.711,1.00,0.92,12.890,2.690,0.97
84-1,0.74,8.224,0.64,0.74,8.218,0.770,0.70
85-1,0.82,7.880,0.73,0.82,7.806,0.657,0.73
85-2,0.82,7.880,0.73,0.82,7.806,0.657,0.73
86-1,1.00,12.255,1.00,1.00,12.342,1.581,1.00
86-2,1.00,12.255,1.00,1.00,12.342,1.581,1.00
86-3,0.72,8.502,1.00,0.72,8.585,0.783,1.00
87-1,1.00,8.308,1.00,1.00,8.310,0.763,0.99
87-2,1.00,8.111,0.33,1.00,8.047,0.751,0.38
87-3,0.87,8.308,1.00,0.87,8.246,0.768,0.93
88-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
89-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
89-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
89-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
91-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
91-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
91-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
93-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
93-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
94-1,1.00,20.606,1.00,1.00,20.669,2.703,1.00
95-1,1.00,64.792,1.00,1.00,64.892,9.590,1.00
95-2,1.00,60.538,1.00,1.00,60.696,10.168,1.00
96-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
96-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
96-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
97-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
97-2,0.00,8.308,1.00,0.00,8.312,0.761,1.00
97-3,0.00,8.308,1.00,0.00,8.312,0.761,1.00
98-1,0.00,8.308,1.00,0.00,8.312,0.761,1.00
99-1,0.92,8.286,0.55,0.92,8.138,0.737,0.55
