ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.656,0.37,0.97,0.655,0.004,0.37
BLAST-S14,0.98,0.656,0.40,0.98,0.655,0.004,0.39
Naive-S11,1.00,0.586,0.28,1.00,0.586,0.003,0.28
Naive-S14,1.00,0.586,0.29,1.00,0.586,0.003,0.29
101-1,0.84,0.600,0.36,0.84,0.600,0.006,0.35
101-2,0.19,0.881,0.01,0.19,0.881,0.010,0.01
101-3,0.84,0.586,0.04,0.84,0.585,0.007,0.08
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.02,0.985,0.01,0.02,0.985,0.004,0.01
103-2,0.02,0.979,0.01,0.02,0.979,0.005,0.01
103-3,0.47,0.735,0.17,0.47,0.735,0.012,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.98,0.615,0.92,0.98,0.614,0.006,0.91
105-2,0.96,0.585,0.99,0.96,0.584,0.007,0.99
105-3,0.96,0.598,1.00,0.96,0.598,0.007,1.00
106-1,0.29,0.842,0.03,0.29,0.842,0.011,0.03
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.17,0.899,0.03,0.17,0.899,0.010,0.03
107-1,0.99,0.623,0.78,0.99,0.623,0.006,0.78
107-2,0.99,0.572,0.03,0.99,0.572,0.007,0.03
107-3,0.03,0.974,0.01,0.03,0.974,0.006,0.01
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.98,0.638,0.02,0.98,0.638,0.006,0.04
110-2,0.92,0.626,0.40,0.92,0.626,0.005,0.41
110-3,1.00,0.673,1.00,1.00,0.673,0.004,0.98
111-1,0.93,0.645,0.02,0.93,0.646,0.006,0.03
111-2,0.99,0.670,0.89,0.99,0.670,0.003,0.92
111-3,0.05,0.965,0.01,0.05,0.965,0.007,0.01
112-1,0.98,0.621,0.56,0.98,0.621,0.006,0.56
112-2,0.98,0.621,0.57,0.98,0.621,0.006,0.55
112-3,0.94,0.623,0.56,0.94,0.622,0.006,0.55
113-1,0.94,0.623,0.53,0.94,0.622,0.006,0.54
113-2,0.77,0.674,1.00,0.77,0.674,0.004,0.98
113-3,0.23,0.810,0.02,0.23,0.811,0.012,0.02
114-1,1.00,0.552,0.91,1.00,0.552,0.007,0.91
115-1,1.00,0.555,0.26,1.00,0.553,0.007,0.29
116-1,0.68,0.663,0.02,0.68,0.663,0.011,0.04
116-2,0.49,0.770,0.01,0.49,0.770,0.011,0.02
117-1,1.00,0.616,0.11,1.00,0.617,0.005,0.11
117-2,0.09,0.937,1.00,0.09,0.937,0.008,1.00
119-1,0.90,0.593,0.61,0.90,0.592,0.007,0.59
120-1,1.00,0.548,0.94,1.00,0.548,0.007,0.94
120-2,1.00,0.564,0.73,1.00,0.564,0.006,0.72
120-3,1.00,0.576,0.60,1.00,0.576,0.006,0.60
121-1,0.60,0.669,0.38,0.60,0.669,0.012,0.44
121-2,0.01,0.992,0.32,0.01,0.992,0.003,0.39
121-3,0.63,0.650,0.01,0.63,0.650,0.011,0.01
122-1,0.43,0.781,0.69,0.43,0.781,0.012,0.69
124-1,1.00,0.615,0.33,1.00,0.614,0.004,0.33
124-2,1.00,0.619,0.31,1.00,0.619,0.003,0.31
124-3,1.00,0.615,0.32,1.00,0.615,0.004,0.32
125-1,0.99,0.559,0.90,0.99,0.558,0.007,0.89
