ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.202,0.32,0.97,0.208,0.010,0.36
BLAST-S14,0.98,0.209,0.41,0.98,0.213,0.011,0.41
Naive-S11,1.00,0.333,0.28,1.00,0.332,0.009,0.28
Naive-S14,1.00,0.333,0.29,1.00,0.332,0.009,0.29
101-1,0.84,0.332,0.21,0.84,0.333,0.012,0.25
101-2,0.19,0.111,0.01,0.19,0.110,0.011,0.04
101-3,0.84,0.349,0.04,0.84,0.350,0.012,0.06
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.02,0.026,0.03,0.02,0.026,0.008,0.05
103-2,0.02,0.038,0.02,0.02,0.038,0.009,0.02
103-3,0.47,0.267,0.17,0.47,0.267,0.015,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.316,0.87,0.98,0.320,0.012,0.89
105-2,0.96,0.349,0.98,0.96,0.350,0.012,0.98
105-3,0.96,0.347,1.00,0.96,0.348,0.012,1.00
106-1,0.29,0.163,0.03,0.29,0.163,0.014,0.04
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.17,0.111,0.03,0.17,0.110,0.013,0.04
107-1,0.99,0.295,0.78,0.99,0.298,0.012,0.76
107-2,0.99,0.345,0.03,0.99,0.345,0.012,0.03
107-3,0.03,0.043,0.01,0.03,0.042,0.009,0.01
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.98,0.345,0.29,0.98,0.345,0.011,0.27
110-2,0.92,0.299,0.32,0.92,0.299,0.011,0.33
110-3,1.00,0.245,0.29,1.00,0.245,0.010,0.30
111-1,0.93,0.331,0.29,0.93,0.331,0.011,0.25
111-2,0.99,0.236,0.32,0.99,0.236,0.010,0.31
111-3,0.05,0.027,0.16,0.05,0.026,0.007,0.11
112-1,0.98,0.259,0.48,0.98,0.260,0.011,0.48
112-2,0.98,0.259,0.46,0.98,0.260,0.011,0.48
112-3,0.94,0.252,0.48,0.94,0.254,0.011,0.50
113-1,0.94,0.251,0.46,0.94,0.254,0.011,0.51
113-2,0.77,0.127,0.49,0.77,0.128,0.008,0.52
113-3,0.23,0.160,0.27,0.23,0.162,0.012,0.25
114-1,1.00,0.381,0.87,1.00,0.382,0.012,0.88
115-1,1.00,0.374,0.23,1.00,0.375,0.012,0.26
116-1,0.68,0.286,0.18,0.68,0.286,0.014,0.11
116-2,0.49,0.213,0.02,0.49,0.213,0.014,0.04
117-1,1.00,0.324,0.11,1.00,0.324,0.011,0.11
117-2,0.09,0.062,1.00,0.09,0.061,0.010,1.00
119-1,0.90,0.341,0.66,0.90,0.342,0.013,0.62
120-1,1.00,0.390,0.93,1.00,0.391,0.012,0.93
120-2,1.00,0.370,0.71,1.00,0.371,0.011,0.72
120-3,1.00,0.327,0.57,1.00,0.328,0.011,0.59
121-1,0.60,0.308,0.52,0.60,0.308,0.014,0.53
121-2,0.01,0.010,0.61,0.01,0.010,0.005,0.61
121-3,0.63,0.313,0.01,0.63,0.313,0.014,0.01
122-1,0.43,0.221,0.69,0.43,0.220,0.014,0.69
124-1,1.00,0.285,0.33,1.00,0.287,0.009,0.36
124-2,1.00,0.278,0.31,1.00,0.279,0.008,0.30
124-3,1.00,0.276,0.33,1.00,0.276,0.009,0.33
125-1,0.99,0.379,0.85,0.99,0.380,0.011,0.86
125-2,0.89,0.337,0.28,0.89,0.340,0.012,0.29
125-3,0.99,0.245,0.36,0.99,0.250,0.011,0.35
126-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
127-1,0.84,0.319,0.50,0.84,0.323,0.011,0.52
127-2,0.83,0.333,0.65,0.83,0.333,0.012,0.66
127-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
128-1,0.41,0.125,0.01,0.41,0.125,0.010,0.01
129-1,0.96,0.348,0.55,0.96,0.351,0.011,0.57
129-2,0.35,0.211,0.55,0.35,0.213,0.011,0.53
129-3,0.96,0.347,0.55,0.96,0.351,0.011,0.58
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.69,0.315,0.04,0.69,0.315,0.013,0.06
131-2,0.74,0.336,0.03,0.74,0.335,0.014,0.04
131-3,0.97,0.322,0.07,0.97,0.323,0.011,0.07
132-1,0.98,0.264,0.60,0.98,0.267,0.011,0.56
132-2,0.94,0.262,0.60,0.94,0.264,0.011,0.58
65-1,0.76,0.212,0.15,0.76,0.217,0.009,0.13
65-2,0.72,0.188,0.09,0.72,0.190,0.009,0.09
65-3,0.76,0.202,0.10,0.76,0.204,0.009,0.09
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,0.15,0.144,0.02,0.15,0.145,0.012,0.03
69-2,1.00,0.336,0.33,1.00,0.338,0.011,0.34
70-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
70-2,0.98,0.357,0.28,0.98,0.358,0.010,0.28
70-3,0.98,0.321,0.31,0.98,0.323,0.011,0.29
72-1,0.97,0.364,0.01,0.97,0.364,0.012,0.01
72-2,0.97,0.366,0.01,0.97,0.366,0.012,0.01
73-1,1.00,0.319,0.78,1.00,0.321,0.012,0.76
73-2,1.00,0.318,0.78,1.00,0.320,0.012,0.76
73-3,0.98,0.252,0.98,0.98,0.252,0.012,0.96
74-1,0.52,0.270,0.03,0.52,0.271,0.012,0.05
74-2,0.98,0.334,0.13,0.98,0.337,0.011,0.12
75-1,0.15,0.143,0.02,0.15,0.145,0.013,0.04
75-2,1.00,0.367,0.67,1.00,0.368,0.012,0.63
79-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
80-1,0.54,0.276,0.03,0.54,0.278,0.013,0.06
80-2,0.98,0.362,0.21,0.98,0.365,0.012,0.22
81-1,0.98,0.322,0.50,0.98,0.322,0.013,0.50
81-2,0.98,0.322,0.50,0.98,0.322,0.013,0.50
82-1,0.76,0.301,0.50,0.76,0.301,0.011,0.50
83-1,0.97,0.355,0.29,0.97,0.357,0.011,0.30
83-2,0.97,0.359,0.29,0.97,0.361,0.011,0.26
84-1,0.78,0.169,0.02,0.78,0.171,0.007,0.02
85-1,0.90,0.339,0.52,0.90,0.340,0.011,0.47
85-2,0.96,0.362,0.61,0.96,0.364,0.011,0.59
86-1,0.97,0.330,0.68,0.97,0.333,0.011,0.67
86-2,0.97,0.330,0.68,0.97,0.333,0.011,0.67
86-3,0.91,0.315,0.43,0.91,0.316,0.012,0.40
87-1,0.79,0.330,0.14,0.79,0.330,0.013,0.16
87-2,0.79,0.331,0.11,0.79,0.331,0.013,0.10
87-3,0.63,0.305,0.21,0.63,0.305,0.013,0.20
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.18,0.095,0.03,0.18,0.094,0.009,0.03
91-2,0.18,0.098,1.00,0.18,0.097,0.009,1.00
91-3,0.18,0.054,0.52,0.18,0.053,0.007,0.52
93-1,0.02,0.035,1.00,0.02,0.035,0.008,1.00
93-2,0.03,0.037,1.00,0.03,0.036,0.008,1.00
94-1,0.97,0.357,0.25,0.97,0.359,0.012,0.37
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.76,0.081,1.00,0.76,0.081,0.003,1.00
96-2,0.76,0.074,1.00,0.76,0.074,0.003,1.00
96-3,0.76,0.069,1.00,0.77,0.069,0.003,1.00
97-1,1.00,0.368,0.01,1.00,0.368,0.012,0.02
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.98,0.281,0.50,0.98,0.281,0.010,0.50
99-1,0.94,0.319,0.16,0.94,0.320,0.011,0.16
